master_offset,freq,path_delay,date,OT
2043967,2081962,1173054,2025-01-12 05:05:56.596678400,0.4990823268890381
-3038021,-2386836,1530606,2025-01-12 05:05:57.590987008,0.5009403228759766
-763424,-1023645,1530606,2025-01-12 05:05:58.591098112,0.500591516494751
634479,145231,1100597,2025-01-12 05:05:59.590980352,0.4999957084655761
561196,262292,1100597,2025-01-12 05:06:00.591111680,0.4998774528503418
489534,358988,1082063,2025-01-12 05:06:01.591130624,0.4998278617858886
-197316,-181001,1248597,2025-01-12 05:06:02.591322368,0.5000615119934082
-36373,-79253,1222661,2025-01-12 05:06:03.591439360,0.5000472068786621
84405,30613,1105570,2025-01-12 05:06:04.591450368,0.4999926090240478
151666,123195,1105570,2025-01-12 05:06:05.591684096,0.4999454021453857
152046,169075,939036,2025-01-12 05:06:06.591589632,0.4999198913574219
176863,239506,793347,2025-01-12 05:06:07.591386112,0.4998860359191894
-249677,-133975,939036,2025-01-12 05:06:08.592438784,0.5000472068786621
-54789,-13990,1105570,2025-01-12 05:06:09.591770880,0.5000157356262207
-304872,-280510,1105570,2025-01-12 05:06:10.592004352,0.5001266002655029
194099,126999,932241,2025-01-12 05:06:11.592115968,0.4999618530273437
243383,234513,816562,2025-01-12 05:06:12.591849728,0.4998908042907715
-31728,32417,816562,2025-01-12 05:06:13.592113920,0.4999737739562988
76119,130746,816562,2025-01-12 05:06:14.591644672,0.4999420642852783
-170687,-93225,932241,2025-01-12 05:06:15.591672576,0.5000357627868652
-288973,-262717,956761,2025-01-12 05:06:16.591504128,0.5001235008239746
121359,60923,956761,2025-01-12 05:06:17.592334592,0.4999899864196777
95361,71333,956761,2025-01-12 05:06:18.591783168,0.4999668598175049
39654,44234,956761,2025-01-12 05:06:19.591791104,0.4999780654907226
-61100,-44623,936957,2025-01-12 05:06:20.592760832,0.5000190734863281
-43497,-45350,936957,2025-01-12 05:06:21.591805952,0.5000243186950684
-22133,-37036,974136,2025-01-12 05:06:22.592553728,0.5000207424163818
-39933,-61475,1054476,2025-01-12 05:06:23.592286208,0.5000309944152832
38630,5108,1054476,2025-01-12 05:06:24.593397504,0.5000030994415283
-32168,-54101,1054476,2025-01-12 05:06:25.592189440,0.5000255107879639
201005,169421,903985,2025-01-12 05:06:26.592279296,0.499929666519165
-62170,-33452,938258,2025-01-12 05:06:27.591916288,0.500006914138794
-24928,-14861,938258,2025-01-12 05:06:28.592112896,0.5000102519989014
71590,74178,915819,2025-01-12 05:06:29.592714240,0.4999697208404541
-69717,-45652,1032902,2025-01-12 05:06:30.592904448,0.5000178813934326
-43171,-40021,1032902,2025-01-12 05:06:31.592522752,0.5000221729278564
30984,21183,1032902,2025-01-12 05:06:32.593008896,0.4999945163726806
7170,6664,1032902,2025-01-12 05:06:33.592719104,0.499997615814209
-345928,-344283,1269038,2025-01-12 05:06:34.592282624,0.5001542568206787
318747,216614,1032902,2025-01-12 05:06:35.592577792,0.4999253749847412
183098,176589,1032902,2025-01-12 05:06:36.593425152,0.4999110698699951
69795,118215,1000179,2025-01-12 05:06:37.593158144,0.4999394416809082
-250249,-180890,1032902,2025-01-12 05:06:38.592431616,0.5000753402709961
-136259,-141975,1137470,2025-01-12 05:06:39.593694720,0.5000748634338379
292646,246052,1156262,2025-01-12 05:06:41.593276672,0.4999010562896728
-3795,37405,1183010,2025-01-12 05:06:42.593289984,0.4999711513519287
-33166,6896,1183010,2025-01-12 05:06:43.594699264,0.4999964237213135
-105441,-75329,1183010,2025-01-12 05:06:44.592736000,0.5000348091125488
40024,38504,1183010,2025-01-12 05:06:45.593822464,0.4999892711639404
-134256,-123769,1139254,2025-01-12 05:06:46.592824576,0.5000545978546143
193404,163614,1183010,2025-01-12 05:06:47.594087936,0.499936580657959
-105309,-77078,1183010,2025-01-12 05:06:48.593124864,0.5000267028808594
127789,124427,1139254,2025-01-12 05:06:49.593709312,0.4999511241912842
-140621,-105646,1139254,2025-01-12 05:06:50.593302016,0.5000414848327637
17232,10021,1237238,2025-01-12 05:06:51.593421312,0.5000033378601074
162998,160956,1036716,2025-01-12 05:06:52.593959168,0.4999299049377441
-73802,-26944,1036716,2025-01-12 05:06:53.593472512,0.5000045299530029
305651,330368,917991,2025-01-12 05:06:54.593626624,0.499856948852539
-132042,-15629,917991,2025-01-12 05:06:55.593829120,0.4999897480010986
-234854,-158054,869296,2025-01-12 05:06:56.593886208,0.500072717666626
33293,39637,869296,2025-01-12 05:06:57.593216512,0.4999933242797851
-114638,-98306,869296,2025-01-12 05:06:58.593758208,0.5000431537628174
78819,60759,806233,2025-01-12 05:06:59.593398528,0.4999802112579345
-33985,-28399,876517,2025-01-12 05:07:00.594127616,0.5000107288360596
7893,3283,816644,2025-01-12 05:07:01.593963264,0.5000021457672119
-28876,-31118,877942,2025-01-12 05:07:02.593519872,0.5000154972076416
31149,20245,877942,2025-01-12 05:07:03.593572352,0.4999945163726806
-121587,-123147,948038,2025-01-12 05:07:04.594455040,0.5000553131103516
201561,163525,948038,2025-01-12 05:07:05.596240896,0.4999368190765381
-214796,-192364,1008379,2025-01-12 05:07:06.593990912,0.5000777244567871
108009,66003,948038,2025-01-12 05:07:07.594906112,0.4999837875366211
103477,93873,877942,2025-01-12 05:07:08.593698816,0.4999563694000244
144376,165815,877942,2025-01-12 05:07:09.595090432,0.4999229907989502
-322258,-257506,998156,2025-01-12 05:07:10.594575616,0.5001063346862793
305421,273496,894177,2025-01-12 05:07:12.594862336,0.4998955726623535
63924,123625,1063892,2025-01-12 05:07:13.594782208,0.4999313354492187
-255953,-177075,1063892,2025-01-12 05:07:14.595031552,0.5000729560852051
316066,318158,740184,2025-01-12 05:07:15.594678784,0.499871015548706
-72441,24471,740184,2025-01-12 05:07:16.594319104,0.4999730587005615
169682,244862,683306,2025-01-12 05:07:17.594407936,0.499891996383667
-207896,-81811,683306,2025-01-12 05:07:18.595273216,0.5000238418579102
-130502,-66786,726246,2025-01-12 05:07:20.594314240,0.5000362396240234
257486,282051,725165,2025-01-12 05:07:22.595804416,0.4998807907104492
-236245,-134434,848149,2025-01-12 05:07:23.595148288,0.5000450611114502
-250219,-219282,848149,2025-01-12 05:07:24.595565568,0.5001063346862793
71431,27303,892446,2025-01-12 05:07:25.594630400,0.5000021457672119
-106594,-129293,1065379,2025-01-12 05:07:26.594613504,0.5000576972961426
-72030,-126707,1065379,2025-01-12 05:07:27.595384832,0.5000650882720947
132963,56677,1031637,2025-01-12 05:07:28.594681856,0.4999837875366211
-1706,-38103,1031637,2025-01-12 05:07:29.594641664,0.5000154972076416
172196,135287,953299,2025-01-12 05:07:30.594852608,0.4999439716339111
135042,149792,931440,2025-01-12 05:07:31.594819584,0.4999277591705322
-149236,-93974,931440,2025-01-12 05:07:32.596091392,0.5000345706939697
-67023,-56531,953299,2025-01-12 05:07:33.594946304,0.5000321865081787
375079,365464,931440,2025-01-12 05:07:35.595022336,0.4998431205749511
-89081,13827,931440,2025-01-12 05:07:36.595645440,0.4999747276306152
-179914,-103730,931440,2025-01-12 05:07:37.595854080,0.500046968460083
-220142,-197932,931440,2025-01-12 05:07:38.595130368,0.5000953674316406
33982,-9851,931440,2025-01-12 05:07:39.595416064,0.5000174045562744
114979,81341,931440,2025-01-12 05:07:40.595451136,0.4999663829803467
-60859,-60003,925722,2025-01-12 05:07:42.595638528,0.500023603439331
154871,137469,845190,2025-01-12 05:07:43.595727360,0.4999442100524902
-106427,-77368,936843,2025-01-12 05:07:44.597405696,0.5000278949737549
72441,69572,936843,2025-01-12 05:07:45.595897088,0.4999754428863525
-50193,-31330,845190,2025-01-12 05:07:46.596061184,0.500011682510376
