data,timestamp,master_offset,s2_freq,path_delay,timestamp_diff,adjusted_Offset,adjusted_Path_Delay,is_attack,attack_value,PTPts
2631013.049,1739525117.811245,14513.0,3085.0,4548787.0,0.2757215499877929,749103.0,1324501.0,0.0,0.0,2617431.79772155
2585471.383,1739525118.834414,126661.0,119587.0,4446943.0,0.1960184574127197,-714624.0,2684461.0,0.0,0.0,2630147.8040184574
2579183.955,1739525119.857947,-44426.0,-13502.0,4514264.0,0.2193388938903808,146243223.0,-144240911.0,0.0,0.0,2557315.409338894
2728081.574,1739525120.830133,-249193.0,-231597.0,4751505.0,0.0499598979949951,-422261.0,2663008.0,0.0,0.0,2601060.976959898
2935145.957,1739525121.852746,-86677.0,-143839.0,4827425.0,0.2145140171051025,-116241.0,2534973.0,0.0,0.0,2848110.969514017
3023548.913,1739525122.824832,76690.0,-6475.0,4842043.0,0.2373621463775634,1144738.0,1308433.0,0.0,0.0,3005196.355362146
2809013.45,1739525123.796731,456416.0,396258.0,4496755.0,0.2099723815917968,160312.0,1952876.0,0.0,0.0,2992102.9659723816
2531319.68,1739525124.82076,177781.0,254548.0,4435407.0,0.2331578731536865,47086705.0,-45218337.0,0.0,0.0,2643510.249157873
2458921.089,1739525125.844934,-118914.0,11187.0,4487282.0,0.2062404155731201,-124463.0,2013628.0,0.0,0.0,2449395.7442404157
2397489.703,1739525126.867243,45650.0,140077.0,4343516.0,0.1782405376434326,-1645663.0,3422297.0,0.0,0.0,2452421.9172405377
2542285.829,1739525127.839928,-375879.0,-267757.0,4652513.0,0.2011139392852783,30166.0,2044709.0,0.0,0.0,2393327.3971139393
2828983.803,1739525128.812897,-245126.0,-249768.0,4820001.0,0.2252440452575683,-825964.0,3198769.0,0.0,0.0,2689011.6152440454
3026777.149,1739525129.836473,-39889.0,-118068.0,4912695.0,0.1979436874389648,760690.0,1746959.0,0.0,0.0,2952638.8769436874
2887669.888,1739525130.861773,432692.0,342546.0,4574957.0,0.2224431037902832,378711.0,1814144.0,0.0,0.0,3043888.100443104
2587521.729,1739525131.834029,283203.0,322864.0,4409653.0,0.1961243152618408,-344594.0,2249376.0,0.0,0.0,2733891.664124315
2446040.942,1739525132.85819,-43888.0,80734.0,4448671.0,0.2193326950073242,-1540150.0,3394925.0,0.0,0.0,2471304.452332695
2429728.88,1739525133.829927,-85484.0,25972.0,4440260.0,0.1919748783111572,-40206.0,1921535.0,0.0,0.0,2427609.008974878
2254694.673,1739525134.801573,227144.0,312955.0,4154186.0,0.2145135402679443,-885328.0,2479482.0,0.0,0.0,2396112.3425135403
2171883.982,1739525135.825177,-161017.0,-7063.0,4255172.0,0.1863903999328613,-1241202.0,2881377.0,0.0,0.0,2153245.6643904
2267488.621,1739525136.847365,-206052.0,-100403.0,4346227.0,0.2096023559570312,459716.0,1297658.0,0.0,0.0,2202188.367602356
2307731.416,1739525137.872139,420.0,44253.0,4256954.0,0.2326259613037109,-538209.0,2282620.0,0.0,0.0,2314744.0546259615
2411001.946,1739525138.844501,-187486.0,-143527.0,4431897.0,0.2060022354125976,-1432997.0,3358822.0,0.0,0.0,2324141.682002235
2591476.659,1739525139.866694,-142057.0,-154344.0,4567883.0,0.2288501262664795,598769.0,1503201.0,0.0,0.0,2499205.892850126
2586851.076,1739525140.838852,203452.0,148548.0,4398518.0,0.2519500255584717,-1073889.0,3057298.0,0.0,0.0,2646028.2709500254
2535257.326,1739525141.862154,35541.0,41673.0,4447869.0,0.1720991134643554,-244814.0,2216063.0,0.0,0.0,2540992.9600991136
2523117.102,1739525142.833262,25975.0,42769.0,4445274.0,0.246239423751831,-1624644.0,3595884.0,0.0,0.0,2529390.2852394236
2508892.506,1739525143.857019,20862.0,45449.0,4450378.0,0.2183814048767089,-154185.0,2132071.0,0.0,0.0,2516508.116381405
2560070.963,1739525144.830935,-91706.0,-60861.0,4569593.0,0.2420659065246582,30807.0,1991695.0,0.0,0.0,2514537.1010659067
2620500.286,1739525145.854843,-15120.0,-11786.0,4537622.0,0.2162725925445556,332428.0,1736620.0,0.0,0.0,2599493.1832725927
2539127.574,1739525146.826077,186904.0,185702.0,4382145.0,0.1880428791046142,-312881.0,2244880.0,0.0,0.0,2616882.628042879
2396855.396,1739525147.849935,109639.0,164508.0,4322361.0,0.2112789154052734,55119599.0,-53319075.0,0.0,0.0,2464011.4812789154
2314505.383,1739525148.821817,-6389.0,81371.0,4306913.0,0.234607458114624,107752.0,1652883.0,0.0,0.0,2340084.7696074583
2216482.78,1739525149.845407,70486.0,156330.0,4190149.0,0.2067735195159912,-1762193.0,3383519.0,0.0,0.0,2279549.8857735195
2401879.176,1739525150.817897,-449019.0,-342029.0,4570345.0,0.2304604053497314,-825686.0,2798729.0,0.0,0.0,2215808.8954604054
2444954.119,1739525151.840898,212380.0,184664.0,4260663.0,0.2026629447937011,-1640008.0,3520373.0,0.0,0.0,2522189.4176629446
2405011.275,1739525152.813129,-34550.0,1448.0,4414916.0,0.2257964611053466,375119.0,1490972.0,0.0,0.0,2390622.994796461
2473705.279,1739525153.836161,-88058.0,-62425.0,4454150.0,0.1981317996978759,144524.0,1840036.0,0.0,0.0,2427384.8091317997
2515568.51,1739525154.80858,19614.0,18829.0,4464947.0,0.2213809490203857,410662603.0,-408709130.0,0.0,0.0,2509873.618380949
2536692.708,1739525155.832704,-1836.0,3264.0,4455309.0,0.245391845703125,729305.0,1232251.0,0.0,0.0,2523215.7333918456
2442146.988,1739525156.86252,193082.0,197631.0,4268474.0,0.2177302837371826,-399365.0,2242184.0,0.0,0.0,2525873.272730284
2292634.906,1739525157.834189,106477.0,168950.0,4236343.0,0.2468783855438232,-1652042.0,3360154.0,0.0,0.0,2362015.1848783856
2209443.021,1739525158.806752,-14310.0,80107.0,4222422.0,0.27044677734375,-1941324.0,3605737.0,0.0,0.0,2234390.5454467773
2361061.328,1739525159.829694,-332259.0,-242135.0,4496672.0,0.1911373138427734,397234.0,1526083.0,0.0,0.0,2224908.5851373137
2389219.837,1739525160.853723,157929.0,148375.0,4265389.0,0.2152094841003418,324068.0,1500902.0,0.0,0.0,2448313.5172094842
2407078.204,1739525161.826722,-106942.0,-69117.0,4431913.0,0.1881666183471679,-1079939.0,2990190.0,0.0,0.0,2357417.9621666186
2513532.967,1739525162.849414,-86261.0,-80519.0,4496513.0,0.2626821994781494,-277203.0,2293985.0,0.0,0.0,2458170.7436821996
2383069.94,1739525163.822073,325329.0,305193.0,4191454.0,0.2347817420959472,-1452083.0,3182563.0,0.0,0.0,2520605.994781742
2207179.233,1739525164.846282,69213.0,146675.0,4161267.0,0.2074954509735107,-621799.0,2250579.0,0.0,0.0,2265419.008495451
2189026.442,1739525165.818787,-108708.0,-10482.0,4237488.0,0.2308745384216308,-579929.0,2261358.0,0.0,0.0,2168681.351874538
2269632.669,1739525166.843161,-139900.0,-74286.0,4321329.0,0.2036118507385254,202086665.0,-200307394.0,0.0,0.0,2217390.814611851
2363128.091,1739525167.81497,-80335.0,-56691.0,4359606.0,0.2279818058013916,-132226.0,2006259.0,0.0,0.0,2319674.6899818056
2371910.87,1739525168.838748,68655.0,68198.0,4305378.0,0.2513659000396728,-1830120.0,3687621.0,0.0,0.0,2390907.6313659
2448997.597,1739525169.811397,-135917.0,-115777.0,4493419.0,0.2238490581512451,-844928.0,2824226.0,0.0,0.0,2376007.546849058
2572176.43,1739525170.834888,-58668.0,-79303.0,4537967.0,0.2473301887512207,270173.0,1816035.0,0.0,0.0,2517420.577330189
2639936.842,1739525171.858511,25720.0,-12516.0,4560488.0,0.2196886539459228,-482336.0,2629057.0,0.0,0.0,2618571.157688654
2685765.732,1739525172.831096,13052.0,-17468.0,4633670.0,0.2437043190002441,-297209.0,2519324.0,0.0,0.0,2661926.078704319
2610434.84,1739525173.8555,205852.0,179248.0,4516264.0,0.2674193382263183,-560798.0,2629262.0,0.0,0.0,2684969.346419338
2504046.474,1739525174.827192,75884.0,111036.0,4492580.0,0.1887142658233642,-257050.0,2230422.0,0.0,0.0,2544457.797714266
2440604.595,1739525175.850619,25337.0,83254.0,4448035.0,0.2122395038604736,28609.0,1874435.0,0.0,0.0,2467116.917239504
2393199.038,1739525176.822803,8734.0,74252.0,4394310.0,0.1842329502105713,449486.0,1448334.0,0.0,0.0,2415214.5432329504
2259939.588,1739525177.793945,148675.0,216813.0,4249146.0,0.2593522071838379,-788007.0,2479951.0,0.0,0.0,2353251.060352207
2117017.963,1739525178.818334,34244.0,146985.0,4157700.0,0.2309024333953857,37623.0,1557437.0,0.0,0.0,2175410.2419024333
2033660.469,1739525179.842855,-29388.0,93626.0,4124448.0,0.2040822505950927,-258463.0,1751539.0,0.0,0.0,2065362.1490822507
2016508.238,1739525180.815829,-94433.0,19764.0,4087509.0,0.2286851406097412,-522840.0,2034332.0,0.0,0.0,2011275.4576851407
2037341.804,1739525181.839025,-82672.0,3195.0,4094165.0,0.2011113166809082,-1699089.0,3282397.0,0.0,0.0,2023829.5851113168
2194789.703,1739525182.811425,-266212.0,-205146.0,4349520.0,0.2241854667663574,-472722.0,2272030.0,0.0,0.0,2077124.8241854669
2451483.574,1739525183.834782,-220480.0,-239278.0,4519789.0,0.2471530437469482,310349.0,1768441.0,0.0,0.0,2316750.933153044
2527794.299,1739525184.856935,154420.0,69478.0,4424370.0,0.2188818454742431,5007.0,2001074.0,0.0,0.0,2547425.1618818454
2532052.427,1739525185.830656,38556.0,-60.0,4467525.0,0.2421541213989257,-530846.0,2567762.0,0.0,0.0,2516908.0371541213
2552338.518,1739525186.854067,42981.0,15932.0,4493935.0,0.2157137393951416,-776199.0,2830668.0,0.0,0.0,2545184.2277137395
2549355.712,1739525188.800685,291632.0,251714.0,4435919.0,0.2482051849365234,63812.0,1915383.0,0.0,0.0,2639198.475205185
2582788.29,1739525190.847396,-121370.0,-91111.0,4640045.0,0.2518978118896484,58778.0,2071279.0,0.0,0.0,2491743.326897812
2647040.656,1739525191.87019,6238.0,86.0,4623820.0,0.2315878868103027,256177.0,1892054.0,0.0,0.0,2631974.3045878867
2605864.421,1739525192.843108,118305.0,114024.0,4529927.0,0.2545340061187744,375605056.0,-373128121.0,0.0,0.0,2647768.512534006
2270233.688,1739525193.866838,485104.0,516315.0,4491831.0,0.279353380203247,144166.0,1458650.0,0.0,0.0,2513423.2853533803
2137177.059,1739525194.839297,-224169.0,-47427.0,4326986.0,0.2004182338714599,-1337139.0,3033073.0,0.0,0.0,2098353.289418234
2257929.773,1739525195.812847,-225747.0,-116256.0,4421681.0,0.225304365158081,-600996.0,2411346.0,0.0,0.0,2184696.7603043653
2382808.44,1739525196.836364,-123526.0,-81759.0,4433877.0,0.1980719566345214,-50056.0,1983577.0,0.0,0.0,2326813.1840719567
2333755.034,1739525197.809352,170683.0,175392.0,4262838.0,0.2725486755371094,-1833965.0,3584023.0,0.0,0.0,2406352.1605486753
2439885.188,1739525198.833272,-281779.0,-225865.0,4531837.0,0.2455997467041015,245203.0,1827043.0,0.0,0.0,2311863.4555997467
2509785.6,1739525199.857625,100102.0,71483.0,4472145.0,0.218623399734497,301924.0,1697119.0,0.0,0.0,2530414.4066234
2373066.476,1739525200.830179,222470.0,223881.0,4276574.0,0.2425987720489502,-73579.0,1887641.0,0.0,0.0,2469921.967598772
2233791.648,1739525201.853678,68879.0,137031.0,4245183.0,0.2148265838623047,298088.0,1410679.0,0.0,0.0,2287197.8928265837
2151259.439,1739525202.826234,9450.0,98266.0,4199317.0,0.2385711669921875,254161.0,1393550.0,0.0,0.0,2185280.858571167
2001913.558,1739525203.798302,136330.0,227981.0,4011381.0,0.2619452476501465,-22241.0,1471378.0,0.0,0.0,2100814.762945248
1870550.79,1739525204.820574,-10535.0,122015.0,3959672.0,0.2330448627471923,-1289736.0,2679892.0,0.0,0.0,1916453.4150448628
1823367.109,1739525205.844264,-78518.0,50871.0,3968675.0,0.2570457458496094,-1631013.0,2963337.0,0.0,0.0,1833682.7200457458
1991674.451,1739525206.819063,-356380.0,-250546.0,4188704.0,0.1765120029449463,-641023.0,2264053.0,0.0,0.0,1851316.881512003
2181347.839,1739525207.84272,-104171.0,-105251.0,4227202.0,0.2554695606231689,112796.0,1659350.0,0.0,0.0,2113615.7674695607
2388702.381,1739525208.814469,-187663.0,-219994.0,4459809.0,0.2270772457122802,-1173292.0,3198215.0,0.0,0.0,2263617.393077246
2521889.067,1739525209.837296,55471.0,-33159.0,4469453.0,0.2497706413269043,-1629950.0,3704148.0,0.0,0.0,2490187.549770641
2653397.462,1739525210.809913,-69938.0,-141927.0,4644136.0,0.2736103534698486,417185.0,1822621.0,0.0,0.0,2567327.5046103536
2626395.261,1739525211.83327,269060.0,176090.0,4470746.0,0.1943457126617431,-686181.0,2794803.0,0.0,0.0,2699332.6693457128
2558591.976,1739525212.856632,63706.0,51454.0,4544916.0,0.269397497177124,167758.0,1906893.0,0.0,0.0,2569201.470397497
2448150.686,1739525213.828118,186991.0,193850.0,4387661.0,0.2409560680389404,-335198.0,2266897.0,0.0,0.0,2529975.423956068
2240565.304,1739525215.823514,58269.0,135550.0,4277216.0,0.2756717205047607,-144275.0,1878002.0,0.0,0.0,2336619.4946717205
2136857.543,1739525217.819483,-61601.0,32668.0,4227282.0,0.2794718742370605,-1182795.0,2845277.0,0.0,0.0,2161835.977471874
2147747.028,1739525218.842672,-64360.0,11429.0,4226843.0,0.255411148071289,-1787298.0,3547402.0,0.0,0.0,2138338.339411148
2216182.494,1739525219.814246,-124211.0,-67730.0,4384315.0,0.2268614768981933,-1609054.0,3416906.0,0.0,0.0,2167197.227861477
2449279.546,1739525220.837164,-302555.0,-283338.0,4610407.0,0.2494814395904541,-416878.0,2524181.0,0.0,0.0,2292529.2544814395
2675573.718,1739525221.859989,-72565.0,-144114.0,4679869.0,0.2217211723327636,135111.0,2147469.0,0.0,0.0,2588410.0207211724
2751525.87,1739525222.832566,106306.0,12987.0,4676275.0,0.2441980838775634,-1219402.0,3504686.0,0.0,0.0,2742898.767198084
2791858.974,1739525223.805318,37576.0,-23851.0,4747709.0,0.2690291404724121,-538666.0,2909813.0,0.0,0.0,2764816.7150291405
2558846.739,1739525224.829658,484428.0,434274.0,4386720.0,0.2419304847717285,-1419830.0,3374478.0,0.0,0.0,2760957.6019304846
2356216.819,1739525225.853775,17714.0,112888.0,4436934.0,0.2663233280181885,-480189.0,2356189.0,0.0,0.0,2397544.966323328
2367900.584,1739525226.825693,-138054.0,-37565.0,4514055.0,0.2384624481201172,-1536869.0,3480817.0,0.0,0.0,2333994.517462448
2506025.08,1739525227.797968,-208809.0,-149737.0,4652757.0,0.2623815536499023,668607.0,1452577.0,0.0,0.0,2416045.9923815536
2535684.865,1739525228.821791,93623.0,90053.0,4527562.0,0.234140396118164,-1539463.0,3623611.0,0.0,0.0,2565587.0591403963
2566976.992,1739525230.817877,194454.0,177002.0,4518997.0,0.2810792922973633,503740.0,1560567.0,0.0,0.0,2604636.1460792925
2371142.056,1739525231.842431,214309.0,255193.0,4349999.0,0.2036149501800537,124147.0,1716648.0,0.0,0.0,2483651.9316149503
2285957.094,1739525232.815532,-72850.0,32327.0,4413646.0,0.2785661220550537,-171747.0,2027797.0,0.0,0.0,2286993.756566122
2182468.178,1739525233.837982,110646.0,193968.0,4245404.0,0.1994848251342773,-1079564.0,2763324.0,0.0,0.0,2264345.478484825
2112155.435,1739525234.861156,-71444.0,45072.0,4255204.0,0.1713676452636718,-1072524.0,2744054.0,0.0,0.0,2119568.3943676455
2188403.719,1739525235.833014,-195177.0,-100094.0,4366707.0,0.2459921836853027,-478121.0,2279917.0,0.0,0.0,2123239.666992184
2227167.582,1739525236.804102,9359.0,45888.0,4292438.0,0.2170042991638183,-1034329.0,2764568.0,0.0,0.0,2234984.5280042994
2257657.609,1739525237.828853,-66980.0,-27643.0,4297220.0,0.2418410778045654,-783314.0,2625429.0,0.0,0.0,2228715.989841078
2342244.792,1739525238.801199,-89438.0,-70195.0,4431554.0,0.2138404846191406,143810780.0,-141854121.0,0.0,0.0,2292024.6198404846
2577975.812,1739525239.824089,-278345.0,-285933.0,4735004.0,0.2369987964630127,-1171497.0,3434045.0,0.0,0.0,2419922.3189987964
2861880.263,1739525240.848374,-143487.0,-234579.0,4906036.0,0.2096030712127685,-755379.0,3276729.0,0.0,0.0,2729492.7156030713
3002768.315,1739525241.871931,97276.0,-36862.0,4924074.0,0.1813483238220214,247343.0,2354182.0,0.0,0.0,2969220.591348324
2903669.888,1739525242.84429,333267.0,228312.0,4768258.0,0.2052969932556152,705436.0,1702897.0,0.0,0.0,3002731.915296993
2550999.084,1739525243.816879,479640.0,474665.0,4428693.0,0.2297718524932861,-1436351.0,3416371.0,0.0,0.0,2773327.3597718524
2339944.826,1739525244.840047,-36360.0,102557.0,4516380.0,0.2012495994567871,-840934.0,2723748.0,0.0,0.0,2376103.2332495996
2382892.391,1739525245.864816,-209152.0,-81143.0,4591966.0,0.2256786823272705,444996412.0,-443002859.0,0.0,0.0,2327202.4216786823
2531723.01,1739525246.835626,-208262.0,-142999.0,4701815.0,0.1756982803344726,-1223199.0,3392785.0,0.0,0.0,2445112.3606982804
2548062.3,1739525247.859569,104321.0,107106.0,4565266.0,0.2207612991333007,155928.0,1990331.0,0.0,0.0,2586502.220761299
2458344.021,1739525248.780619,93504.0,127585.0,4552756.0,0.2446179389953613,-1785585.0,3788967.0,0.0,0.0,2507023.757617939
2587985.126,1739525249.856251,-296341.0,-234209.0,4799724.0,0.2173044681549072,-636929.0,2905835.0,0.0,0.0,2455787.8833044684
2711897.987,1739525250.827754,16607.0,-10163.0,4752299.0,0.2407770156860351,-409424.0,2716570.0,0.0,0.0,2691686.1957770158
2512743.135,1739525251.851088,393404.0,371616.0,4413743.0,0.2122335433959961,447015.0,1517543.0,0.0,0.0,2683500.4982335432
2209769.204,1739525252.823081,214026.0,310259.0,4250532.0,0.2354366779327392,-718887.0,2414139.0,0.0,0.0,2349823.896436678
2092834.268,1739525253.846428,-109960.0,50481.0,4305212.0,0.2591216564178467,-1795907.0,3490211.0,0.0,0.0,2102951.2661216566
2167325.995,1739525255.843564,-242692.0,-137420.0,4389681.0,0.2557511329650879,-1315515.0,3133741.0,0.0,0.0,2070687.183751133
2367495.366,1739525256.868049,-221700.0,-189235.0,4539927.0,0.1772627830505371,-1574808.0,3621769.0,0.0,0.0,2257778.209262783
2535977.346,1739525257.839431,-73961.0,-108006.0,4620922.0,0.2015602588653564,-859020.0,3043125.0,0.0,0.0,2466860.8485602587
2679219.609,1739525258.811629,-59740.0,-115974.0,4743846.0,0.2245082855224609,-1351957.0,3698317.0,0.0,0.0,2606118.6515082857
2844839.89,1739525259.834998,-72755.0,-146911.0,4919115.0,0.2475886344909668,-189158.0,2665968.0,0.0,0.0,2756275.0755886347
2930085.68,1739525260.858608,95568.0,-414.0,4881243.0,0.2200214862823486,-208472.0,2682394.0,0.0,0.0,2914761.833021486
2916611.848,1739525261.831764,137254.0,69942.0,4836669.0,0.1920795440673828,-1182005.0,3679935.0,0.0,0.0,2936464.437079544
2960451.007,1739525262.856286,-37076.0,-63211.0,5035007.0,0.2683894634246826,510488.0,2077862.0,0.0,0.0,2913719.5903894636
2880115.156,1739525263.828898,251039.0,213781.0,4837311.0,0.2410595417022705,923370.0,1511238.0,0.0,0.0,2971907.6780595416
2697695.734,1739525264.852209,173871.0,211924.0,4760737.0,0.2133963108062744,-173991.0,2399589.0,0.0,0.0,2788556.506396311
2581135.927,1739525265.824536,17935.0,108150.0,4707663.0,0.2364602088928222,-1526356.0,3689889.0,0.0,0.0,2620091.114460209
2545354.529,1739525266.847987,-54544.0,41051.0,4718077.0,0.2091596126556396,-1117366.0,3268834.0,0.0,0.0,2550757.0771596124
2665414.32,1739525267.820706,-246654.0,-167422.0,4898122.0,0.2335207462310791,-86176.0,2490489.0,0.0,0.0,2566594.627520746
2799522.197,1739525268.845352,-71404.0,-66168.0,4975718.0,0.2059087753295898,669898.0,1787817.0,0.0,0.0,2751316.2209087755
2709642.571,1739525269.818353,246820.0,230635.0,4710895.0,0.2305090427398681,659487.0,1574911.0,0.0,0.0,2809864.470509043
2317229.396,1739525270.791359,478275.0,536136.0,4256124.0,0.2550234794616699,-1560498.0,3298199.0,0.0,0.0,2570316.8190234792
1974464.335,1739525271.865669,74906.0,276249.0,4162795.0,0.2268636226654052,-1326717.0,2821639.0,0.0,0.0,2097510.471863623
1985608.924,1739525272.839047,-356689.0,-132874.0,4351612.0,0.2518842220306396,-1931127.0,3592956.0,0.0,0.0,1904052.678884222
2120102.621,1739525273.811203,-204141.0,-87333.0,4365971.0,0.223585844039917,-510943.0,2312754.0,0.0,0.0,2061311.0935858442
2306548.112,1739525274.835171,-252530.0,-196964.0,4554342.0,0.1960551738739013,-1640122.0,3442376.0,1.0,181759.0,2192966.344055174
2691224.451,1739525275.859247,-427646.0,-447839.0,4729900.0,0.2204029560089111,7578.0,2108741.0,1.0,363518.0,2452282.471402956
2996794.394,1739525276.831129,-24664.0,-173151.0,4640983.0,0.1923675537109375,-488107.0,2625710.0,1.0,545278.0,2895110.426367554
3070596.352,1739525277.854745,189235.0,33349.0,4448369.0,0.2669310569763183,-20822.0,1981641.0,1.0,727037.0,3072145.012931057
3082247.769,1739525278.827226,108949.0,9833.0,4351871.0,0.2393796443939209,-498336.0,2309915.0,1.0,908797.0,3072041.3153796443
3193100.057,1739525279.850486,-67866.0,-134297.0,4379445.0,0.2123064994812011,-103142.0,1889153.0,1.0,1090556.0,3110835.8143064994
3253622.082,1739525280.822139,118270.0,31479.0,4167741.0,0.2348227500915527,308417652.0,-306817408.0,1.0,1272316.0,3254238.90782275
3320393.152,1739525281.845671,-25591.0,-76901.0,4125835.0,0.2065417766571045,85803.0,1398298.0,1.0,1454075.0,3266823.1235417766
3271518.699,1739525282.818109,230714.0,171727.0,3753387.0,0.2307198047637939,364237.0,857872.0,1.0,1635835.0,3342275.5967198047
3124461.499,1739525283.841924,170331.0,180558.0,3551779.0,0.2542665004730224,378872.0,549800.0,1.0,1817594.0,3199638.0922665005
3071099.874,1739525284.864966,-35244.0,26083.0,3463916.0,0.2263813018798828,-796867.0,1495151.0,1.0,1999354.0,3069021.346381302
3337300.824,1739525285.837326,-442235.0,-391482.0,3640520.0,0.2497904300689697,131621.0,810984.0,1.0,2181113.0,3126515.87479043
3574515.725,1739525286.859919,-15577.0,-97494.0,3458183.0,0.2212345600128173,-903816.0,1792992.0,1.0,2362873.0,3510667.38323456
3688123.97,1739525287.83316,11609.0,-74981.0,3377568.0,0.2456893920898437,-781667.0,1601626.0,1.0,2544632.0,3635515.348689392
3793546.589,1739525288.855423,7795.0,-75313.0,3312165.0,0.2174525260925293,-1105103.0,1864969.0,1.0,2726392.0,3740771.852452526
3872152.333,1739525289.826875,48426.0,-32343.0,3211440.0,0.239574909210205,693479.0,-76976.0,1.0,2908151.0,3840857.8165749093
3971504.233,1739525290.851131,-24756.0,-90997.0,3141259.0,0.2116622924804687,-154248.0,707575.0,1.0,3089911.0,3910887.9636622923
4117955.357,1739525291.822941,-57557.0,-131225.0,3110885.0,0.1843461990356445,146221.0,385432.0,1.0,3271670.0,4037226.557346199
4177720.538,1739525292.84685,121940.0,31005.0,2909713.0,0.2586703300476074,-993461.0,1349364.0,1.0,3453430.0,4178102.47967033
4316591.247,1739525293.869881,-137422.0,-191775.0,2993326.0,0.2313835620880127,586040.0,-185693.0,1.0,3635189.0,4205594.940383562
4285505.094,1739525294.842421,307603.0,212023.0,2592745.0,0.203223705291748,-1790953.0,1823279.0,1.0,3816948.0,4376416.0112237055
4244677.608,1739525295.815375,-9543.0,-12842.0,2541869.0,0.2273197174072265,-782958.0,678352.0,1.0,3998708.0,4223130.893319718
4442085.108,1739525296.838075,-252933.0,-259095.0,2648327.0,0.1996169090270996,-1431143.0,1440624.0,1.0,4180467.0,4297448.035616909
4779376.946,1739525297.809744,-253725.0,-335767.0,2763206.0,0.2740750312805176,-1178327.0,1361512.0,1.0,4362227.0,4596426.876075031
5180864.588,1739525298.832844,-234469.0,-392628.0,2917655.0,0.1940691471099853,-397823.0,843448.0,1.0,4543986.0,4969497.677069147
5576272.55,1739525299.856117,-120443.0,-348943.0,3066069.0,0.2172451019287109,657143.0,-16681.0,1.0,4725746.0,5386737.002245102
5867756.522,1739525300.827371,55783.0,-208850.0,3084680.0,0.240189790725708,1481980.0,-781378.0,1.0,4907505.0,5748218.290189791
5787764.925,1739525301.849919,549178.0,301280.0,2651424.0,0.2112910747528076,763798.0,-496512.0,1.0,5089265.0,5923329.652291074
5567160.24,1739525302.82326,303720.0,220576.0,2463566.0,0.1829514503479004,965555.0,-1087821.0,1.0,5271024.0,5662346.17795145
5386482.331,1739525303.846983,197117.0,205089.0,2180618.0,0.2594258785247803,201400.0,-660231.0,1.0,5452784.0,5473926.1174258785
5193532.323,1739525305.843627,-1181.0,83187.0,1769797.0,0.2556116580963135,-926403.0,-53796.0,1.0,5816303.0,5261981.253611658
5271033.94,1739525306.866094,-209128.0,-125114.0,1728930.0,0.2275047302246093,-691030.0,-355060.0,1.0,5998062.0,5193359.37350473
5432049.107,1739525307.838587,-155452.0,-134176.0,1609362.0,0.2508289813995361,-1510667.0,439814.0,1.0,6179822.0,5349846.487828981
5725287.66,1739525308.861815,-314738.0,-340098.0,1743886.0,0.2748696804046631,-1268837.0,460047.0,1.0,6361581.0,5540173.043869681
5944584.783,1739525309.833698,21051.0,-98730.0,1670159.0,0.2458500862121582,-594109.0,-205302.0,1.0,6543341.0,5880105.279850086
6023159.71,1739525310.857366,95303.0,-18163.0,1605287.0,0.2701578140258789,-1364073.0,337643.0,1.0,6725100.0,5998959.652157814
2120284.424,1739525312.851978,6840235.0,6705701.0,1642806.0,0.2467851638793945,-462938.0,-221728.0,0.0,0.0,6216790.445785164
2117143.184,1739525317.870147,-2284081.0,-483361.0,2616747.0,1.2751927375793457,-3861058.0,2160236.0,0.0,0.0,2120285.6991927377
2445216.346,1739525318.842854,297449.0,-38797.0,4280675.0,0.2547526359558105,-1479883.0,3629078.0,0.0,0.0,2410700.540752636
2450322.082,1739525319.814973,309806.0,62795.0,4339390.0,0.2268567085266113,131047.0,1972836.0,0.0,0.0,2466606.7888567084
2414059.812,1739525320.838017,222742.0,68672.0,4381142.0,0.2506048679351806,71048.0,1999550.0,0.0,0.0,2433278.8546048678
2359462.145,1739525321.861305,181587.0,94340.0,4389011.0,0.171663761138916,110612.0,1895124.0,0.0,0.0,2391520.7666637613
2420887.592,1739525322.83431,-72337.0,-105108.0,4578073.0,0.2459800243377685,166337.0,1959815.0,0.0,0.0,2353218.1949800244
2445364.479,1739525323.858108,125525.0,71053.0,4500627.0,0.2699263095855713,-85856.0,2188480.0,0.0,0.0,2465775.04092631
2406683.181,1739525324.830242,84459.0,67645.0,4518166.0,0.2425882816314697,-597136.0,2644788.0,0.0,0.0,2425396.0285882815
2451468.12,1739525325.853325,-71452.0,-62929.0,4619104.0,0.2660090923309326,-818716.0,3015477.0,0.0,0.0,2404883.157009092
2483972.597,1739525326.824325,46366.0,33454.0,4650395.0,0.2365987300872802,-82134.0,2246204.0,0.0,0.0,2485573.11959873
2256539.721,1739525328.8211,165254.0,209103.0,4387893.0,0.2783946990966797,305156.0,1577034.0,0.0,0.0,2411260.9243946993
2212340.217,1739525329.844406,-98179.0,-4753.0,4480370.0,0.2569830417633056,-1791779.0,3676449.0,0.0,0.0,2194844.550983042
2406028.56,1739525330.867272,-320778.0,-256806.0,4705448.0,0.2801485061645508,-945660.0,3135352.0,0.0,0.0,2262532.675148506
2571913.827,1739525331.839116,-32115.0,-64376.0,4721808.0,0.200357437133789,-421697.0,2713014.0,0.0,0.0,2524603.747357437
