master_offset,freq,path_delay,date,OT
-961925,-1007596,1663807,2025-01-13 14:34:15.161550760,0.1000764369964599
-404463,-738712,1663807,2025-01-13 14:34:16.161606312,0.0998725891113281
1914692,1459105,650527,2025-01-13 14:34:17.161878586,0.0998849868774414
1006735,1125555,1143732,2025-01-13 14:34:18.161557913,0.1000244617462158
-772718,-351877,1359593,2025-01-13 14:34:19.161206484,0.1000165939331054
-334592,-145567,534972,2025-01-13 14:34:20.161628485,0.1000096797943115
-176097,-87449,534972,2025-01-13 14:34:21.161550999,0.0999977588653564
-731,35088,648287,2025-01-13 14:34:22.161478043,0.09999680519104
-418,35181,648287,2025-01-13 14:34:23.161504030,0.1000289916992187
-346044,-310570,1067263,2025-01-13 14:34:24.161405563,0.1000776290893554
-743264,-811603,1666470,2025-01-13 14:34:25.161969662,0.0999681949615478
702002,410683,655614,2025-01-13 14:34:26.161468506,0.0999579429626464
504924,424206,655614,2025-01-13 14:34:27.161957979,0.099994421005249
-43024,27735,1180544,2025-01-13 14:34:28.162023306,0.0999956130981445
-6308,51544,1002218,2025-01-13 14:34:29.162104368,0.10001802444458
-253172,-197212,1149756,2025-01-13 14:34:30.161903620,0.0999758243560791
299803,279811,561087,2025-01-13 14:34:31.161650181,0.0999732017517089
201529,271478,619220,2025-01-13 14:34:32.161749601,0.0999996662139892
-146260,-15852,723265,2025-01-13 14:34:33.162295103,0.1000397205352783
-509663,-423133,969120,2025-01-13 14:34:34.162084103,0.1000065803527832
31764,-34605,660074,2025-01-13 14:34:35.161894083,0.1000189781188964
-141792,-198632,1064298,2025-01-13 14:34:36.162077904,0.1000857353210449
-802490,-901868,1821029,2025-01-13 14:34:37.161787271,0.0999009609222412
1503563,1163438,104979,2025-01-13 14:34:38.162944794,0.0998969078063964
913096,1024040,104979,2025-01-13 14:34:39.162314177,0.1001479625701904
-2052534,-1667661,2434606,2025-01-13 14:34:40.161943674,0.100062608718872
-307648,-538535,1014653,2025-01-13 14:34:41.162236214,0.0999705791473388
689390,366208,1184139,2025-01-13 14:34:42.162601233,0.0999350547790527
793065,676700,1265980,2025-01-13 14:34:43.162298918,0.1001389026641845
-1663803,-1542248,3205662,2025-01-13 14:34:44.162176371,0.0999135971069336
1427438,1049852,450537,2025-01-13 14:34:45.162099600,0.0999062061309814
882151,932796,450537,2025-01-13 14:34:46.162739515,0.099963903427124
3822,319113,1129403,2025-01-13 14:34:47.162833214,0.0999925136566162
-256114,60323,828959,2025-01-13 14:34:48.162342072,0.1000082492828369
-327917,-88314,828959,2025-01-13 14:34:49.162322283,0.1000130176544189
-270271,-129043,553779,2025-01-13 14:34:50.162276506,0.1000289916992187
-359685,-299538,816896,2025-01-13 14:34:51.162678719,0.1000337600708007
-287048,-334807,816896,2025-01-13 14:34:52.162802458,0.0999834537506103
342746,208873,594452,2025-01-13 14:34:53.162892103,0.0999841690063476
189107,158058,815063,2025-01-13 14:34:54.162897110,0.1000723838806152
-815134,-789451,1626006,2025-01-13 14:34:55.162880659,0.1000599861145019
-360684,-579541,1626006,2025-01-13 14:34:56.163438320,0.0998873710632324
1617208,1290145,436517,2025-01-13 14:34:57.164279461,0.0999019145965576
803362,961462,436517,2025-01-13 14:34:58.163013220,0.1000134944915771
-613786,-214678,968983,2025-01-13 14:34:59.162934065,0.1000289916992187
-506860,-291887,968983,2025-01-13 14:35:00.162990570,0.1000196933746337
-249294,-186379,500459,2025-01-13 14:35:01.162789583,0.0999996662139892
34020,22146,439279,2025-01-13 14:35:02.163058043,0.0999956130981445
50925,49257,439279,2025-01-13 14:35:03.163265467,0.1000480651855468
-526548,-512938,1052668,2025-01-13 14:35:04.162731409,0.10001802444458
-9313,-153668,776073,2025-01-13 14:35:05.162865877,0.1000103950500488
50218,-96930,776073,2025-01-13 14:35:06.162960529,0.0999526977539062
649351,517268,604419,2025-01-13 14:35:07.163006306,0.0999572277069091
359939,422661,604419,2025-01-13 14:35:08.163017273,0.0999908447265625
-100673,70031,665057,2025-01-13 14:35:09.163209915,0.1000266075134277
-429481,-288979,755958,2025-01-13 14:35:10.163485289,0.1000266075134277
-272761,-261103,755958,2025-01-13 14:35:11.163553715,0.1000196933746337
-117895,-188066,871963,2025-01-13 14:35:12.163529634,0.0999753475189209
385340,279801,599716,2025-01-13 14:35:13.163053513,0.100010871887207
-143877,-133814,1047006,2025-01-13 14:35:14.163531303,0.1000621318817138
-622060,-655160,1507538,2025-01-13 14:35:15.163547993,0.0999889373779296
388849,169131,892199,2025-01-13 14:35:16.163195610,0.0999317169189453
826708,723645,679611,2025-01-13 14:35:17.163355589,0.099942922592163
419126,564075,679611,2025-01-13 14:35:18.163329601,0.1000006198883056
-313480,-42793,703266,2025-01-13 14:35:19.163319826,0.1000342369079589
-537279,-360636,668871,2025-01-13 14:35:20.163806200,0.1000113487243652
-106388,-90929,565160,2025-01-13 14:35:21.163773298,0.1000208854675293
-195434,-211891,565160,2025-01-13 14:35:22.163621187,0.1000738143920898
-696696,-771784,1425293,2025-01-13 14:35:23.163681269,0.1000628471374511
-331509,-615605,1425293,2025-01-13 14:35:24.163609266,0.1002213954925537
-1949312,-2332861,3926588,2025-01-13 14:35:25.164272308,0.0998034477233886
3254637,2286294,232325,2025-01-13 14:35:26.164089203,0.0997538566589355
2468223,2476271,983909,2025-01-13 14:35:27.163811684,0.0997986793518066
1234821,1983336,983909,2025-01-13 14:35:28.164206982,0.1001596450805664
-2980534,-1861572,1873707,2025-01-13 14:35:29.164339304,0.1001904010772705
-2129037,-1904236,1873707,2025-01-13 14:35:30.164213896,0.1000332832336425
195901,-218009,438685,2025-01-13 14:35:31.163979530,0.1000080108642578
286756,-68383,438685,2025-01-13 14:35:32.164114714,0.0999276638031005
1052975,783862,856935,2025-01-13 14:35:33.164239407,0.0999763011932373
154269,201049,1459962,2025-01-13 14:35:34.164511919,0.1000099182128906
-207081,-114020,1270844,2025-01-13 14:35:35.163983345,0.0999743938446044
253241,284177,705753,2025-01-13 14:35:36.163971186,0.0999796390533447
96299,203208,771981,2025-01-13 14:35:37.164473295,0.100013256072998
-288017,-152219,928208,2025-01-13 14:35:38.164559364,0.0999958515167236
8915,58308,651041,2025-01-13 14:35:39.164889097,0.1000277996063232
-350154,-298086,1063277,2025-01-13 14:35:40.164375305,0.0999855995178222
233299,180321,539045,2025-01-13 14:35:41.164602041,0.0999684333801269
311523,328534,539045,2025-01-13 14:35:42.164652348,0.0999867916107177
10669,121137,862461,2025-01-13 14:35:43.164417982,0.100043773651123
-588362,-474693,1151140,2025-01-13 14:35:44.164818048,0.0999951362609863
150723,87883,483901,2025-01-13 14:35:45.164763927,0.1000053882598877
-41723,-59346,812258,2025-01-13 14:35:46.164676905,0.1000099182128906
-68803,-98943,886662,2025-01-13 14:35:47.164713860,0.1000103950500488
-48900,-99681,886662,2025-01-13 14:35:48.165319681,0.099968671798706
412737,347286,559886,2025-01-13 14:35:49.164820910,0.1000189781188964
-282070,-223700,1090986,2025-01-13 14:35:50.164955139,0.0999982357025146
62613,36362,702897,2025-01-13 14:35:51.164751291,0.0999648571014404
383962,376495,538675,2025-01-13 14:35:52.164933920,0.1000425815582275
-588021,-480299,1305187,2025-01-13 14:35:53.165319920,0.1000368595123291
-286841,-355525,1305187,2025-01-13 14:35:54.165417671,0.099992036819458
267572,112835,1003669,2025-01-13 14:35:55.165378094,0.0999791622161865
293775,219310,1026084,2025-01-13 14:35:56.165390015,0.0999867916107177
117895,131562,974493,2025-01-13 14:35:57.164853573,0.0999903678894043
47739,96775,974493,2025-01-13 14:35:58.165058374,0.1000316143035888
-406936,-343578,1293990,2025-01-13 14:35:59.165501356,0.10003662109375
-306005,-364728,1293990,2025-01-13 14:36:00.166056395,0.1000432968139648
-282362,-432887,1587843,2025-01-13 14:36:01.165408850,0.0999290943145752
1034258,799025,703923,2025-01-13 14:36:02.165869951,0.0999026298522949
913305,988349,647854,2025-01-13 14:36:03.165359974,0.1002347469329834
-2911660,-2562624,3553135,2025-01-13 14:36:04.165327311,0.1002173423767089
-1618489,-2142951,3553135,2025-01-13 14:36:05.165365934,0.0997886657714843
3406957,2396948,449261,2025-01-13 14:36:06.165402174,0.0997824668884277
2153229,2165307,449261,2025-01-13 14:36:07.165315866,0.0999255180358886
-3224,654823,1399584,2025-01-13 14:36:08.165609837,0.1000208854675293
-921564,-264484,910773,2025-01-13 14:36:09.165750742,0.1000406742095947
-793736,-413126,910773,2025-01-13 14:36:10.165539503,0.1000201702117919
-325820,-183330,503046,2025-01-13 14:36:11.165799618,0.0999999046325683
-26449,18295,570396,2025-01-13 14:36:12.165582657,0.1000499725341796
-567006,-530197,1157788,2025-01-13 14:36:13.165909290,0.0999743938446044
443770,310477,394307,2025-01-13 14:36:14.165608883,0.1000053882598877
-73926,-74088,1082318,2025-01-13 14:36:15.165791512,0.1000409126281738
-406829,-429169,1239444,2025-01-13 14:36:16.165948868,0.0999624729156494
574551,430163,447945,2025-01-13 14:36:17.165945053,0.0999777317047119
186983,214960,830411,2025-01-13 14:36:18.165690422,0.1000185012817382
-291740,-207668,1056875,2025-01-13 14:36:19.166169882,0.1000211238861084
207350,203900,691470,2025-01-13 14:36:21.166018009,0.0999853610992431
87866,146621,691470,2025-01-13 14:36:22.165897131,0.1000270843505859
-380924,-295809,1134524,2025-01-13 14:36:23.166166306,0.0999655723571777
416796,387633,480869,2025-01-13 14:36:24.166037560,0.0999722480773925
180220,276096,480869,2025-01-13 14:36:25.165927887,0.1000089645385742
-257071,-107129,806409,2025-01-13 14:36:26.166070461,0.1000127792358398
-198369,-125548,806409,2025-01-13 14:36:27.166181087,0.1000993251800537
-1055372,-1042062,1652774,2025-01-13 14:36:28.166022301,0.0999889373779296
492824,189523,734316,2025-01-13 14:36:29.166537285,0.0999884605407714
270064,114610,734316,2025-01-13 14:36:30.166169882,0.0999739170074462
346750,272315,1008586,2025-01-13 14:36:31.166230440,0.0999708175659179
268558,298148,1008586,2025-01-13 14:36:32.166386366,0.1000559329986572
-722443,-612286,1752171,2025-01-13 14:36:33.166805267,0.0999584197998046
590662,484086,530962,2025-01-13 14:36:34.166672468,0.0999555587768554
375636,446259,530962,2025-01-13 14:36:35.166858435,0.1000030040740966
-239534,-56220,904070,2025-01-13 14:36:36.166539907,0.1000609397888183
-749642,-638188,1212098,2025-01-13 14:36:37.166460752,0.1000514030456543
-388999,-502438,1212098,2025-01-13 14:36:38.166987181,0.0999739170074462
541830,311691,901047,2025-01-13 14:36:39.166687250,0.0999703407287597
366532,298942,901047,2025-01-13 14:36:40.166800499,0.0999848842620849
101772,144142,1204610,2025-01-13 14:36:41.167288542,0.1005036830902099
-5433382,-5360480,6588756,2025-01-13 14:36:42.167001247,0.100438117980957
-2759796,-4316909,6588756,2025-01-13 14:36:43.167021513,0.0993828773498535
-827906,1308031,1574630,2025-01-13 14:36:46.166843176,0.1002440452575683
-4550969,-2663404,1435439,2025-01-13 14:36:47.167030096,0.1002504825592041
-3013099,-2490824,581585,2025-01-13 14:36:48.167260170,0.1002054214477539
-1639672,-2021327,581585,2025-01-13 14:36:49.167465925,0.0999128818511962
1928413,1054856,602918,2025-01-13 14:36:50.167311430,0.0998814105987548
1493644,1198611,1466530,2025-01-13 14:36:51.167692184,0.0999352931976318
464350,617410,1359064,2025-01-13 14:36:52.167406321,0.0999479293823242
225824,518189,1359064,2025-01-13 14:36:53.167228460,0.1001136302947998
-1595332,-1235219,1959410,2025-01-13 14:36:54.167474747,0.099980354309082
403420,284933,292811,2025-01-13 14:36:55.167386293,0.0999765396118164
232818,235357,292811,2025-01-13 14:36:56.167532444,0.0999670028686523
266222,338606,624201,2025-01-13 14:36:57.168093681,0.1000220775604248
-403407,-251156,1082070,2025-01-13 14:36:58.167427301,0.1000194549560546
-218966,-187737,852983,2025-01-13 14:36:59.167323828,0.1000158786773681
-120381,-154842,852983,2025-01-13 14:37:00.167286396,0.1000161170959472
-86486,-157061,1104319,2025-01-13 14:37:01.167709112,0.1000027656555175
79856,-16665,1104319,2025-01-13 14:37:02.167437315,0.0999691486358642
405284,332720,1010017,2025-01-13 14:37:03.168649435,0.0999946594238281
-7894,41127,1237287,2025-01-13 14:37:04.167904854,0.1000118255615234
-171167,-124514,1226602,2025-01-13 14:37:05.168019295,0.1000051498413086
-40004,-44701,1085359,2025-01-13 14:37:06.167839527,0.0999891757965087
136649,119950,929947,2025-01-13 14:37:07.167775393,0.0999884605407714
95474,119770,929947,2025-01-13 14:37:08.167720079,0.1000025272369384
-82297,-29359,1037442,2025-01-13 14:37:09.168270111,0.0999891757965087
89394,117643,843572,2025-01-13 14:37:10.167779207,0.1000158786773681
-226447,-171380,1056961,2025-01-13 14:37:11.168085098,0.0999934673309326
95145,82278,704278,2025-01-13 14:37:12.168515205,0.099971055984497
288032,303709,562208,2025-01-13 14:37:13.168219566,0.1000201702117919
-325901,-223815,1050370,2025-01-13 14:37:14.167995691,0.0999794006347656
229738,234054,532246,2025-01-13 14:37:15.168183088,0.0999917984008789
4699,77937,692508,2025-01-13 14:37:16.167876959,0.1000545024871826
-650321,-575674,1089664,2025-01-13 14:37:17.168040514,0.100039005279541
-254974,-375423,1089664,2025-01-13 14:37:18.168344498,0.0999515056610107
730610,533669,561909,2025-01-13 14:37:19.168021679,0.0999526977539062
451692,473934,561909,2025-01-13 14:37:20.167902470,0.0999884605407714
-58561,99188,685643,2025-01-13 14:37:21.168443918,0.1000404357910156
-569625,-429444,973317,2025-01-13 14:37:22.168583632,0.1000308990478515
-267612,-298318,843091,2025-01-13 14:37:23.168491125,0.0999603271484375
550317,439327,467123,2025-01-13 14:37:24.168328285,0.0999724864959716
217033,271138,467123,2025-01-13 14:37:25.168247938,0.1000041961669921
-174899,-55684,641164,2025-01-13 14:37:26.168214083,0.1000335216522216
-412793,-346048,821547,2025-01-13 14:37:27.168726683,0.1001527309417724
-1527228,-1584321,2192131,2025-01-13 14:37:28.168200493,0.1001064777374267
-516905,-1032166,2192131,2025-01-13 14:37:29.168975592,0.0998454093933105
2374432,1704099,721377,2025-01-13 14:37:30.169099569,0.0998415946960449
1539555,1581552,721377,2025-01-13 14:37:31.168376446,0.1000049114227294
-641998,-138134,1574538,2025-01-13 14:37:32.169099331,0.1000082492828369
-388689,-77425,608573,2025-01-13 14:37:33.168523073,0.1000173091888427
-368569,-173912,608573,2025-01-13 14:37:34.168730497,0.1000051498413086
-123539,-39452,514702,2025-01-13 14:37:35.168987274,0.1000757217407226
-839811,-792786,1337920,2025-01-13 14:37:36.169081926,0.1000573635101318
-351230,-556148,1337920,2025-01-13 14:37:37.169284582,0.0999491214752197
879404,569117,792477,2025-01-13 14:37:38.168848515,0.0999453067779541
595780,549314,985679,2025-01-13 14:37:39.169105291,0.0999932289123535
-85205,47063,1107920,2025-01-13 14:37:40.168878078,0.0999677181243896
