Timestamp
2025-01-17 18-35-57.955
2025-01-17 18-35-58.944
2025-01-17 18-35-59.938
2025-01-17 18-36-00.921
2025-01-17 18-36-01.886
2025-01-17 18-36-02.966
2025-01-17 18-36-03.958
2025-01-17 18-36-04.937
2025-01-17 18-36-05.935
2025-01-17 18-36-06.948
2025-01-17 18-36-07.932
2025-01-17 18-36-08.914
2025-01-17 18-36-09.884
2025-01-17 18-36-10.967
2025-01-17 18-36-11.945
2025-01-17 18-36-12.926
2025-01-17 18-36-13.919
2025-01-17 18-36-14.894
2025-01-17 18-36-15.883
2025-01-17 18-36-16.964
2025-01-17 18-36-17.946
2025-01-17 18-36-18.915
2025-01-17 18-36-19.897
2025-01-17 18-36-20.964
2025-01-17 18-36-21.959
2025-01-17 18-36-22.947
2025-01-17 18-36-23.939
2025-01-17 18-36-24.913
2025-01-17 18-36-25.900
2025-01-17 18-36-26.893
2025-01-17 18-36-27.884
2025-01-17 18-36-28.960
2025-01-17 18-36-29.950
2025-01-17 18-36-30.962
2025-01-17 18-36-31.941
2025-01-17 18-36-32.926
2025-01-17 18-36-33.900
2025-01-17 18-36-34.894
2025-01-17 18-36-35.887
2025-01-17 18-36-36.966
2025-01-17 18-36-37.956
2025-01-17 18-36-38.946
2025-01-17 18-36-39.945
2025-01-17 18-36-40.918
2025-01-17 18-36-41.894
2025-01-17 18-36-42.886
2025-01-17 18-36-43.879
2025-01-17 18-36-44.959
2025-01-17 18-36-45.943
2025-01-17 18-36-46.943
2025-01-17 18-36-47.911
2025-01-17 18-36-48.888
2025-01-17 18-36-49.966
2025-01-17 18-36-50.961
2025-01-17 18-36-51.936
2025-01-17 18-36-52.920
2025-01-17 18-36-53.906
2025-01-17 18-36-54.893
2025-01-17 18-36-55.953
2025-01-17 18-36-56.932
2025-01-17 18-36-57.926
2025-01-17 18-36-58.910
2025-01-17 18-36-59.893
2025-01-17 18-37-00.971
2025-01-17 18-37-01.883
2025-01-17 18-37-02.967
2025-01-17 18-37-03.954
2025-01-17 18-37-04.948
2025-01-17 18-37-05.939
2025-01-17 18-37-06.931
2025-01-17 18-37-07.915
2025-01-17 18-37-08.906
2025-01-17 18-37-09.893
2025-01-17 18-37-10.973
2025-01-17 18-37-11.967
2025-01-17 18-37-12.963
2025-01-17 18-37-13.940
2025-01-17 18-37-14.930
2025-01-17 18-37-15.899
2025-01-17 18-37-16.964
2025-01-17 18-37-17.966
2025-01-17 18-37-18.963
2025-01-17 18-37-19.944
2025-01-17 18-37-20.934
2025-01-17 18-37-21.920
2025-01-17 18-37-22.898
2025-01-17 18-37-23.899
2025-01-17 18-37-24.963
2025-01-17 18-37-25.950
2025-01-17 18-37-26.923
2025-01-17 18-37-27.919
2025-01-17 18-37-28.899
2025-01-17 18-37-29.891
2025-01-17 18-37-30.964
2025-01-17 18-37-31.957
2025-01-17 18-37-32.948
2025-01-17 18-37-33.930
2025-01-17 18-37-34.925
2025-01-17 18-37-35.925
2025-01-17 18-37-36.910
2025-01-17 18-37-37.898
2025-01-17 18-37-38.886
2025-01-17 18-37-39.962
2025-01-17 18-37-40.949
2025-01-17 18-37-41.933
2025-01-17 18-37-42.892
2025-01-17 18-37-43.962
2025-01-17 18-37-44.950
2025-01-17 18-37-45.943
2025-01-17 18-37-46.945
2025-01-17 18-37-47.936
2025-01-17 18-37-48.924
2025-01-17 18-37-49.899
2025-01-17 18-37-50.887
2025-01-17 18-37-51.964
2025-01-17 18-37-52.961
2025-01-17 18-37-53.950
2025-01-17 18-37-54.929
2025-01-17 18-37-55.911
2025-01-17 18-37-56.892
2025-01-17 18-37-57.961
2025-01-17 18-37-58.936
2025-01-17 18-37-59.919
2025-01-17 18-38-00.902
2025-01-17 18-38-01.883
2025-01-17 18-38-02.945
2025-01-17 18-38-03.932
2025-01-17 18-38-04.924
2025-01-17 18-38-05.903
2025-01-17 18-38-06.966
2025-01-17 18-38-07.950
2025-01-17 18-38-08.931
2025-01-17 18-38-09.926
2025-01-17 18-38-10.926
2025-01-17 18-38-11.904
2025-01-17 18-38-12.892
2025-01-17 18-38-13.886
2025-01-17 18-38-14.970
2025-01-17 18-38-15.966
2025-01-17 18-38-16.949
2025-01-17 18-38-17.927
2025-01-17 18-38-18.918
2025-01-17 18-38-19.906
2025-01-17 18-38-20.967
2025-01-17 18-38-21.946
2025-01-17 18-38-22.943
2025-01-17 18-38-23.917
2025-01-17 18-38-24.904
2025-01-17 18-38-25.971
2025-01-17 18-38-26.963
2025-01-17 18-38-27.951
2025-01-17 18-38-28.951
2025-01-17 18-38-29.950
2025-01-17 18-38-30.942
2025-01-17 18-38-31.930
2025-01-17 18-38-32.909
2025-01-17 18-38-33.891
2025-01-17 18-38-34.962
2025-01-17 18-38-35.962
2025-01-17 18-38-36.937
2025-01-17 18-38-37.922
2025-01-17 18-38-38.909
2025-01-17 18-38-39.899
2025-01-17 18-38-40.886
2025-01-17 18-38-41.961
2025-01-17 18-38-42.949
2025-01-17 18-38-43.931
2025-01-17 18-38-44.922
2025-01-17 18-38-45.892
2025-01-17 18-38-46.965
2025-01-17 18-38-47.950
2025-01-17 18-38-48.934
2025-01-17 18-38-49.917
2025-01-17 18-38-50.904
2025-01-17 18-38-51.898
2025-01-17 18-38-52.983
2025-01-17 18-38-53.970
2025-01-17 18-38-54.953
2025-01-17 18-38-55.940
2025-01-17 18-38-56.924
2025-01-17 18-38-57.915
2025-01-17 18-38-58.970
2025-01-17 18-38-59.970
2025-01-17 18-39-00.946
2025-01-17 18-39-01.926
2025-01-17 18-39-02.885
2025-01-17 18-39-03.916
2025-01-17 18-39-04.885
2025-01-17 18-39-05.883
2025-01-17 18-39-06.954
2025-01-17 18-39-07.940
2025-01-17 18-39-08.918
2025-01-17 18-39-09.891
2025-01-17 18-39-10.966
2025-01-17 18-39-11.945
2025-01-17 18-39-12.942
2025-01-17 18-39-13.932
2025-01-17 18-39-14.904
2025-01-17 18-39-15.900
2025-01-17 18-39-16.891
2025-01-17 18-39-17.886
2025-01-17 18-39-18.953
2025-01-17 18-39-19.944
2025-01-17 18-39-20.915
2025-01-17 18-39-21.903
2025-01-17 18-39-22.967
2025-01-17 18-39-23.961
2025-01-17 18-39-24.963
2025-01-17 18-39-25.960
2025-01-17 18-39-26.970
2025-01-17 18-39-27.953
2025-01-17 18-39-28.946
2025-01-17 18-39-29.922
2025-01-17 18-39-30.905
2025-01-17 18-39-31.891
2025-01-17 18-39-32.885
2025-01-17 18-39-33.960
2025-01-17 18-39-34.930
2025-01-17 18-39-35.909
2025-01-17 18-39-36.885
2025-01-17 18-39-37.965
2025-01-17 18-39-38.946
2025-01-17 18-39-39.935
2025-01-17 18-39-40.917
2025-01-17 18-39-41.910
2025-01-17 18-39-42.970
2025-01-17 18-39-43.968
2025-01-17 18-39-44.941
2025-01-17 18-39-45.921
2025-01-17 18-39-46.916
2025-01-17 18-39-47.896
2025-01-17 18-39-48.885
2025-01-17 18-39-49.936
2025-01-17 18-39-50.923
2025-01-17 18-39-51.967
2025-01-17 18-39-52.956
2025-01-17 18-39-53.953
2025-01-17 18-39-54.922
2025-01-17 18-39-55.912
2025-01-17 18-39-56.904
2025-01-17 18-39-57.887
2025-01-17 18-39-58.965
2025-01-17 18-39-59.945
2025-01-17 18-40-00.929
2025-01-17 18-40-01.922
2025-01-17 18-40-02.903
2025-01-17 18-40-03.885
2025-01-17 18-40-04.953
2025-01-17 18-40-05.941
2025-01-17 18-40-06.929
2025-01-17 18-40-07.899
2025-01-17 18-40-08.973
2025-01-17 18-40-09.955
2025-01-17 18-40-10.946
2025-01-17 18-40-11.944
2025-01-17 18-40-12.916
2025-01-17 18-40-13.893
2025-01-17 18-40-14.968
2025-01-17 18-40-15.944
2025-01-17 18-40-16.935
2025-01-17 18-40-17.914
2025-01-17 18-40-18.910
2025-01-17 18-40-19.903
2025-01-17 18-40-20.887
2025-01-17 18-40-21.884
2025-01-17 18-40-22.933
2025-01-17 18-40-23.918
2025-01-17 18-40-24.916
2025-01-17 18-40-25.903
2025-01-17 18-40-26.972
2025-01-17 18-40-27.970
2025-01-17 18-40-28.957
2025-01-17 18-40-29.933
2025-01-17 18-40-30.926
2025-01-17 18-40-31.910
2025-01-17 18-40-32.901
2025-01-17 18-40-33.966
2025-01-17 18-40-34.952
2025-01-17 18-40-35.931
2025-01-17 18-40-36.917
2025-01-17 18-40-37.896
2025-01-17 18-40-38.975
2025-01-17 18-40-39.957
2025-01-17 18-40-40.949
2025-01-17 18-40-41.931
2025-01-17 18-40-42.888
2025-01-17 18-40-43.953
2025-01-17 18-40-44.919
2025-01-17 18-40-45.902
2025-01-17 18-40-46.890
2025-01-17 18-40-47.884
2025-01-17 18-40-49.354
2025-01-17 18-40-49.891
2025-01-17 18-40-50.965
2025-01-17 18-40-51.914
2025-01-17 18-40-52.899
2025-01-17 18-40-53.947
2025-01-17 18-40-54.909
2025-01-17 18-40-55.949
2025-01-17 18-40-56.992
2025-01-17 18-40-57.959
2025-01-17 18-40-58.923
2025-01-17 18-41-00.304
2025-01-17 18-41-01.347
2025-01-17 18-41-01.972
2025-01-17 18-41-02.906
2025-01-17 18-41-03.948
2025-01-17 18-41-05.020
2025-01-17 18-41-06.031
2025-01-17 18-41-06.962
2025-01-17 18-41-08.099
2025-01-17 18-41-08.960
2025-01-17 18-41-09.891
2025-01-17 18-41-10.924
2025-01-17 18-41-12.269
2025-01-17 18-41-13.299
2025-01-17 18-41-13.951
2025-01-17 18-41-14.963
2025-01-17 18-41-15.900
2025-01-17 18-41-17.470
2025-01-17 18-41-17.998
2025-01-17 18-41-19.058
2025-01-17 18-41-19.896
2025-01-17 18-41-20.985
2025-01-17 18-41-21.887
2025-01-17 18-41-22.971
2025-01-17 18-41-23.888
2025-01-17 18-41-24.919
2025-01-17 18-41-25.962
2025-01-17 18-41-27.394
2025-01-17 18-41-28.407
2025-01-17 18-41-28.908
2025-01-17 18-41-29.969
2025-01-17 18-41-31.010
2025-01-17 18-41-32.059
2025-01-17 18-41-33.118
2025-01-17 18-41-34.183
2025-01-17 18-41-34.941
2025-01-17 18-41-35.974
2025-01-17 18-41-36.908
2025-01-17 18-41-38.402
2025-01-17 18-41-39.433
2025-01-17 18-41-39.967
2025-01-17 18-41-40.915
2025-01-17 18-41-42.453
2025-01-17 18-41-43.001
2025-01-17 18-41-44.144
2025-01-17 18-41-45.201
2025-01-17 18-41-45.944
2025-01-17 18-41-46.977
2025-01-17 18-41-47.986
2025-01-17 18-41-48.919
2025-01-17 18-41-49.885
2025-01-17 18-41-50.933
2025-01-17 18-41-51.910
2025-01-17 18-41-53.036
2025-01-17 18-41-53.976
2025-01-17 18-41-54.928
2025-01-17 18-41-55.969
2025-01-17 18-41-56.912
2025-01-17 18-41-57.965
2025-01-17 18-41-58.918
2025-01-17 18-42-00.382
2025-01-17 18-42-00.924
2025-01-17 18-42-01.916
2025-01-17 18-42-03.485
2025-01-17 18-42-03.911
2025-01-17 18-42-05.062
2025-01-17 18-42-05.919
2025-01-17 18-42-06.960
2025-01-17 18-42-07.883
2025-01-17 18-42-08.920
2025-01-17 18-42-10.308
2025-01-17 18-42-11.317
2025-01-17 18-42-12.392
2025-01-17 18-42-13.421
2025-01-17 18-42-14.462
2025-01-17 18-42-14.899
2025-01-17 18-42-15.943
2025-01-17 18-42-17.543
2025-01-17 18-42-17.986
2025-01-17 18-42-19.262
2025-01-17 18-42-20.288
2025-01-17 18-42-20.986
2025-01-17 18-42-21.916
2025-01-17 18-42-23.357
2025-01-17 18-42-23.998
2025-01-17 18-42-24.948
2025-01-17 18-42-25.993
2025-01-17 18-42-27.458
2025-01-17 18-42-27.895
2025-01-17 18-42-28.950
2025-01-17 18-42-30.153
2025-01-17 18-42-30.920
2025-01-17 18-42-31.990
2025-01-17 18-42-32.914
2025-01-17 18-42-34.383
2025-01-17 18-42-35.425
2025-01-17 18-42-35.958
2025-01-17 18-42-36.980
2025-01-17 18-42-38.470
2025-01-17 18-42-38.905
2025-01-17 18-42-39.949
2025-01-17 18-42-40.908
2025-01-17 18-42-42.248
2025-01-17 18-42-43.310
2025-01-17 18-42-44.354
2025-01-17 18-42-45.419
2025-01-17 18-42-46.463
2025-01-17 18-42-46.947
2025-01-17 18-42-48.467
2025-01-17 18-42-48.907
2025-01-17 18-42-49.921
2025-01-17 18-42-50.996
2025-01-17 18-42-51.948
2025-01-17 18-42-53.283
2025-01-17 18-42-54.304
2025-01-17 18-42-55.358
2025-01-17 18-42-56.402
2025-01-17 18-42-57.449
2025-01-17 18-42-58.505
2025-01-17 18-42-59.447
2025-01-17 18-42-59.977
2025-01-17 18-43-00.917
2025-01-17 18-43-01.986
2025-01-17 18-43-02.959
2025-01-17 18-43-03.925
2025-01-17 18-43-05.278
2025-01-17 18-43-05.922
2025-01-17 18-43-07.400
2025-01-17 18-43-08.441
2025-01-17 18-43-08.969
2025-01-17 18-43-09.919
2025-01-17 18-43-11.051
2025-01-17 18-43-11.926
2025-01-17 18-43-12.919
2025-01-17 18-43-14.176
2025-01-17 18-43-14.906
2025-01-17 18-43-16.265
2025-01-17 18-43-16.905
2025-01-17 18-43-17.951
2025-01-17 18-43-18.884
2025-01-17 18-43-20.455
2025-01-17 18-43-20.982
2025-01-17 18-43-21.951
2025-01-17 18-43-23.065
2025-01-17 18-43-24.097
2025-01-17 18-43-24.911
2025-01-17 18-43-25.975
2025-01-17 18-43-26.905
2025-01-17 18-43-27.983
2025-01-17 18-43-28.898
2025-01-17 18-43-30.376
2025-01-17 18-43-31.442
2025-01-17 18-43-32.481
2025-01-17 18-43-32.919
2025-01-17 18-43-34.037
2025-01-17 18-43-34.908
2025-01-17 18-43-35.922
2025-01-17 18-43-36.888
2025-01-17 18-43-38.228
2025-01-17 18-43-39.276
2025-01-17 18-43-39.924
2025-01-17 18-43-40.964
2025-01-17 18-43-41.925
2025-01-17 18-43-42.972
2025-01-17 18-43-43.918
2025-01-17 18-43-45.073
2025-01-17 18-43-46.103
2025-01-17 18-43-47.158
2025-01-17 18-43-47.900
2025-01-17 18-43-48.964
2025-01-17 18-43-49.991
2025-01-17 18-43-51.361
2025-01-17 18-43-52.421
2025-01-17 18-43-53.449
2025-01-17 18-43-53.976
2025-01-17 18-43-55.022
2025-01-17 18-43-56.031
2025-01-17 18-43-57.085
2025-01-17 18-43-58.137
2025-01-17 18-43-59.200
2025-01-17 18-44-00.256
2025-01-17 18-44-01.306
2025-01-17 18-44-01.927
2025-01-17 18-44-02.971
2025-01-17 18-44-03.903
2025-01-17 18-44-04.958
2025-01-17 18-44-05.908
2025-01-17 18-44-07.042
2025-01-17 18-44-08.102
2025-01-17 18-44-09.163
2025-01-17 18-44-10.210
2025-01-17 18-44-11.271
2025-01-17 18-44-12.298
2025-01-17 18-44-13.349
2025-01-17 18-44-14.406
2025-01-17 18-44-15.422
2025-01-17 18-44-16.352
2025-01-17 18-44-16.887
2025-01-17 18-44-18.005
2025-01-17 18-44-19.481
2025-01-17 18-44-19.922
2025-01-17 18-44-20.966
2025-01-17 18-44-21.894
2025-01-17 18-44-22.969
2025-01-17 18-44-23.903
2025-01-17 18-44-25.364
2025-01-17 18-44-26.400
2025-01-17 18-44-27.006
2025-01-17 18-44-28.034
2025-01-17 18-44-29.105
2025-01-17 18-44-30.166
2025-01-17 18-44-31.208
2025-01-17 18-44-32.260
2025-01-17 18-44-33.313
2025-01-17 18-44-33.954
2025-01-17 18-44-34.894
2025-01-17 18-44-36.456
2025-01-17 18-44-37.511
2025-01-17 18-44-37.949
2025-01-17 18-44-39.103
2025-01-17 18-44-40.172
2025-01-17 18-44-40.924
2025-01-17 18-44-42.278
2025-01-17 18-44-43.336
2025-01-17 18-44-44.402
2025-01-17 18-44-45.443
2025-01-17 18-44-45.959
2025-01-17 18-44-46.918
2025-01-17 18-44-48.055
2025-01-17 18-44-49.122
2025-01-17 18-44-50.180
2025-01-17 18-44-50.923
2025-01-17 18-44-51.953
2025-01-17 18-44-52.994
2025-01-17 18-44-54.363
2025-01-17 18-44-55.427
2025-01-17 18-44-56.484
2025-01-17 18-44-56.922
2025-01-17 18-44-58.021
2025-01-17 18-44-59.070
2025-01-17 18-45-00.110
2025-01-17 18-45-01.170
2025-01-17 18-45-02.212
2025-01-17 18-45-03.253
2025-01-17 18-45-03.914
2025-01-17 18-45-04.910
2025-01-17 18-45-05.970
2025-01-17 18-45-06.988
2025-01-17 18-45-08.450
2025-01-17 18-45-08.980
2025-01-17 18-45-10.456
2025-01-17 18-45-11.491
2025-01-17 18-45-11.905
2025-01-17 18-45-12.962
2025-01-17 18-45-13.975
2025-01-17 18-45-14.941
2025-01-17 18-45-16.292
2025-01-17 18-45-17.349
2025-01-17 18-45-17.990
2025-01-17 18-45-19.417
2025-01-17 18-45-19.966
2025-01-17 18-45-20.992
2025-01-17 18-45-22.464
2025-01-17 18-45-23.489
2025-01-17 18-45-24.160
2025-01-17 18-45-25.083
2025-01-17 18-45-26.234
2025-01-17 18-45-27.274
2025-01-17 18-45-28.335
2025-01-17 18-45-29.363
2025-01-17 18-45-30.406
2025-01-17 18-45-31.464
2025-01-17 18-45-32.518
2025-01-17 18-45-33.452
2025-01-17 18-45-33.987
2025-01-17 18-45-34.955
2025-01-17 18-45-35.900
2025-01-17 18-45-37.285
2025-01-17 18-45-37.921
2025-01-17 18-45-38.984
2025-01-17 18-45-39.920
2025-01-17 18-45-41.508
2025-01-17 18-45-41.926
2025-01-17 18-45-43.506
2025-01-17 18-45-43.912
2025-01-17 18-45-45.191
2025-01-17 18-45-46.201
2025-01-17 18-45-46.947
2025-01-17 18-45-47.989
2025-01-17 18-45-48.932
2025-01-17 18-45-50.427
2025-01-17 18-45-51.446
2025-01-17 18-45-51.961
2025-01-17 18-45-52.905
2025-01-17 18-45-54.076
2025-01-17 18-45-55.133
2025-01-17 18-45-56.183
2025-01-17 18-45-57.229
2025-01-17 18-45-57.992
2025-01-17 18-45-59.336
2025-01-17 18-46-00.351
2025-01-17 18-46-01.394
2025-01-17 18-46-02.432
2025-01-17 18-46-02.960
2025-01-17 18-46-04.002
2025-01-17 18-46-05.041
2025-01-17 18-46-06.070
2025-01-17 18-46-07.127
2025-01-17 18-46-08.175
2025-01-17 18-46-09.220
2025-01-17 18-46-09.952
2025-01-17 18-46-11.310
2025-01-17 18-46-12.379
2025-01-17 18-46-13.302
2025-01-17 18-46-13.925
2025-01-17 18-46-14.988
2025-01-17 18-46-15.918
2025-01-17 18-46-17.058
2025-01-17 18-46-18.074
2025-01-17 18-46-19.100
2025-01-17 18-46-20.131
2025-01-17 18-46-21.180
2025-01-17 18-46-22.240
2025-01-17 18-46-23.266
2025-01-17 18-46-24.311
2025-01-17 18-46-25.357
2025-01-17 18-46-26.420
2025-01-17 18-46-27.475
2025-01-17 18-46-27.910
2025-01-17 18-46-29.061
2025-01-17 18-46-30.105
2025-01-17 18-46-30.936
2025-01-17 18-46-32.203
2025-01-17 18-46-33.232
2025-01-17 18-46-33.980
2025-01-17 18-46-34.899
2025-01-17 18-46-36.372
2025-01-17 18-46-36.898
2025-01-17 18-46-38.439
2025-01-17 18-46-38.984
2025-01-17 18-46-39.997
2025-01-17 18-46-41.467
2025-01-17 18-46-41.904
2025-01-17 18-46-43.168
2025-01-17 18-46-44.221
2025-01-17 18-46-45.277
2025-01-17 18-46-46.314
2025-01-17 18-46-46.954
2025-01-17 18-46-48.411
2025-01-17 18-46-48.960
2025-01-17 18-46-49.920
2025-01-17 18-46-51.457
2025-01-17 18-46-52.510
2025-01-17 18-46-52.930
2025-01-17 18-46-54.194
2025-01-17 18-46-55.653
2025-01-17 18-46-55.983
2025-01-17 18-46-56.917
2025-01-17 18-46-58.394
2025-01-17 18-46-59.452
2025-01-17 18-47-00.497
2025-01-17 18-47-00.922
2025-01-17 18-47-02.471
2025-01-17 18-47-02.900
2025-01-17 18-47-03.929
2025-01-17 18-47-04.890
2025-01-17 18-47-05.963
2025-01-17 18-47-06.910
2025-01-17 18-47-07.988
2025-01-17 18-47-09.438
2025-01-17 18-47-10.494
2025-01-17 18-47-10.917
2025-01-17 18-47-12.064
2025-01-17 18-47-12.888
2025-01-17 18-47-13.928
2025-01-17 18-47-14.890
2025-01-17 18-47-16.229
2025-01-17 18-47-16.973
2025-01-17 18-47-17.920
2025-01-17 18-47-18.978
2025-01-17 18-47-20.412
2025-01-17 18-47-21.466
2025-01-17 18-47-21.901
2025-01-17 18-47-22.927
2025-01-17 18-47-24.081
2025-01-17 18-47-25.138
2025-01-17 18-47-25.992
2025-01-17 18-47-26.912
2025-01-17 18-47-28.270
2025-01-17 18-47-28.893
2025-01-17 18-47-29.966
2025-01-17 18-47-30.916
2025-01-17 18-47-32.394
2025-01-17 18-47-32.912
2025-01-17 18-47-33.969
2025-01-17 18-47-35.138
2025-01-17 18-47-36.174
2025-01-17 18-47-36.925
2025-01-17 18-47-37.967
2025-01-17 18-47-39.003
2025-01-17 18-47-39.958
2025-01-17 18-47-40.898
2025-01-17 18-47-41.959
2025-01-17 18-47-42.924
2025-01-17 18-47-44.439
2025-01-17 18-47-45.085
2025-01-17 18-47-45.926
2025-01-17 18-47-46.957
2025-01-17 18-47-47.956
2025-01-17 18-47-48.922
2025-01-17 18-47-50.269
2025-01-17 18-47-50.908
2025-01-17 18-47-51.967
2025-01-17 18-47-52.992
2025-01-17 18-47-53.957
2025-01-17 18-47-54.971
2025-01-17 18-47-55.935
2025-01-17 18-47-57.072
2025-01-17 18-47-57.912
2025-01-17 18-47-58.892
2025-01-17 18-47-59.952
2025-01-17 18-48-00.896
2025-01-17 18-48-01.914
2025-01-17 18-48-02.990
2025-01-17 18-48-03.918
2025-01-17 18-48-04.988
2025-01-17 18-48-05.973
2025-01-17 18-48-06.921
2025-01-17 18-48-08.053
2025-01-17 18-48-09.115
2025-01-17 18-48-09.953
2025-01-17 18-48-10.996
2025-01-17 18-48-11.916
2025-01-17 18-48-12.965
2025-01-17 18-48-13.907
2025-01-17 18-48-14.913
2025-01-17 18-48-16.006
2025-01-17 18-48-17.001
2025-01-17 18-48-17.953
2025-01-17 18-48-18.910
2025-01-17 18-48-19.971
2025-01-17 18-48-21.135
2025-01-17 18-48-22.192
2025-01-17 18-48-22.922
2025-01-17 18-48-24.292
2025-01-17 18-48-25.341
2025-01-17 18-48-26.386
2025-01-17 18-48-26.915
2025-01-17 18-48-27.954
2025-01-17 18-48-28.992
2025-01-17 18-48-30.031
2025-01-17 18-48-31.082
2025-01-17 18-48-32.136
2025-01-17 18-48-33.167
2025-01-17 18-48-34.196
2025-01-17 18-48-35.255
2025-01-17 18-48-36.315
2025-01-17 18-48-37.374
2025-01-17 18-48-38.427
2025-01-17 18-48-38.964
2025-01-17 18-48-39.998
2025-01-17 18-48-40.962
2025-01-17 18-48-42.134
2025-01-17 18-48-43.195
2025-01-17 18-48-43.937
2025-01-17 18-48-44.953
2025-01-17 18-48-45.981
2025-01-17 18-48-46.995
2025-01-17 18-48-48.362
2025-01-17 18-48-48.895
2025-01-17 18-48-49.905
2025-01-17 18-48-50.934
2025-01-17 18-48-51.980
2025-01-17 18-48-52.942
2025-01-17 18-48-54.101
2025-01-17 18-48-54.962
2025-01-17 18-48-55.987
2025-01-17 18-48-56.924
2025-01-17 18-48-58.305
2025-01-17 18-48-59.362
2025-01-17 18-49-00.421
2025-01-17 18-49-00.953
2025-01-17 18-49-01.995
2025-01-17 18-49-03.427
2025-01-17 18-49-03.979
2025-01-17 18-49-05.128
2025-01-17 18-49-06.001
2025-01-17 18-49-07.257
2025-01-17 18-49-08.313
2025-01-17 18-49-09.357
2025-01-17 18-49-10.006
2025-01-17 18-49-10.891
2025-01-17 18-49-12.489
2025-01-17 18-49-12.906
2025-01-17 18-49-14.077
2025-01-17 18-49-15.124
2025-01-17 18-49-15.982
2025-01-17 18-49-16.916
2025-01-17 18-49-17.971
2025-01-17 18-49-19.353
2025-01-17 18-49-20.411
2025-01-17 18-49-20.909
2025-01-17 18-49-21.991
2025-01-17 18-49-22.969
2025-01-17 18-49-24.063
2025-01-17 18-49-25.082
2025-01-17 18-49-25.926
2025-01-17 18-49-26.981
2025-01-17 18-49-27.913
2025-01-17 18-49-29.287
2025-01-17 18-49-30.349
2025-01-17 18-49-31.380
2025-01-17 18-49-31.909
2025-01-17 18-49-32.965
2025-01-17 18-49-33.930
2025-01-17 18-49-35.058
2025-01-17 18-49-35.910
2025-01-17 18-49-37.179
2025-01-17 18-49-38.249
2025-01-17 18-49-38.892
2025-01-17 18-49-39.911
2025-01-17 18-49-41.380
2025-01-17 18-49-42.435
2025-01-17 18-49-43.493
2025-01-17 18-49-43.930
2025-01-17 18-49-45.032
2025-01-17 18-49-45.903
2025-01-17 18-49-46.959
2025-01-17 18-49-47.997
2025-01-17 18-49-48.917
2025-01-17 18-49-49.981
2025-01-17 18-49-50.912
2025-01-17 18-49-52.376
2025-01-17 18-49-52.986
2025-01-17 18-49-54.448
2025-01-17 18-49-55.396
2025-01-17 18-49-55.913
2025-01-17 18-49-57.047
2025-01-17 18-49-57.924
2025-01-17 18-49-58.959
2025-01-17 18-49-59.973
2025-01-17 18-50-01.220
2025-01-17 18-50-01.965
2025-01-17 18-50-03.320
2025-01-17 18-50-04.349
2025-01-17 18-50-04.953
2025-01-17 18-50-05.902
2025-01-17 18-50-06.955
2025-01-17 18-50-08.004
2025-01-17 18-50-09.052
2025-01-17 18-50-10.108
2025-01-17 18-50-11.142
2025-01-17 18-50-12.201
2025-01-17 18-50-12.952
2025-01-17 18-50-13.928
2025-01-17 18-50-15.284
2025-01-17 18-50-15.922
2025-01-17 18-50-16.993
2025-01-17 18-50-17.931
2025-01-17 18-50-18.958
2025-01-17 18-50-19.918
2025-01-17 18-50-21.075
2025-01-17 18-50-22.115
2025-01-17 18-50-23.163
2025-01-17 18-50-24.207
2025-01-17 18-50-25.258
2025-01-17 18-50-26.282
2025-01-17 18-50-27.295
2025-01-17 18-50-28.334
2025-01-17 18-50-28.992
2025-01-17 18-50-29.910
2025-01-17 18-50-30.936
2025-01-17 18-50-31.993
2025-01-17 18-50-33.451
2025-01-17 18-50-33.984
2025-01-17 18-50-35.140
2025-01-17 18-50-36.167
2025-01-17 18-50-36.910
2025-01-17 18-50-38.314
2025-01-17 18-50-39.373
2025-01-17 18-50-40.416
2025-01-17 18-50-40.961
2025-01-17 18-50-42.001
2025-01-17 18-50-43.044
2025-01-17 18-50-44.067
2025-01-17 18-50-45.120
2025-01-17 18-50-46.172
2025-01-17 18-50-47.200
2025-01-17 18-50-48.261
2025-01-17 18-50-49.009
2025-01-17 18-50-49.973
2025-01-17 18-50-51.413
2025-01-17 18-50-52.479
2025-01-17 18-50-52.914
2025-01-17 18-50-54.024
2025-01-17 18-50-55.054
2025-01-17 18-50-55.993
2025-01-17 18-50-57.139
2025-01-17 18-50-57.978
2025-01-17 18-50-58.910
2025-01-17 18-50-59.961
2025-01-17 18-51-00.893
2025-01-17 18-51-01.951
2025-01-17 18-51-02.917
2025-01-17 18-51-04.485
2025-01-17 18-51-05.402
2025-01-17 18-51-05.907
2025-01-17 18-51-07.075
2025-01-17 18-51-08.163
2025-01-17 18-51-09.184
2025-01-17 18-51-10.226
2025-01-17 18-51-11.288
2025-01-17 18-51-12.340
2025-01-17 18-51-12.977
2025-01-17 18-51-13.911
2025-01-17 18-51-14.924
2025-01-17 18-51-15.964
2025-01-17 18-51-17.004
2025-01-17 18-51-17.951
2025-01-17 18-51-19.083
2025-01-17 18-51-19.931
2025-01-17 18-51-21.184
2025-01-17 18-51-22.245
2025-01-17 18-51-23.309
2025-01-17 18-51-23.957
2025-01-17 18-51-25.001
2025-01-17 18-51-25.950
2025-01-17 18-51-26.982
2025-01-17 18-51-28.023
2025-01-17 18-51-29.041
