time,target,master_offset,freq,path_delay
1737110347.608556765,3450250.343,44031,46663,3753420
1737110348.608624911,3254879.519,39886,55727,3753420
1737110349.608593840,3284214.703,89734,117541,3666234
1737110350.608401487,3448843.207,-11436,43291,3666234
1737110351.608556047,3582188.644,-16146,35150,3666234
1737110352.608554826,3699977.813,-20236,26217,3666234
1737110353.608682627,3706698.284,22336,62718,3666234
1737110354.608653120,3685320.677,-37491,9592,3666234
1737110355.608668097,3701284.382,-320454,-284619,3955916
1737110356.608662861,3714622.483,357755,297454,3643104
1737110357.608675625,3693347.095,-259359,-212333,3952234
1737110358.608700457,3640493.824,-137651,-168433,4083750
1737110359.608499759,3583886.161,88033,15956,4083750
1737110360.608688099,3573321.649,79083,33415,4083750
1737110361.608694972,3571235.92,268731,246788,3891262
1737110362.608658228,3558690.018,224853,283530,3712137
1737110363.608715714,3547893.839,-21467,104666,3712137
1737110364.608730277,3693080.451,1597,121289,3597751
1737110365.608744449,3758603.328,-86029,34143,3597751
1737110366.608747284,3707902.905,-193791,-99428,3692679
1737110367.608747981,3930736.785,-27603,8623,3692679
1737110368.608844863,4049733.589,38993,66938,3692679
1737110369.608811850,4055591.076,151844,191487,3477137
1737110370.608757712,3960412.471,-49089,36107,3477137
1737110371.608753721,3727128.088,-56246,14223,3477137
1737110372.608633632,3549162.603,-125599,-72004,3607337
1737110373.608762721,3466639.575,-149583,-133667,3707820
1737110374.608744413,3411822.783,-69508,-98467,3793162
1737110375.608789290,3463991.071,-2891,-52703,3815019
1737110376.608802817,3546520.824,119985,69306,3815019
1737110377.608812569,3542249.943,133607,118923,3707820
1737110378.608804793,3451354.405,118510,143909,3707820
1737110379.608770849,3355504.005,45580,106532,3633737
1737110380.608849080,3358010.812,-21808,52818,3633737
1737110381.608843392,3409910.314,-13571,54512,3633737
1737110382.608788118,3537512.643,-141942,-77930,3698948
1737110383.608829909,3685388.393,106717,128146,3581320
1737110384.608843825,3793555.346,-170071,-116627,3740936
1737110385.608866232,3823410.011,-11416,-8993,3740936
1737110386.608878532,3762158.711,170392,169390,3586146
1737110387.608688316,3661789.034,35304,85420,3558205
1737110388.608916579,3563089.62,-14357,46350,3596925
1737110389.608799377,3508767.342,-297202,-240802,3879755
1737110390.608920519,3484475.092,204543,171782,3596812
1737110391.608532323,3515845.565,93289,121891,3596812
1737110392.608905103,3534915.561,16071,72660,3596812
1737110393.608968345,3540670.559,-56634,4776,3652209
1737110394.608943804,3640523.591,-96130,-51710,3652209
1737110395.608809905,3602490.847,-12710,2871,3652209
1737110396.609217319,3498241.484,479592,491360,3652209
1737110397.608973947,3458760.755,-659970,-504324,3879487
1737110398.609013963,3564471.586,-120887,-163232,3879487
1737110399.609014568,3658091.32,-145453,-224064,4081960
1737110400.608996303,3536873.741,74775,-47472,4081960
1737110401.608987461,3465264.359,228338,128523,4042160
1737110402.608988698,3450865.508,140504,109191,4042160
1737110403.608995467,3499490.847,63008,73846,4042160
1737110404.609002655,3557072.54,152363,182103,3906111
1737110405.609032109,3374482.903,-21685,53764,3906111
1737110406.609050932,3338521.968,-199637,-130693,4042160
1737110407.609048634,3726020.071,137873,146925,3906111
1737110408.609074878,3944450.801,-1811,48603,3906111
1737110409.609130916,4122252.86,198446,248317,3757473
1737110410.609085677,4123732.944,-106958,2447,3751813
1737110411.609061652,4032682.609,-40227,37090,3751813
1737110412.608981248,3967811.671,40785,106034,3666343
1737110413.609063321,3876874.542,-25146,52339,3666343
1737110414.609072304,3778866.827,-40104,29837,3627979
1737110415.609097065,3833225.721,3889,61799,3627979
1737110416.608874618,3874378.434,-50431,8646,3627979
1737110417.609049177,3798722.184,-25263,18684,3599209
1737110418.609093868,3693866.129,4224,40592,3599209
1737110419.609030470,3579993.195,-3857,33779,3570316
1737110420.609007665,3591937.185,-77630,-41152,3652635
1737110421.608912952,3554543.784,-116324,-103135,3807455
1737110422.609117953,3500717.864,-11907,-33615,3807455
1737110423.609182315,3487227.038,45818,20538,3807455
1737110424.609198621,3472922.311,-15334,-26868,3807455
1737110425.608981972,3463133.929,188263,172128,3728943
1737110426.609194137,3479414.034,-234058,-193714,3992927
1737110427.609190623,3480570.481,270903,241030,3728943
1737110428.609206053,3472131.239,91714,143112,3701577
1737110429.609071543,3499696.142,-41317,37595,3701577
1737110430.609185601,3596645.728,-31362,35155,3701577
1737110431.609052444,3699217.406,-60222,-3114,3701577
1737110432.609172392,3738865.503,-107429,-68387,3779918
1737110433.609057744,3767847.095,-28378,-21565,3779918
1737110434.609052851,3738666.457,67794,66094,3770723
1737110435.609046919,3752457.513,-61382,-42744,3806654
1737110436.609257147,3789174.657,81392,81615,3770723
1737110437.609256789,3619280.606,93504,118145,3693840
1737110438.609298790,3550611.734,85494,138186,3648847
1737110439.609276931,3543282.094,-39665,38675,3648847
1737110440.609064672,3553760.641,-218605,-152164,3820489
1737110441.609298815,3614078.661,10532,11391,3770723
1737110442.609272666,3691615.896,204981,209000,3634481
1737110443.609353227,3704816.789,143388,208901,3488316
1737110444.609340462,3714619.675,14424,122953,3488316
1737110445.609320188,3733292.697,-32178,80679,3385978
1737110446.609282589,3665228.48,-103507,-304,3403241
1737110447.609095003,3567701.201,-82757,-10606,3403241
1737110449.609016311,3573835.623,-69137,-36877,3482894
1737110450.609314718,3685082.857,-33658,-22139,3482894
1737110451.608946053,3618153.032,51152,52573,3482894
1737110452.609366088,3438375.859,-76283,-59516,3575867
1737110453.609371474,3295553.285,2644,-3474,3575867
1737110454.609365844,3219965.946,-176367,-181692,3767010
1737110455.609398821,3203291.991,52372,-5863,3767010
1737110456.609407552,3237248.684,95230,52707,3767010
1737110457.609368032,3273776.075,53926,39972,3767010
1737110458.609424731,3320490.336,-113599,-111375,3914878
1737110460.609359884,3380269.222,79007,58183,3901130
1737110461.609376511,3424313.13,69996,72874,3938691
1737110462.609349662,3489004.119,-182476,-158599,4106703
1737110463.609264527,3598214.62,25360,-5506,4106703
1737110465.609360885,3733684.527,70069,57626,4092955
1737110466.609486519,3725663.594,-18654,-10076,4092955
1737110468.609506117,3870610.405,61259,87741,4092955
1737110469.609497043,3872080.263,-45750,-890,4092955
1737110470.609505786,3836839.147,269824,300959,3789622
1737110472.609502579,3892560.096,-1038,191904,3455844
1737110473.609509359,4041599.588,-231779,-39149,3551519
1737110474.609423928,4038824.565,-174586,-51489,3551126
1737110475.609504365,4039494.684,-197587,-126866,3653908
1737110477.609563762,3984794.316,1747,-7720,3684909
1737110479.609577102,3864912.185,118734,99216,3684516
1737110480.609339971,3558466.419,73785,89887,3684516
1737110481.609569050,3287574.371,-261866,-223628,3969413
1737110482.609495690,3224283.623,-24281,-64603,3969413
1737110483.609575916,3298013.043,109756,62150,3969413
1737110484.609573907,3411179.144,7388,-7291,3993095
1737110485.609568644,3537825.515,-133419,-145882,4179203
1737110487.609587939,3603641.747,344900,302649,3966922
1737110488.609731896,3668178.768,156725,217944,3966922
1737110489.609611342,3602253.947,73051,181287,3708867
1737110491.609616059,3676413.844,-121731,39456,3530547
1737110492.609633143,3860967.663,-82758,41910,3530547
1737110493.609661587,3900408.768,-113083,-13242,3530547
1737110494.609553979,3993512.763,-44601,21315,3530547
1737110495.609649660,4113905.907,-61032,-8497,3530547
1737110496.609690973,4023656.665,-16412,17814,3530547
1737110498.609671497,3786620.08,691,63289,3409667
1737110499.609672048,3439135.75,-238037,-175232,3605736
1737110500.609695304,3318345.309,-103659,-112265,3689336
1737110502.609707342,3307117.677,113975,86886,3636484
1737110503.609731344,3318224.989,62993,70096,3605736
1737110504.609652654,3345881.865,42458,68459,3605736
1737110505.609620327,3393127.289,7263,46001,3605736
1737110506.609645066,3351871.909,-36983,3934,3636484
1737110507.609525598,3274010.183,-18179,11643,3636484
1737110508.609735938,3342707.037,25899,50268,3636484
1737110509.609517504,3520093.879,28674,60812,3586730
1737110510.609742204,3612295.481,960,41701,3586730
1737110511.609377296,3602846.541,-13485,27544,3586730
1737110513.609820426,3512343.664,-33133,13170,3598480
1737110514.609801146,3482826.007,-39936,-3573,3598480
1737110515.609859206,3484216.346,-23314,1068,3598480
1737110516.609761079,3506237.752,-145739,-128351,3762463
1737110517.609728466,3507239.703,1530,-24804,3762463
1737110518.609763950,3481696.429,187028,161153,3680703
1737110520.609772814,3452056.433,-11000,62204,3565494
1737110521.609828117,3436336.384,13828,83732,3520277
1737110523.609904981,3444504.117,-43764,15709,3574733
1737110525.609882885,3559297.311,79068,99883,3482576
1737110526.609818349,3672299.015,-42908,1628,3520277
1737110527.609917674,3646259.954,30639,62302,3482576
1737110528.609930231,3509034.439,-18289,22566,3520277
1737110530.609650938,3412769.402,13232,8314,3613387
1737110531.609772322,3370543.993,111608,110660,3533438
1737110532.609864903,3341197.793,32442,64976,3523323
1737110533.609804980,3349205.721,1040,43307,3523323
1737110534.609851780,3394474.588,-522,42057,3523323
1737110535.609848197,3366218.12,-127302,-84880,3613462
1737110537.609887694,3351771.864,58076,79549,3523323
1737110539.609960044,3410847.197,53232,92609,3454995
1737110540.609974419,3469558.093,-2332,53015,3454995
1737110541.609904637,3407845.009,-5132,49515,3454995
1737110543.610019608,3367948.981,-10585,10055,3523323
1737110544.610005641,3409909.627,55725,73189,3454995
1737110545.610023813,3460798.605,80764,114946,3388530
1737110547.610011353,3387180.695,-38309,19011,3388530
1737110548.610064700,3353435.297,-19460,26368,3423982
1737110550.610260137,3284891.934,-71025,-42342,3484750
1737110551.610051670,3309800.172,22263,29639,3484750
1737110552.609985261,3366028.661,-12744,1311,3484750
1737110554.610000787,3357966.076,3235,23479,3484750
1737110555.610078506,3236222.941,-44388,-23174,3556223
1737110556.610081000,3226129.522,-70103,-62205,3652811
1737110558.610032907,3246420.881,256589,176517,3652811
1737110559.610118788,3292618.304,99928,96833,3663540
1737110560.610140426,3333104.853,23713,50596,3663540
1737110562.609959582,3344931.574,-16610,8129,3694399
1737110563.610124624,3354580.435,54366,74122,3694399
1737110564.610069052,3348886.322,-96776,-60710,3756703
1737110565.610074646,3374770.757,-6579,454,3756703
1737110566.610082207,3610588.215,-181396,-176337,3985104
1737110568.610151000,3584919.586,390767,353935,3735688
1737110569.610061611,3537265.668,-262363,-181965,3981576
1737110570.610100139,3536387.237,-63268,-61579,3981576
1737110571.609803812,3560299.485,-31839,-49130,4027915
1737110573.610006348,3552878.89,90953,173891,3709742
1737110574.610180302,3566216.804,-57240,52984,3709742
1737110575.610175127,3629714.629,99077,192129,3528384
1737110576.610173473,3734819.998,-83558,39217,3528384
1737110577.610151033,3867481.35,-100363,-2655,3528384
1737110578.610153966,3748160.101,-28139,39460,3528384
1737110579.610102758,3814103.547,-68479,-9322,3528384
1737110580.610272926,3899505.721,-39948,-1335,3528384
1737110581.610236763,3810217.705,38100,64729,3486747
1737110582.610231810,3571665.77,24270,62329,3486747
1737110583.610333257,3479238.324,11939,57279,3486747
1737110585.610323828,3298492.052,-52241,-134491,3868475
1737110587.610346359,3306597.597,163998,182641,3600167
1737110588.610292115,3331102.163,-25041,42801,3600167
1737110589.610280443,3366185.897,2637,62967,3600167
1737110591.610185658,3333661.768,4042,-52203,3925924
1737110592.610309413,3302729.119,65006,9974,3925924
1737110594.610311281,3775105.025,-132169,-136146,4097448
1737110596.610328197,3540271.167,-1803,-32418,4156982
1737110597.610300692,3447320.856,211262,180106,4033074
1737110598.610330244,3425000.458,51391,83613,4033074
1737110600.610188967,3800421.453,-38208,1574,4033074
1737110601.610400321,3854963.535,43662,71981,4033074
1737110603.610389888,3848404.661,106419,136751,3961575
1737110604.610372188,4003579.556,-203589,-141331,4149664
1737110605.610389123,4046957.418,-53305,-52124,4149664
1737110606.610340676,4016714.67,41327,26517,4149664
1737110607.610483802,3907543.439,44619,42207,4149664
1737110608.610493919,3880042.295,241168,252141,3944347
1737110610.610496670,3896421.474,-83936,-52490,4149664
1737110611.610438038,3893618.533,212951,219216,3945116
1737110612.610464532,3847607.551,-31410,38740,3985597
1737110614.610419705,3992353.928,-151411,-6220,3785542
1737110615.610479358,4039689.989,-103105,-3337,3785542
1737110616.610535118,4035626.887,35541,104377,3674594
1737110618.610507958,3931831.158,-26822,39039,3674508
1737110619.610503237,3959535.6,-13522,44292,3674508
1737110620.610513131,3923685.927,-173576,-119818,3785456
1737110621.610562376,3811805.346,-50195,-48510,3785456
1737110622.610485464,3670860.978,-12713,-26087,3881149
1737110623.610586441,3508748.056,28678,11490,3866630
1737110625.610580998,3542961.005,309609,311474,3602372
1737110626.610570855,3528867.22,-50502,44245,3678667
1737110627.610366680,3477218.793,96886,176483,3510102
1737110628.610603136,3465135.593,-27281,81382,3510102
1737110629.610417338,3521193.65,-71591,28887,3510102
1737110631.610594502,3639344.723,-66492,-26162,3576116
1737110632.610488203,3707364.292,46696,67079,3527876
1737110633.610608147,3757737.008,28197,62588,3527876
1737110635.610652974,3637114.297,-20763,7906,3527876
1737110636.610658329,3470654.19,-39832,-17392,3576116
1737110637.610648115,3398262.586,-219600,-209110,3769577
1737110638.610595382,3292235.025,57388,1998,3769577
1737110639.610633045,3262850.309,83452,45279,3769577
1737110640.610662640,3297366.709,307396,294258,3527876
1737110641.610613408,3381124.257,29997,109078,3527876
1737110642.610655752,3345214.09,-314520,-226440,3833928
1737110643.610681552,3340926.878,-224222,-230498,3987824
1737110644.610703821,3369224.485,16085,-57457,3987824
1737110645.610707901,3401512.477,254859,186142,3833928
1737110647.610675741,3531279.247,194541,178805,3833928
1737110648.610690353,3678032.895,-91877,-49251,4000989
1737110649.610722564,3686479.224,-32093,-17030,4000989
1737110650.610728620,3562405.048,2232,7667,4000989
1737110651.610676202,3377674.222,153101,159206,3901503
1737110652.610751422,3443424.027,-15585,36450,3901503
1737110653.610754263,3700799.622,2143,49503,3901503
1737110654.610711143,3885453.719,-1203,46800,3901503
1737110655.610765504,3866495.77,-103241,-55599,3972301
1737110656.610801882,3812460.812,301620,318289,3624762
1737110658.610787106,3761784.039,-52694,66943,3624762
1737110659.610773081,3861778.89,-110406,-6577,3624762
1737110660.610793310,3817563.645,-119947,-49240,3624762
1737110661.610827473,3740802.623,-400170,-365447,4010230
1737110662.610794773,3727889.867,4928,-80400,4010230
1737110663.610875067,3708743.246,132865,49016,4010230
1737110665.610862980,3735576.923,75301,127959,3785988
1737110666.610834703,3658084.286,-240939,-165690,4010230
1737110667.610876868,3442529.449,-57083,-54116,4011658
1737110668.610759862,3358490.847,45575,31417,4011658
1737110669.610896519,3352685.554,-70488,-70973,4132556
1737110670.610845710,3406984.268,20334,-1298,4132556
1737110671.610884507,3622725.744,52941,37409,4132556
1737110672.610880679,3893561.756,45028,45379,4132556
1737110673.610882304,3827693.192,293014,306873,3880226
1737110674.610867019,3643890.332,-345,101418,3880226
1737110676.610945345,3672659.242,-92991,1492,3880226
1737110677.610955493,3865238.787,-94729,-28143,3905980
1737110679.610977835,3907465.259,-22312,53969,3753511
1737110680.610972223,3991067.568,-14751,54836,3724633
1737110682.610949765,3979393.355,-14806,45196,3699239
1737110683.610981392,3849623.798,-41548,14012,3699239
1737110684.610953672,3661165.636,-52478,-9382,3719511
1737110685.611035523,3583825.263,-12641,14711,3719511
1737110686.611015915,3624412.849,20667,44227,3699239
1737110688.611041904,3597725.926,28472,74969,3642191
1737110689.610817507,3510063.244,-9949,45090,3642191
1737110690.611009089,3462275.24,-23592,28462,3642191
1737110691.610989680,3444723.627,24693,69670,3581596
1737110692.611023415,3442294.353,-64387,-12003,3642191
1737110694.611069190,3467675.137,-7436,23238,3662137
1737110695.611063064,3495793.078,-115745,-87302,3734360
1737110696.611077076,3464458.962,20074,13793,3734360
1737110698.611076555,3412724.085,21938,11379,3794193
1737110699.611087513,3379981.522,32973,28996,3771024
1737110700.611072907,3371353.537,107257,113172,3771024
1737110701.611074479,3354183.837,55250,93342,3751464
1737110702.611076836,3349292.697,-19166,35501,3751464
1737110703.611136862,3379337.283,-525,48392,3736089
1737110704.611109120,3433444.908,34344,83104,3753983
1737110705.611093659,3505980.501,-119260,-60197,3753983
1737110706.611093237,3542477.689,-6835,16450,3730966
1737110708.612310699,3596475.926,1206136,1241785,3719682
1737110710.611084185,3560069.368,-584421,-553487,3946560
1737110711.611147449,3445818.338,-17465,-161857,3946560
1737110712.611097317,3433941.362,7946,-141685,4116711
1737110713.611181285,3399669.357,203403,56155,4116711
1737110714.611120537,3408218.936,101896,15669,4140566
1737110716.611138615,3464268.135,120339,120553,4099816
1737110717.611194463,2904016.026,346861,383177,3763560
1737110719.611144599,3327815.732,-121838,28117,3739704
1737110720.611201571,3739838.869,-79626,33778,3739704
1737110722.611210157,3922142.808,10494,61511,3699395
1737110723.610981429,4006980.435,-80509,-26344,3763560
1737110724.611186980,3997687.071,7652,37665,3699395
1737110725.611276318,3961244.048,5741,38049,3699395
1737110726.611232816,3864247.94,112785,146815,3622478
1737110727.611274070,3658521.682,-42920,24946,3622478
1737110728.611278739,3396379.805,-14589,40401,3622478
1737110729.611302167,3316170.559,-113856,-63243,3683248
1737110730.611264548,3314834.096,15658,32114,3683248
1737110731.611241890,3341958.047,-23082,-1928,3712394
1737110732.611330855,3366278.833,-1680,12549,3712394
1737110733.611336578,3400015.554,-527,13198,3712394
1737110734.611280070,3391419.471,-27128,-13561,3761838
1737110735.611331814,3335180.149,49701,55130,3761838
1737110737.611306265,3268312.014,19927,48232,3710403
1737110738.611340529,3302369.737,56030,90313,3710403
1737110739.611366987,3353265.496,-44304,6788,3725028
1737110741.611283524,3390103.624,53374,81066,3732832
1737110743.611410652,3434247.714,57818,93489,3677922
1737110745.611409574,3447095.797,-43138,3695,3677922
1737110746.611410086,3406569.794,-6337,27555,3725028
1737110747.611194821,3369226.487,-21990,10001,3677922
1737110748.611403316,3344604.968,-30630,-5236,3725028
1737110750.611356575,3368238.61,-169090,-141246,3868770
1737110751.611431820,3335951.522,-622,-23505,3868770
1737110752.611428123,3314850.744,79242,56172,3868770
1737110754.611459063,3277272.197,-115877,-143550,4145793
1737110755.611479593,3286642.972,61963,-473,4145793
1737110756.611464083,3301771.921,240901,197054,4013571
1737110757.611475396,3337014.81,114157,142580,3907710
1737110759.611396699,3345181.719,-32569,98836,3731927
1737110760.611502538,3405126.258,-94915,26720,3731927
1737110761.611468850,3524204.348,-105412,-12252,3731927
1737110762.611470363,3580726.294,-94057,-32520,3731927
1737110764.611351098,3725517.441,55562,24525,3933743
1737110765.611515672,3835868.192,31087,16719,3933743
1737110766.611543572,3779376.888,18764,13722,3933743
1737110767.611549781,3635307.037,-56825,-56238,4059896
1737110768.611563332,3456763.158,39982,23522,4059896
1737110769.611533824,3240394.966,63664,59198,4059896
1737110771.611512371,3259948.822,205968,187417,3967952
1737110772.611408877,3310289.588,110336,153576,3941176
1737110773.611547048,3557539.073,-7979,68362,3941176
1737110774.611557842,3565665.293,-48881,25066,3941176
1737110775.611524187,3579486.041,-69014,-9731,3941176
1737110777.611557074,3625566.018,18981,55462,3941176
1737110778.611615208,3676203.926,27957,70132,3941176
1737110779.611533267,3666341.606,-84253,-33691,3941176
1737110780.611533102,3704171.453,-31776,-6490,3941176
1737110781.611518538,3705587.586,-49031,-33277,3961826
1737110782.611532162,3562179.184,65661,66705,3961826
1737110784.161501349,3454896.224,36541,57284,3961826
1737110784.611622489,3454896.224,151738,183443,3804482
1737110785.611588155,3474286.98,-1660,75566,3804482
1737110786.611547055,3495195.685,18131,94859,3753259
1737110787.611584271,3449781.565,-66994,15174,3753259
1737110789.611693250,3454295.881,59799,119764,3640945
1737110790.611710809,3552779.647,10658,88563,3592310
1737110792.611665477,3571570.505,-12917,65932,3532005
1737110793.611685180,3449799.062,-178651,-103677,3651459
1737110794.611661488,3342777.428,-34384,-13005,3592310
1737110796.611771641,3257248.627,106801,135641,3528997
1737110798.611779703,3199708.81,-56809,-21899,3651459
1737110799.611757166,3122827.139,-99396,-81529,3702506
1737110801.611728900,3029050.778,36020,36252,3702506
1737110803.611775520,3066656.765,37225,55473,3702506
1737110804.611800004,3159850.469,68050,97466,3628450
1737110805.611798977,3165606.857,57268,107099,3585673
1737110806.611767223,3060203.046,-103305,-36294,3659728
1737110808.611711813,3190707.551,-247180,-222165,3906761
1737110809.611769472,3253213.771,165045,115906,3755782
1737110811.611793280,3250456.141,22090,-5487,3916903
1737110812.611840750,3229182.151,69350,48400,3916903
1737110814.611625826,3184546.339,-154722,-285922,4541790
1737110815.611689939,3097063.843,187384,9768,4559821
1737110816.611774878,3146961.314,223069,101668,4547906
1737110818.611855785,3273934.527,-8861,-18955,4635003
1737110819.611892829,3377198.227,155159,142407,4547906
1737110820.611874559,3465725.046,43931,77727,4547906
1737110822.611889994,3670220.094,-19322,22041,4547906
1737110823.611893587,4070164.281,18713,54280,4547906
1737110824.611818296,4255903.961,575812,616993,3933694
1737110825.611838301,4235148.627,52174,266098,3874207
1737110826.611783692,4166278.934,-46569,183007,3735002
1737110827.611674023,4151214.703,-305666,-90060,3839347
1737110829.611741124,4128792.64,-329702,-226315,3970265
1737110830.611881060,4017055.263,-200981,-196505,4064612
1737110832.611841208,4013799.908,280188,253929,3831060
1737110833.611969901,3742165.789,93558,151355,3831060
1737110834.611959983,3308025.229,-460251,-374386,4223551
1737110836.611975273,3073667.869,98455,31703,4223551
1737110837.611982692,3129081.158,99242,62027,4223551
1737110838.612004853,3226519.328,229379,221937,4056127
1737110840.611991765,3468955.95,-39418,70128,3947074
1737110841.611990813,3483704.842,-96669,1052,3947074
1737110842.611938357,3303980.567,54940,123660,3876097
1737110844.612024770,3412527.027,-84876,-6505,3861213
1737110845.612038742,3767983.696,-131871,-78963,3888507
1737110846.611983152,3752252.347,40413,53760,3888507
1737110848.611967554,3456616.758,23310,55855,3861213
1737110852.611910983,3226833.733,-47985,-25493,3888507
1737110853.612119518,3223936.842,42938,51035,3888507
1737110855.611936082,3291520.147,23911,40985,3886129
1737110856.612105750,3319019.671,11744,35991,3886129
1737110857.612136641,3296242.041,106034,133804,3805981
1737110859.612160076,3243055.918,-42080,-6824,3890086
1737110860.612128061,3248602.392,3063,25695,3890086
1737110861.612104826,3298756.808,-146885,-123334,4105233
1737110862.612059767,3319919.622,-67468,-87982,4105233
1737110864.612185666,3317074.634,151792,149543,3946257
1737110865.612058739,3314355.435,13646,56934,3946257
1737110866.612186692,3264663.959,-85574,-38192,4040235
1737110867.611991985,3228372.368,33287,54997,4040235
1737110868.612192841,3272697.712,77730,109426,3930139
1737110870.611994617,3363581.081,-65037,11914,3887555
1737110871.612197651,3500649.714,-37218,20221,3887555
1737110872.612151655,3540803.367,-28228,18046,3887555
1737110873.612075984,3455261.681,-12975,24831,3863207
1737110874.612194378,3375686.813,-12672,21241,3887555
1737110875.612172076,3389839.645,4694,34806,3887555
1737110877.612223518,3366703.812,-8830,25605,3882859
1737110878.612226528,3278322.802,-33957,-2171,3920774
1737110879.612222313,3230587.529,-51291,-29692,3918268
1737110880.612240304,3244305.034,35736,41947,3931834
1737110881.612231081,3254332.246,203,17135,3953593
1737110882.612241793,3262586.996,21169,38162,3953593
1737110883.612263203,3268632.666,33791,57135,3953593
1737110884.612238682,3270717.205,8464,41945,3953593
1737110885.612210435,3262364.359,-62387,-26367,3975773
1737110886.612156215,3257298.284,-16061,1243,3975773
1737110888.612363777,3273202.553,64996,86348,3975773
1737110889.612328798,3344256.579,-22794,18056,3975773
1737110890.612145149,3342510.979,-271248,-237236,4262258
1737110891.612293685,3345424.886,-53463,-100825,4262258
1737110892.612364546,3328204.161,-142003,-205404,4518455
1737110893.612381105,3307046.568,301763,195761,4292536
1737110894.612364076,3324461.996,400492,385019,4007520
1737110896.612328158,3367979.863,-400172,-253753,4261996
1737110897.612375838,3345854.176,-127485,-101117,4261996
1737110898.612344384,3318848.443,376535,364657,3943819
1737110899.612331898,3442473.272,8405,109488,3943819
1737110901.612349277,3648975.469,-32217,82128,3819861
1737110902.612306865,3883419.508,-80896,23784,3819861
1737110904.612426730,3633654.392,-86861,-24901,3819861
1737110905.612434943,3339971.193,-28492,7410,3819861
1737110906.612276372,3560371.685,-114782,-87427,3979787
1737110907.612440667,3485768.364,-44442,-51522,3979787
1737110908.612455074,3262715.675,20255,-158,3979787
1737110910.612437538,3169327.139,-265485,-256386,4277620
1737110911.612438387,3084451.43,16613,-53934,4277620
1737110912.612567068,3057336.367,159283,93720,4277620
1737110913.612533344,3064997.198,52509,34731,4277620
1737110914.612392482,3094700.801,64838,62813,4277620
1737110915.612536217,3134664.703,9964,27390,4277620
1737110916.612546472,3198346.783,174548,194963,4119182
1737110917.612557993,3299265.396,9957,82737,4119182
1737110918.612549945,3358792.638,105015,180782,4013100
1737110919.612546333,3465389.588,98481,205752,3850081
1737110920.612438036,3661930.924,-160282,-23466,3923913
1737110922.612548236,3680214.727,-21541,37284,3923913
1737110923.612579143,3624078.232,-47717,4646,3923913
1737110924.612554535,3606225.24,25614,63662,3840193
1737110925.612552815,3534373.457,77235,122967,3755680
1737110926.612551005,3418203.089,6995,75898,3755680
1737110928.612627755,3159143.535,2666,60831,3755680
1737110929.612562766,3083853.432,-65327,-6362,3739224
1737110930.612590301,3131166.895,-8506,30861,3722040
1737110931.612556645,3150214.531,-16398,20417,3722040
1737110932.612660269,3156684.153,-220801,-188905,3895101
1737110934.612646858,3094898.638,120408,108625,3818163
1737110935.612660345,3022049.966,-49829,-25490,3895101
1737110936.612625731,2996559.954,80094,89485,3818163
1737110938.612658267,2983312.214,-58670,-19382,3895101
1737110939.612459096,2981496.339,-20432,1255,3895101
1737110940.612618529,3003897.941,6751,22308,3895101
1737110941.612633616,3105221.396,5595,23177,3895101
1737110943.612729030,3180696.845,46308,116369,3747274
1737110945.612704305,3160619.796,-115730,-237435,4443549
1737110946.612698370,3164717.506,131873,-24551,4443549
1737110947.612724241,3120702.71,520315,403453,4122344
1737110948.612720886,3129036.344,171426,210659,4122344
1737110949.612723653,3168663.941,-140979,-50318,4251314
1737110950.612654999,3194145.814,151481,199848,4007006
1737110952.612737774,2999917.849,-102082,-13471,4053796
1737110954.612725110,3229946.363,64826,135296,3874863
1737110955.612772914,3872899.908,-71383,18534,3874863
1737110956.612567944,3738027.79,-35037,33466,3874863
1737110957.612780872,3448904.691,-122575,-64584,3960363
1737110959.612773234,3382789.492,35773,53401,3919749
1737110960.612781063,3235953.562,12791,41151,3919749
1737110961.612768829,3228567.136,68322,100519,3869918
1737110962.612662502,3221442.875,-16301,36392,3869918
1737110964.612793076,3135413.58,6909,54072,3843506
1737110965.612775060,3085272.483,-121007,-71771,3923169
1737110966.612499222,3124497.14,-13974,-1040,3923169
1737110967.612675801,3185800.492,-18080,-9338,3957079
1737110969.612856419,3186386.951,15026,36235,3927585
1737110970.612869370,3167736.454,10458,36175,3927585
1737110971.612812675,3086840.176,547,29401,3927585
1737110972.612919475,3075677.574,-31831,-2813,3957079
1737110973.612903443,3055629.348,27926,47395,3957079
1737110975.612932320,3156342.62,13522,31202,3973811
1737110977.612919233,3190373.799,-60114,-32636,4060521
1737110978.612937902,3175240.737,-49866,-40422,4114531
1737110979.612950672,3168351.43,7329,1813,4114531
1737110981.612911256,3164488.787,-38847,14975,4026727
1737110982.612941387,3178656.88,-37965,4203,4042947
1737110983.612984812,3194141.869,5683,36461,4042947
1737110985.612938791,3206861.74,-5797,51177,3956238
1737110986.612952521,3227822.254,-5328,49906,3925140
1737110987.612746580,3293217.893,-1264,52372,3919225
1737110988.612931896,3344275.584,-66410,-13153,3952559
1737110989.613200280,3289781.021,488019,521353,3952559
1737110990.612947478,3208109.325,-526843,-347103,3952559
1737110992.612953236,3238046.36,7076,-636,3919225
1737110994.612939137,3196526.728,25859,31746,3919225
1737110995.612943129,3118256.922,32817,46462,3919225
1737110997.612953149,3102505.263,48608,41778,4028483
1737110998.612932825,2908347.267,31370,39123,4028483
