Seconds_sin,Seconds_cos,master_offset,freq,path_delay,OT
-0.8497230351367862,-0.5272293272930937,53912,83551,3800194,3132685.698
-0.8497613692010464,-0.5271675401744333,-13958,31854,3800194,3114082.438
-0.8497997140415926,-0.5271057256517211,-62232,-20607,3844208,3108788.787
-0.8498380445147733,-0.5270439242561347,37079,60034,3816767,3136641.19
-0.8498763705130907,-0.5269821200415586,-7982,26097,3816767,3132621.741
-0.8499146925660525,-0.5269203121538897,51353,83037,3774072,3153606.587
-0.8499529998055079,-0.5268585181257093,-31946,15144,3774072,3170268.699
-0.8499913233632316,-0.5267966877337236,16175,53682,3774072,3139029.334
-0.8500296313421233,-0.5267348724361944,-82731,-40372,3850538,3136545.345
-0.8500679329821822,-0.5266730573281684,-11800,5740,3841096,3140753.259
-0.8501062351955628,-0.5266112312528345,-33799,-19799,3837918,3141527.104
-0.8501445273443596,-0.5265494113817195,11932,15792,3837918,3159334.02
-0.8501828202414272,-0.5264875802583884,24830,32270,3888770,3153419.774
-0.8502211056033894,-0.5264257512570507,-32696,-17807,3888770,3161341.076
-0.85025938655707,-0.5263639193291986,72505,77585,3888770,3181175.778
-0.8502976639938615,-0.526302083034622,47639,74470,3888770,3292191.19
-0.8503359275186697,-0.5262402591696721,-30472,10651,3888770,3344041.133
-0.8503741972747392,-0.5261784151876082,-59205,-27224,3929676,3248533.352
-0.8504124693696172,-0.5261165573717196,-40043,-25823,3981344,3244615.904
-0.8504507262605685,-0.5260547140772257,-24003,-21796,3981344,3369862.711
-0.8504889836188914,-0.5259928599733128,-170233,-175227,4228659,3334883.528
-0.850527225150115,-0.5259310214072236,12953,-43111,4228659,3284931.865
-0.8505654786421234,-0.5258691534424657,106163,53985,4228659,3243242.452
-0.8506037196460905,-0.5258072956171634,306626,286297,3981344,3156409.481
-0.8506419564646226,-0.5257454345042276,-205607,-133948,4228659,3124395.023
-0.8506801888135949,-0.5256835705631921,-17141,-7164,4228659,3148667.2
-0.850718407465146,-0.5256217187293213,-174,4660,4228659,3148116.243
-0.8507566360219718,-0.5255598408027179,-81752,-76970,4372732,3127101.841
-0.8507948571137565,-0.5254979648949962,30452,10709,4334066,3171503.259
-0.8508330706728698,-0.5254360911180114,322757,312149,4065892,3204411.082
-0.8508712814145329,-0.5253742118376108,76688,162907,4065892,3172086.288
-0.8509094775143418,-0.5253123462058263,-107941,1285,4065892,3172882.605
-0.850947686482617,-0.5252504496617607,-117048,-40205,4123495,3125104.863
-0.8509858827452359,-0.5251885636305418,-57047,-15318,4123495,3116803.351
-0.8510240743213835,-0.5251266751227102,-7133,17482,4123495,3160867.681
-0.8510622615725992,-0.5250647835524038,12496,34971,4123495,3138835.909
-0.8511004410386593,-0.5250028945289726,13542,39766,4123495,3138222.781
-0.8511386177828055,-0.5249409998454828,225357,255643,3872516,3090599.108
-0.8511767954392399,-0.5248790936070767,17390,115284,3872516,3097248.571
-0.8512149636882593,-0.5248171925472672,63091,166202,3740483,3076960.62
-0.8512531287935116,-0.5247552865091092,-109818,12220,3740483,3136270.3
-0.8512912772449824,-0.5246933974109131,-9761,79331,3696823,3164754.75
-0.8513294442274442,-0.5246314681673137,-72375,13789,3696823,3210956.883
-0.8513675928958304,-0.5245695585589766,-125536,-61084,3764308,3228248.399
-0.8514057396497211,-0.5245076419762742,-24458,2333,3764308,3226975.366
-0.8514438817932657,-0.5244457227938992,11539,30992,3764308,3268518.266
-0.8514820125414523,-0.5243838120292789,1143,24058,3764308,3230531.95
-0.8515201544156539,-0.5243218731122524,-41759,-18501,3824902,3184916.8
-0.8515582828733244,-0.5242599458950066,-109018,-98288,3943161,3196526.945
-0.851596412360612,-0.5241980069158356,-2496,-24471,3943161,3248820.505
-0.8516345268628688,-0.5241360821915027,-119522,-142246,4158112,3304002.685
-0.8516726305496792,-0.5240741649543408,6347,-52233,4158112,3355442.449
-0.8517107514212339,-0.5240122096988553,-147944,-204620,4402963,3543088.232
-0.8517488571731507,-0.5239502689227591,348920,247860,4158112,3629809.984
-0.8517869584106633,-0.5238883253915008,-118772,-115156,4402963,3615645.014
-0.8518250556894371,-0.5238263782014871,51351,19336,4402963,3383870.025
-0.8518631457035424,-0.523764432729128,2615,-13995,4402963,3501182.895
-0.8519012275275353,-0.523702490482028,677320,661495,3783119,3551395.976
-0.8519393182809502,-0.5236405236104154,46169,233540,3783119,3577225.526
-0.8519773961344307,-0.5235785676247601,-159487,41734,3783119,3674490.842
-0.852015468332202,-0.5235166107418737,-219351,-65976,3833975,3702570.08
-0.8520535385970889,-0.523454646902842,-125149,-37579,3833975,3452465.405
-0.8520916085259806,-0.5233926735058555,36,50061,3815667,3302467.277
-0.8521296685985099,-0.5233307060494288,-55767,-5731,3815667,3312844.565
-0.8521677250802333,-0.5232687343340703,-28206,5100,3815667,3377743.704
-0.8522057804154801,-0.5232067543776957,24604,49448,3900569,3424979.424
-0.8522438210944376,-0.5231447881861695,-137480,-105255,3937574,3440277.619
-0.8522818677751313,-0.5230828021085511,227,-8792,3937574,3436427.893
-0.852319905487859,-0.5230208205312359,-130901,-139852,4095949,3426395.929
-0.8523579392771721,-0.5229588352357886,45169,-3052,4095949,3223368.135
-0.8523959693957646,-0.5228968458098163,91125,56455,4095949,3122048.262
-0.8524339912294402,-0.5228348597756721,56107,48774,4095949,2990552.746
-0.8524720118645159,-0.5227728655808989,410109,419608,3667953,2990881.687
-0.8525100266870118,-0.522710870747979,73845,206377,3667953,2948009.149
-0.8525480373707628,-0.5226488725475837,-114887,39799,3667953,2956346.207
-0.8525860450829071,-0.522586869075264,-219573,-99353,3796295,3038550.091
-0.852624039851738,-0.5225248766010112,-114002,-59654,3796295,3072299.177
-0.8526620467260774,-0.5224628542517608,-40594,-20447,3796295,3073622.883
-0.8527000390617865,-0.5224008455047023,-292620,-284651,4102633,3078030.993
-0.8527380299803168,-0.5223388289465837,46944,-32873,4102633,3121142.228
-0.8527760128783504,-0.52227681535686,340078,274344,3875948,3239997.601
-0.8528139838973052,-0.5222148110396782,81281,117570,3875948,3301694.102
-0.8528519672444919,-0.5221527764622154,-15926,44748,3875948,3460376.257
-0.8528899381285183,-0.522090752110332,-114532,-58636,3985029,3551567.189
-0.8529279038117575,-0.5220287261246083,-66093,-44557,3985029,3768826.189
-0.8529658654214705,-0.5219666966634958,-165219,-163511,4175150,3599338.501
-0.8530038136394472,-0.5219046789563772,253917,206060,3948465,3704302.012
-0.853041774252432,-0.5218426308574865,178547,206865,3832348,3728793.535
-0.8530797228140011,-0.5217805923217028,24972,106854,3804594,3768384.1
-0.8531176670288569,-0.5217185507562869,-35319,54055,3804594,3208952.117
-0.8531556067316424,-0.5216565064315437,-22566,56212,3804594,2958319.819
-0.8531935337750941,-0.5215944726742868,-20176,51832,3797650,2925130.661
-0.8532314722700829,-0.5215324100454609,-120872,-54917,3818369,3008717.578
-0.8532693974161378,-0.5214703591126739,-16348,13346,3788311,3078566.96
-0.8533073177292322,-0.5214083059462546,-19784,5005,3848034,3067158.166
-0.8533452355386774,-0.5213462467338182,-52241,-33387,3848034,3096084.286
-0.8533831388194724,-0.5212842011596219,41479,44661,3848034,3121354.186
-0.853421054764234,-0.5212221247079811,27095,42720,3848034,3105894.376
-0.8534589582569284,-0.5211600584954669,16278,40032,3848034,3223682.473
-0.8534968563917684,-0.5210979909089739,-76317,-47680,3908947,3272082.609
-0.8535347424273234,-0.5210359329926514,26498,32240,3908947,3426979.176
-0.8535726378103484,-0.520973849613859,4416,18108,3908947,3474012.592
-0.8536105254385852,-0.5209117687866751,23661,38677,3883244,3453180.753
-0.853648403063385,-0.5208496941991352,27562,49677,3883244,3432770.929
-0.8536862797323378,-0.5207876110246485,-18103,12280,3912644,3082214.719
-0.853724151808622,-0.5207255252228844,43240,68192,3886941,2882069.133
-0.8537620068073379,-0.5206634572661183,921,38845,3886941,2853595.837
-0.8537998778308059,-0.5206013528757882,-16004,22197,3886941,2967217.663
-0.8538377426310931,-0.5205392485285227,68039,101439,3886941,3060315.016
-0.8538755911410711,-0.5204771607414549,-316046,-262235,4077107,3114160.469
-0.8539134426932847,-0.5204150578026181,225652,184649,3886941,3399543.724
-0.8539512788692126,-0.5203529699325606,44214,70907,3856948,3488730.672
-0.8539891248178513,-0.520290855861258,62956,102913,3856948,3276628.429
-0.8540269590525152,-0.5202287508505402,40116,98960,3818409,3171397.92
-0.8540647892355153,-0.5201666423254137,-48950,21929,3818409,3148018.282
-0.8541026166058722,-0.5201045282508148,-93362,-37168,3875482,3224735.533
-0.854140430019311,-0.5200424269292138,-40301,-12116,3875482,3299998.285
-0.8541782559645698,-0.5199802948548397,-19,16076,3875482,3479884.374
-0.8542160672560428,-0.5199181766793883,48849,64938,3869103,3342677.469
-0.8542538739817229,-0.5198560558339382,-14108,16636,3869103,3165041.133
-0.8542916793735181,-0.5197939270068226,16459,42971,3869103,3076639.824
-0.8543294713934346,-0.5197318099833939,48228,79677,3799504,3046120.593
-0.8543672717542716,-0.5196696690736939,-8047,37871,3799504,3019332.723
-0.8544050626327165,-0.5196075335747007,-56004,-12500,3846748,2996223.765
-0.8544428476381174,-0.5195453975545014,-95409,-68707,3922726,3068907.166
-0.8544806288887387,-0.5194832575299281,92740,90820,3846748,3092061.356
-0.8545183982419811,-0.5194211268960467,26861,52763,3846748,3115351.498
-0.8545561756760872,-0.5193589727865114,7264,41224,3846748,3173813.615
-0.8545939440552264,-0.5192968233911436,-170486,-134347,4028173,3166683.238
-0.8546317054977913,-0.519234675226854,-208725,-223732,4227447,3152933.097
-0.8546694642282114,-0.5191725213412802,-78502,-156126,4351363,3141796.661
-0.854707210649089,-0.5191103775349262,104711,3536,4351363,3209280.549
-0.8547449703024379,-0.519048201752674,121649,51888,4351363,3214767.89
-0.8547827139544859,-0.5189860421288838,27492,-5775,4413119,3224337.317
-0.8548204544096175,-0.5189238775802623,-642,-25661,4440818,3217043.441
-0.8548581818723571,-0.5188617242444157,148515,123303,4440818,3197732.731
-0.8548959143101935,-0.5187995525207575,44306,63649,4391920,3210638.049
-0.8549336496335478,-0.5187373658454364,10961,43596,4391920,3177613.616
-0.8549713643945553,-0.5186752028633261,163592,199515,4227548,3164825.538
-0.8550090820313205,-0.5186130249463067,3199,88199,4227548,3170042.105
-0.8550467960536435,-0.5185508427901733,-99298,-13338,4227548,3106258.7
-0.855084503140495,-0.5184886618711857,-18989,37182,4227548,3358818.473
-0.8551222081279283,-0.5184264742144407,-4926,45548,4227548,3251154.805
-0.8551599077241178,-0.5183642852485869,101175,150171,4085126,3197302.869
-0.8551976079309481,-0.5183020850712298,-26823,52526,4085126,3126989.645
-0.855235293579728,-0.5182398987106226,60919,132221,4005240,3056788.866
-0.8552729787196609,-0.518177702986146,-68239,21339,4005240,3055844.194
-0.8553106636867019,-0.51811549733994,-14034,55072,3946075,3115907.75
-0.8553483369731739,-0.5180533007685847,53588,118484,3858105,3159875.172
-0.8553860101149151,-0.5179910942281597,-15903,65069,3858105,3176003.717
-0.8554236831294327,-0.5179288776861894,-110518,-34317,3914234,3145463.763
-0.8554613363568546,-0.5178666836151409,-58059,-15013,3914234,3152868.767
-0.8554990071088397,-0.517804450382371,-22424,3204,3918528,3141891.018
-0.8555366618441096,-0.517742233394802,-125596,-106695,4063889,3095295.288
-0.8555743117847372,-0.5176800141149679,6696,-12082,4063889,3082169.108
-0.8556119572678951,-0.5176177919857485,64806,48037,4063889,3118487.185
-0.8556495898336091,-0.5175555809935554,43558,46231,4063889,3210401.863
-0.8556872306315417,-0.5174933461737674,18009,33749,4060711,3165738.226
-0.8557248657662007,-0.5174311104962842,7486,28629,4065744,3138111.225
-0.855762492425318,-0.5173688786137097,130985,154374,3915350,3124851.795
-0.855800116003266,-0.5173066416051474,38210,100894,3915350,3269716.621
-0.8558377253676692,-0.5172444178891581,-1884,72263,3870887,3513092.593
-0.8558753450547358,-0.5171821668691187,-58608,14974,3906122,3705592.535
-0.8559129483339608,-0.5171199327760113,-42222,13777,3906122,3748252.343
-0.8559505560593135,-0.5170576810973337,-7021,36312,3870887,3730712.906
-0.8559881574283031,-0.5169954297114225,5475,46702,3870887,3759530.821
-0.8560257430294466,-0.5169331942049029,14739,57608,3831205,3812256.239
-0.8560633455831275,-0.5168709203940796,-3690,43601,3831205,3734002.745
-0.8561009309256032,-0.5168086648541368,-26090,20094,3831205,3693184.241
-0.856138514030271,-0.5167464027877112,-98502,-60145,3906122,3676637.752
-0.8561760920103949,-0.5166841389764231,84382,93188,3831205,3522868.884
-0.8562136573640552,-0.5166218858539272,-64528,-30407,3906122,3452031.85
-0.8562512341261387,-0.5165596035865218,6143,20905,3893821,3483788.655
-0.8562887979344947,-0.5164973325506125,-38677,-22072,3952279,3481153.019
-0.856326356868059,-0.5164350593570092,-129882,-124880,4139871,3465687.5
-0.8563639124744895,-0.516372781439325,-136745,-170707,4257738,3355800.663
-0.8564014496814222,-0.5163105237970251,371766,296780,3952279,3322118.135
-0.8564390058705198,-0.5162482244265018,87410,123954,3952279,3227525.961
-0.8564765437280112,-0.5161859452210222,89045,151812,3851400,3223674.748
-0.856514078017493,-0.5161236616915019,-24216,65264,3851400,3201384.778
-0.8565516099297422,-0.5160613718607185,-147416,-65200,3955049,3118798.011
-0.8565891355924515,-0.5159990821551689,-72026,-34035,3955049,3077301.635
-0.85662666534115,-0.5159367754158465,78934,95317,3878900,3130336.402
-0.8566641869178692,-0.5158744719913422,85117,125180,3799971,3176605.958
-0.8567016993634516,-0.5158121734776856,-20617,44981,3799971,3204549.256
-0.8567392099382011,-0.5157498678181769,-70505,-11092,3844265,3328838.575
-0.8567767131398835,-0.5156875641521889,-25568,12694,3844265,3380160.355
-0.8568142143737447,-0.5156252535001585,733,31324,3844265,3367710.201
-0.8568517110471555,-0.5155629401688623,-17951,12860,3844265,3350512.534
-0.8568892019699003,-0.515500626136756,-3732,21694,3844265,3344663.598
-0.8569266916330743,-0.5154383039383026,121888,146194,3814482,3344724.142
-0.8569641707284572,-0.515375989048469,-77246,-16373,3814482,3232845.339
-0.8570016483526919,-0.5153136663438775,-31548,6151,3814482,3155515.046
-0.8570391231903173,-0.5152513380100746,2804,31038,3915454,3109449.303
-0.857076590521635,-0.5151890118973905,-122558,-93482,3915454,3117660.224
-0.8571140516901296,-0.5151266857728591,42003,34311,3915454,3132981.71
-0.8571515118070643,-0.5150643511318408,-75743,-70834,3999618,3128263.444
-0.8571889580234434,-0.5150020293578302,-168671,-186485,4212809,3111879.23
-0.8572264181722307,-0.5149396741246569,267507,199092,3979742,3084631.579
-0.8572638633753221,-0.5148773334987831,126145,137982,3979742,3068777.059
-0.8573012993101664,-0.5148149980343428,-276324,-226643,4212809,3075432.952
-0.857338743802796,-0.5147526380453468,41789,8572,4212809,3156360.711
-0.8573761639727252,-0.5146903082936521,298373,277693,3937606,3108537.168
-0.8574136034001918,-0.5146279361872017,74451,143283,3937606,3155173.649
-0.8574510266606146,-0.5145655807364675,-53336,37831,3937606,3168896.386
-0.8574884354725618,-0.5145032390868091,-44553,30613,3937606,3215673.011
-0.8575258567419807,-0.5144408663966463,-42968,18833,3937606,3358942.387
-0.8575632630173781,-0.5143785084186423,-172750,-123840,4051223,3554025.72
-0.8576006722649541,-0.514316135203533,119974,117059,3931799,3335624.828
-0.8576380758175065,-0.5142537611997067,5869,38946,3931799,3222687.986
-0.8576754702099697,-0.5141913921878771,33572,68410,3931799,3103017.547
-0.8577128606124178,-0.5141290195467118,-168497,-123587,4069128,3057903.547
-0.8577502397797366,-0.5140666553646562,25332,19693,4033864,3138664.684
-0.8577876319623647,-0.514004259177294,26868,28828,4033864,3205205.112
-0.8578250105834423,-0.5139418753298053,56187,66208,4033864,3152715.005
-0.8578623818549203,-0.5138794934595105,-136515,-109638,4165425,3059892.661
-0.8578997483220903,-0.5138171093189621,107098,93020,4033864,3035742.788
-0.8579371071728898,-0.5137547276043436,72272,90324,4033864,3070198.079
-0.8579744739869113,-0.513692322296998,115180,154913,3931799,3089238.095
-0.8580118263361145,-0.5136299308523261,-20387,53900,3931799,3089103.318
-0.8580491822464186,-0.5135675231615141,-57348,10823,3982129,3103555.098
-0.8580865264284805,-0.5135051247669343,-70479,-19512,3982129,3112029.348
-0.8581238618574748,-0.5134427307020848,165,29988,3982129,3008108.982
-0.8581612032246523,-0.5133803164127126,-4922,24950,3982129,3036711.86
-0.8581985382651852,-0.513317902395289,-10170,18226,3982129,3062163.426
-0.858235866845756,-0.5132554888742191,71531,96876,3900839,3062969.307
-0.8582731863586144,-0.5131930802123419,9568,56372,3900370,3172660.992
-0.8583105005881547,-0.5131306700832755,6011,55686,3900370,3180966.174
-0.8583478233939854,-0.5130682353009272,-159124,-107646,4022579,3270035.224
-0.8583851326233974,-0.5130058129213668,-113382,-109641,4106840,3473649.542
-0.858422438640577,-0.5129433856073834,280863,250589,3859527,3344232.028
-0.8584597389241108,-0.5128809575782157,76749,130734,3859527,3229062.128
-0.8584970266194453,-0.5128185403098952,-18728,58282,3836904,3446814.815
-0.858534326968686,-0.5127560915449229,-11347,60044,3836904,3492151.177
-0.8585716148149686,-0.5126936533974428,-154786,-86799,3905787,3271763.902
-0.8586088970323789,-0.5126312143606179,2178,23729,3905787,3143631.17
-0.8586461711687178,-0.5125687785432321,-11771,10434,3879424,3124019.671
-0.858683439610394,-0.5125063419498952,39350,58023,3879424,3121889.302
-0.8587207181273989,-0.5124438781552222,-2250,28228,3905787,3131063.043
-0.858757982475782,-0.5123814277802471,-94374,-64571,3953325,3269268.249
-0.8587952425304491,-0.5123189742797616,37658,39149,3953325,3206593.364
-0.8588324974042102,-0.5122565191409938,-19428,-6639,3964223,3188721.936
-0.858869746515439,-0.5121940633397712,27349,34309,3964223,3152618.418
-0.8589069920572693,-0.512131603198957,16042,31207,3964223,3285416.419
-0.8589442363170943,-0.5120691348808711,-210381,-190403,4186629,3309889.06
-0.858981472335201,-0.512006670058946,34456,-8681,4186629,3311241.08
-0.859018703372276,-0.5119442032649785,41441,8641,4186629,3278179.373
-0.8590559243680522,-0.5118817429916321,-133568,-153936,4380963,3398705.61
-0.8590931570397067,-0.511819252791012,66098,5660,4380963,3356062.929
-0.8591303756097659,-0.5117567759244841,82351,41742,4380963,3294689.929
-0.859167589579087,-0.5116942964474605,215375,199472,4249732,3175724.199
-0.8592047931467891,-0.5116318241016516,79789,128498,4249732,3140557.67
-0.8592420034005299,-0.5115693301911715,-51808,20838,4249732,3154495.483
-0.8592792055092424,-0.511506839621334,98808,155911,4089901,3200089.09
-0.8593164016068608,-0.5114443488097569,-10885,75861,4089901,3204487.826
-0.8593535938262771,-0.5113818541734366,11145,94625,4089901,3208246.798
-0.8593907789305367,-0.5113193611522698,-150718,-63894,4089901,3218566.674
-0.8594279544647454,-0.5112568738751035,42131,83739,4010571,3159101.441
-0.8594651432994831,-0.5111943538940928,-102466,-48218,4089901,3127751.43
-0.8595023161768602,-0.5111318503934308,-68698,-45190,4089901,3101225.88
-0.8595394845848667,-0.5110693440616271,147616,150515,4010571,3221132.487
-0.8595766488562439,-0.5110068343389056,66421,113604,3959633,3359787.226
-0.8596138023131021,-0.5109443324598198,4438,71548,3959633,3175862.357
-0.8596509626004637,-0.5108818087386712,-204005,-135564,4117235,3061904.634
-0.8596881139941848,-0.5108192896290444,140528,147768,3922585,3025349.187
-0.8597252590439914,-0.5107567708427778,70187,119585,3898631,2994712.529
-0.8597623953354371,-0.5106942564461359,-39112,31342,3898631,3095514.746
-0.8597995373195274,-0.5106317221101002,-104310,-45590,3898631,3112466.335
-0.8598366713903821,-0.5105691907394219,166976,194403,3776049,3129880.892
-0.8598738000866143,-0.5105066580609946,-24096,53424,3776049,3105998.456
-0.8599109232087718,-0.5104441244115144,-22960,47331,3776049,3103900.961
-0.8599480397973646,-0.5103815914084974,-138342,-74939,3846297,3188073.731
-0.8599851462237231,-0.5103190651686075,-5643,16258,3846297,3188887.237
-0.8600222612984615,-0.5102565139918165,-57641,-37433,3902223,3219997.37
-0.8600593725263954,-0.5101939589308198,64791,67707,3850407,3219143.233
-0.8600964724993811,-0.5101314124753752,49844,72197,3850407,3216822.998
-0.8601335674584769,-0.5100688641067535,-95396,-58090,3945101,3413446.821
-0.8601706536247643,-0.5100063201988243,-25633,-16946,3945101,3470187.529
-0.8602077480025457,-0.5099437520711365,46107,47104,3945101,3492549.142
-0.8602448294758777,-0.5098811953386966,52295,67125,3920430,3658837.774
-0.8602819056406107,-0.5098186371910696,19172,49690,3920430,3698973.799
-0.8603189780342162,-0.5097560750340909,58593,94863,3850407,3690195.963
-0.8603560419212578,-0.5096935168604628,4614,58462,3842243,3536270.929
-0.8603931123600089,-0.509630937251122,-43192,12040,3842243,3429615.222
-0.8604301735605565,-0.5095683628587537,-23898,18376,3842243,3426839.318
-0.860467229242704,-0.509505787405191,-131781,-96676,4002200,3314108.116
-0.8605042771683349,-0.5094432146716663,38726,34296,3955670,3259170.631
-0.8605413175755111,-0.5093806442586952,18006,25194,3938150,3195690.735
-0.8605783687841527,-0.509318045214193,13232,25822,3939439,3272438.673
-0.8606154055317389,-0.5092554602176009,-28377,-11817,4001810,3233128.317
-0.8606524380501771,-0.5091928719829905,-26572,-18525,4048341,3296927.656
-0.8606894661401074,-0.5091302808471097,51177,51252,4001810,3371646.719
-0.8607264829871556,-0.5090676983315302,69670,85098,4001810,3270557.239
-0.8607635077921112,-0.5090050919719961,-24305,12024,4001810,3182347.197
-0.8608005211171355,-0.5089424946341856,54442,83480,3939439,3135676.006
-0.8608375317941123,-0.5088798913836357,10808,56178,3939439,3279110.99
-0.8608745345080302,-0.5088172912112777,-73770,-25157,3984291,3189772.129
-0.8609115353784812,-0.5087546837644507,23283,49765,3984291,3096491.358
-0.8609485349914248,-0.5086920680491485,-26282,7184,3971106,3085312.471
-0.8609855254293005,-0.5086294574650896,-139156,-113574,4102222,3152215.446
-0.8610225129424396,-0.5085668414341289,23772,7607,4102222,3011706.77
-0.8610594931942767,-0.508504227298078,5418,-3615,4132627,2973025.446
-0.86109645921895,-0.5084416268566011,-3977,-11385,4184032,2954292.467
-0.8611334459719167,-0.5083789809074841,47463,38862,4184032,3045913.866
-0.8611704142563312,-0.5083163558352012,27425,33063,4184032,3068230.101
-0.8612073798882782,-0.5082537248520338,52694,66559,4184032,3129382.777
-0.8612443357522503,-0.5081911000152058,-42203,-12529,4245315,3101710.602
-0.8612812886042415,-0.5081284698776652,-37913,-20900,4245315,3059205.606
-0.861318243513286,-0.5080658258446318,18120,23759,4245315,3133152.562
-0.8613551890616404,-0.5080031872701053,223949,235024,4059643,3183544.7
-0.8613921328631691,-0.5079405412461585,4218,82477,4059643,3172240.437
-0.8614290676929522,-0.5078779000248496,2835,82360,3995971,3136396.1
-0.8614659913023966,-0.5078152674244631,-77205,3170,4059643,3114146.215
-0.8615029261251532,-0.5077526053875044,-87245,-30031,4059643,3053124.771
-0.8615398495469986,-0.5076899522765198,-24271,6769,4057254,3020168.458
-0.8615767706521232,-0.5076272926790467,17811,41570,4052173,3032602.023
-0.8616136827872284,-0.5075646378874611,-2985,26117,4043912,3044101.498
-0.8616505825052023,-0.5075019937580989,118686,146893,3925741,3158228.089
-0.8616874979416875,-0.5074393125202207,-97894,-34081,4030773,3166576.303
-0.8617243986925452,-0.5073766457947895,-71914,-37470,4030773,3169683.009
-0.8617612945175902,-0.5073139770116404,66883,79753,4030773,3173171.682
-0.8617981854923109,-0.5072513060428337,569,33504,4030773,3210373.456
-0.8618350631280357,-0.5071886473129052,29893,62999,4091265,3257446.363
-0.8618719530603726,-0.5071259572610132,-127281,-85207,4091265,3242591.148
-0.8619088319096393,-0.5070632756137651,2085,5974,4091265,3190180.981
-0.8619457030382545,-0.5070005966602892,37242,41757,4091265,3199920.86
-0.8619825699013536,-0.5069379145282567,-7747,7941,4126393,3152988.907
-0.8620194282428079,-0.5068752364556219,44254,57617,4113254,3123255.544
-0.862056288782337,-0.5068125442121811,-16039,10601,4113254,3169349.577
-0.8620931499134462,-0.5067498405251968,3755,25583,4113254,3156484.732
-0.8621300008333384,-0.5066871437712901,91590,114544,4059714,3174198.432
-0.8621668451845722,-0.5066244477564046,-27921,22510,4059714,3304663.655
-0.8622036791388815,-0.5065617589982259,-60680,-18625,4059714,3338712.489
-0.8622405241784465,-0.5064990409314492,151767,175618,3936186,3370423.204
-0.8622773558969576,-0.5064363350978596,-103985,-34604,4059714,3410267.62
-0.8623141835548667,-0.5063736257350926,-38863,-677,4059714,3405796.353
-0.8623510070858116,-0.5063109129557515,-13138,13389,4059714,3401389.175
-0.8623878137660316,-0.5062482184342424,139832,162417,3936186,3367500.857
-0.8624246385330995,-0.5061854826553728,-58845,5690,3984705,3401191.648
-0.8624614470808327,-0.5061227640595076,15254,62136,3936186,3450495.881
-0.8624982501912702,-0.5060600442803176,-237706,-186248,4164731,3460557.64
-0.8625350510296886,-0.5059973179229436,185348,165494,3938936,3276326.189
-0.8625718401949733,-0.5059346010134684,-12574,23176,3938936,3207524.657
-0.8626086357057082,-0.5058718628328094,75633,107611,3938936,3154401.737
-0.8626454214553062,-0.5058091308410684,-193098,-138430,4095793,3172429.552
-0.8626822068326628,-0.5057463890274717,30698,27437,4095793,3228336.745
-0.8627189814427096,-0.5056836551228975,-150427,-144479,4238301,3254582.208
-0.8627557468595433,-0.5056209264467123,37072,-2108,4238301,3245814.3
-0.8627925176072534,-0.5055581782158581,281951,253893,4021777,3247383.986
-0.8628292880825766,-0.5054954199860904,-36589,19938,4103009,3141990.512
-0.8628660479143839,-0.5054326694591597,1156,46706,4103009,3186920.21
-0.8629028004729495,-0.5053699208856233,131308,177205,3957420,3253307.125
-0.8629395441034172,-0.5053071770938807,-20705,64584,3957420,3214742.223
-0.8629762970831871,-0.5052444068691812,-211552,-132474,4103009,3205783.268
-0.8630130376909932,-0.5051816473065547,-31570,-15958,4103009,3175028.006
-0.8630497709793487,-0.5051188897799149,149703,155844,3957420,3274426.864
-0.8630865041326354,-0.5050561220142828,1919,52971,3957420,3306977.002
-0.8631232219187676,-0.5049933700402074,-13019,38609,3957420,3298109.904
-0.8631599553622872,-0.504930580831637,-14815,32907,3957420,3315985.654
-0.8631966652144412,-0.5048678214767385,-51548,-8270,3980715,3292661.859
-0.8632333859723427,-0.5048050330005878,-34058,-6245,4013700,3306543.058
-0.8632700948618003,-0.504742254341063,-1324,16272,4013700,3311729.995
-0.8633067893109664,-0.5046794899038306,-208367,-191168,4247874,3235461.82
-0.8633434960785021,-0.5046166939162331,215980,170669,4013700,3232865.451
-0.8633801918909486,-0.5045539061887727,89332,108815,4013700,3276573.307
-0.8634168829022795,-0.5044911161946377,23376,69658,4013700,3149895.423
-0.8634535657035033,-0.5044283297693597,69914,123209,3906143,3192441.991
-0.8634902433943873,-0.5043655416091605,-17980,56289,3906143,3225809.069
-0.8635269289686606,-0.5043027294651039,44162,113037,3835957,3243086.213
-0.8635635982490344,-0.5042399347326432,-59527,22597,3835957,3124954.753
-0.863600267853248,-0.5041771289574711,-21506,42760,3835957,3132652.002
-0.863636927183594,-0.5041143302911352,-66392,-8578,3835957,3105474.428
-0.86367358053043,-0.5040515313871657,-25105,12791,3835957,3295825.995
-0.8637102432629221,-0.5039887059078842,-65289,-34924,3893115,3195181.261
-0.8637468925973523,-0.5039258928934075,15125,25903,3893115,3186870.423
-0.8637835345121051,-0.5038630821024447,27586,42902,3893115,3117026.696
-0.8638201939847863,-0.5038002307106322,589367,612958,3980859,3259837.471
-0.8638568053796698,-0.5037374512573303,-756076,-555675,4051236,3278428.155
-0.8638934428554498,-0.503674616584316,-168394,-194815,4051236,3434749.027
-0.8639300663851387,-0.5036117953302622,98437,21497,3980859,3480485.476
-0.8639666915712074,-0.5035489607332162,66206,18798,4051236,3281663.541
