real,forecast
3.2578852969999996,3.4093423
3.2134240849999998,3.4384854
3.210896339,3.4700756
3.2482798629999996,3.47275
3.354238381,3.4602165
3.5754837599999996,3.849253
3.6192889409999998,3.8352127
3.6794835809999995,3.9208655
3.852839703,3.9947004
3.6281331809999995,3.7771144
3.345159049,3.4453394
3.2601798879999997,3.2612545
3.258313444,3.3025906
3.2731846379999996,3.2994926
3.313817989,3.32264
3.338869622,3.3496823
3.323372025,3.3816288
3.2597138199999995,3.4126217
3.268413598,3.3845687
3.351348946,3.413185
3.365696944,3.436287
3.322245023,3.461434
3.273169242,3.4648695
3.437061241,3.6183987
3.5056475869999995,3.405803
3.5406208809999997,3.5369895
3.563274382,3.6798124
3.613356799,3.422884
3.7546017519999997,3.6481357
3.7953408309999994,3.537797
3.700464776,3.594925
3.4092118069999997,3.3507907
3.274145252,3.107545
3.2606414759999995,3.2175
3.3148335049999997,3.2022293
3.284435041,3.2459733
3.2366382659999995,3.3034253
3.335556948,3.3726614
3.322475915,3.3399618
3.2785065789999996,3.3246891
3.1958280109999997,3.3445837
3.186582418,3.3864055
3.3477555469999998,3.5264401
3.328743253,3.4138641
3.1444378719999997,3.6087894
3.126760293,3.4005089
3.220207589,3.3909166
3.448582742,3.6958795
3.4558871389999997,3.6620984
3.345355311,3.586415
3.299647987,3.402451
3.284679315,3.314617
3.316969137,3.2746716
3.30281851,3.2766342
3.306764716,3.245042
3.313687214,3.254543
3.3220262829999996,3.2654111
3.311739645,3.2777152
3.2896454229999996,3.2846954
3.2870837149999996,3.244319
3.229532537,3.2893662
3.2254679339999996,3.302241
3.242571453,3.3398378
3.230622941,3.3734238
3.280048204,3.3216047
3.262991987,3.3542855
3.274011275,3.348232
3.252849245,3.3443494
3.26378932,3.2886553
3.2715923909999995,3.3067226
3.263724473,3.3183856
3.2149403039999997,3.3391123
3.1271541320000003,3.4025817
3.1435650429999997,3.3380146
3.181336767,3.3431787
3.195193395,3.3740149
3.175075721,3.4419732
3.192338077,3.3525388
3.066144174,3.4433565
2.889639544,3.4196315
3.170809867,3.2235758
3.269266148,3.4442441
3.285450057,3.736103
3.3578952039999996,3.5950067
3.3948261439999996,3.633009
3.320178023,3.4320395
3.3091974829999997,3.4101112
3.3199013849999996,3.1802807
3.289707551,3.214298
3.236225984,3.1907911
3.233537964,3.2041326
3.309643927,3.210667
3.371152174,3.273697
3.4021929109999998,3.3898191
3.450994904,3.1514573
3.4579710969999997,3.421127
3.4887627059999997,3.1591575
3.456511332,3.4146438
3.4207073599999998,3.225081
3.428467463,2.9363377
3.4069227119999996,3.0010805
3.399923719,2.986609
3.4020366469999996,2.9041414
3.3639435669999997,2.9644988
3.318106178,2.9748805
3.2109040619999996,3.0454824
3.18369339,3.055005
3.198789739,3.074589
3.2432709859999997,3.1006505
3.3244198309999997,3.1761003
3.293115437,3.171531
3.282618704,3.1761835
3.289439188,3.1344812
3.2858995309999997,3.1557765
3.305966174,3.156608
3.364493472,3.138496
3.42966516,3.2819664
3.4365034339999996,3.20116
3.342281565,3.173028
3.2545302489999997,3.1267264
3.178031736,3.0184603
3.1081036039999996,3.0406146
3.188599943,3.0343986
3.189825321,3.0828753
3.20569185,3.1036217
3.269818676,3.1373444
3.451719522,3.3265045
3.606971123,3.66726
3.632769165,3.707464
3.6070776669999995,3.665962
3.5763079479999997,3.3656232
3.544588484,3.1149085
3.4958862649999998,2.9631124
3.427784382,2.8500707
3.367294108,2.7595944
3.2250514399999997,2.931057
3.1837023459999996,2.9089198
3.152644526,2.9202273
3.0887017379999997,3.0808454
3.084860984,3.1177583
3.0734211519999994,3.1099417
3.208210737,3.1390908
3.6072048629999998,3.7361934
3.7403800339999997,3.742129
3.7410833139999995,4.0079556
3.7681894459999996,3.827326
3.8716146449999997,3.578473
3.6455179629999996,3.4404116
3.4103338679999995,3.0839965
3.355487981,2.657646
3.308165275,2.7074516
3.164660085,2.8848734
3.139735361,2.9208574
3.1442363269999998,2.918487
3.17360168,2.9350069
3.2120249999999997,2.9760594
3.337470467,3.106844
3.4018106409999995,3.0504541
3.38015389,3.496648
3.4237320369999997,3.242475
3.5459924449999995,3.4911466
3.4816164759999997,3.3333867
3.520801702,3.1507857
3.535319826,3.0481906
3.426956044,3.0366023
3.0744778599999996,3.1621168
2.9716407319999996,3.024739
3.171458295,3.0364316
3.359885469,3.3027918
3.166132094,3.3444664
3.0867390109999997,3.09237
3.044098455,3.0235376
3.034514137,3.1328995
3.093187043,3.1215851
3.125355197,3.1122503
3.092217747,3.1856053
3.079120711,3.1572425
3.0685544049999995,3.146798
3.0639912999999996,3.1566806
3.1119775169999997,3.1840975
3.109870995,3.1733718
3.0722057009999997,3.2216983
3.1501828379999997,3.208739
3.195263342,3.1890512
3.3567185639999995,3.446928
3.397668845,3.641222
3.501013832,3.6546867
3.5703824909999997,3.5210845
3.5577802059999994,3.513844
3.486831465,3.229079
3.380740327,3.0965607
3.298499714,2.7652795
3.1932919909999997,2.7850087
3.174055467,2.7463307
3.0347355699999996,2.9795718
3.0022430780000002,2.989266
3.057519336,2.9577928
3.140675,2.9716613
3.273935124,3.2096055
3.265150927,3.265838
3.129539778,3.2457254
3.1016895589999995,3.0515614
3.179584975,2.942431
3.287966804,2.9849446
3.511467177,3.6253524
3.3958052059999995,3.6397364
3.1498155029999997,3.2761445
2.9563727699999998,3.0610363
2.9038397599999994,3.1003191
2.9859900550000003,3.0457685
2.937153859,3.1499665
2.953519794,3.1515245
3.0387682409999996,3.180009
2.983867048,3.178183
2.973681948,3.2458055
3.0362011439999996,3.2118015
3.0989286609999995,3.2417967
3.1796173339999996,3.2734349
3.154895595,3.5111415
3.125782194,3.313365
3.119059867,3.0897727
3.082493246,3.1755972
3.096177427,2.9933069
3.0917658539999997,3.04001
3.086464343,3.0611913
3.0825885989999997,3.0076401
3.004992273,3.0865083
3.015791991,3.0614266
3.084370765,3.1108222
3.122120135,3.0006618
3.098819908,3.1473024
3.074557921,3.142223
3.081193936,3.0421636
3.106244162,3.015325
3.0852240269999998,3.1397698
3.057996856,3.0628612
3.025506407,3.0528266
3.0610842689999997,3.027312
3.0653758009999996,2.9996316
3.0216621679999998,3.0705304
2.9971542469999997,3.067571
2.991632437,3.0692267
2.9751173309999994,3.085485
2.938585984,3.1101115
2.960275813,3.1190622
2.998427975,3.1280777
2.99441194,3.1725311
2.98545158,3.1544354
2.9692728259999996,3.166102
2.9429953110000002,3.1824396
2.9956124199999996,3.1062322
3.059142972,3.1529746
3.0787847669999997,3.1583054
3.081133242,3.223365
3.0636756179999995,3.2568064
3.0621201919999996,3.064311
3.0480024589999997,3.0956502
3.0742994619999995,3.005537
3.1113489819999995,3.0207093
3.078217949,3.2204673
3.1302008229999996,3.0165374
3.291804838,3.3259284
3.312734375,3.2873662
3.2291981549999997,3.275251
3.0782433609999997,3.140488
3.0543355649999997,2.870302
3.1977122999999996,2.9638734
3.267944858,2.8715565
3.274081693,3.0948496
3.234188072,3.064685
3.1719065219999996,2.9316509
3.2246768209999996,2.8730187
3.290787054,2.8227992
3.3838186809999997,3.0929353
3.388245938,3.101559
3.332221339,3.0322406
3.2409664909999996,2.97634
3.145244284,2.8605106
3.198818879,2.750429
3.160518307,2.777526
3.174261603,2.7305903
3.1542283650000003,2.7774255
3.1697425019999996,2.7456715
2.9085303639999998,2.7742505
2.4258246,2.223274
3.0757209559999996,2.9316573
3.262705987,3.0774984
3.3835609559999997,3.685964
3.3865735699999995,3.761566
3.342777886,3.5854194
3.29558135,3.2696216
3.271865098,2.9457319
3.277271281,2.8565123
3.3910792699999996,2.8659444
3.5830403889999998,3.207825
3.5570440499999996,3.1205444
3.318808093,3.297885
3.215033966,2.820726
3.2139281379999995,2.6552358
3.238242909,2.6781454
3.248686699,2.7167888
3.245806261,2.767221
3.33279035,2.7590704
3.5651451279999997,3.2534246
3.6194650869999996,3.0554936
3.5690785259999998,3.1890886
3.5191318679999997,2.9395432
3.492234661,2.7022328
3.4013362519999997,2.5548933
3.113724989,3.0046556
3.047273799,2.5994174
3.067229529,2.6817563
3.146533238,2.721275
3.226190302,2.7363327
3.314135355,2.9959414
3.218790217,3.0819023
3.182967663,2.8490045
3.170812185,2.7468882
3.1693560639999996,2.7488897
3.180862757,2.7789917
3.259987014,2.9115534
3.3524436809999996,2.8505285
3.5307402129999996,3.2829525
3.488839,3.1108267
3.382095094,3.0826387
3.321144345,2.9190633
3.1568882149999995,2.8306537
3.130783836,2.6555963
3.1262286519999996,2.67016
3.134262998,2.697806
3.1696484879999995,2.718885
3.144263514,2.7754195
3.016837071,2.835384
2.961365393,2.7266629
2.971328068,2.7271318
3.015409824,2.7565553
3.069086406,2.7988203
3.162171281,3.057362
3.031371907,3.0867825
2.924093006,2.94808
2.948242617,2.7559054
2.947048169,2.7668245
2.964957856,2.773186
2.978816018,2.8131325
2.990081674,2.837529
2.983321919,2.9026592
2.990875572,2.8623488
3.016483745,2.8454776
2.877902632,2.8960116
2.590638501,3.1883821
2.909982543,2.8716853
3.101031493,2.9645383
3.10483095,3.5261948
3.122477574,3.446951
3.240648352,3.3687236
3.2624418459999998,3.295724
3.249239479,3.2520332
3.2165822459999998,3.1132014
3.162590862,2.9047267
3.067907853,2.8177168
3.015625686,2.69477
2.991158368,2.6753743
2.976418535,2.7022007
2.894242041,2.7935526
2.8652873569999997,2.7675529
2.868981988,2.878437
3.002467334,2.9867556
3.004498455,2.9141357
2.9997292239999997,3.0657804
3.036607666,2.9765842
3.023775469,2.8905375
3.0301264889999997,2.9599848
2.9898446219999997,2.8230405
2.855164492,2.9296992
2.814034481,2.8573983
2.810809611,2.8301384
2.8008253429999996,2.87227
2.815610075,2.8680794
2.9544874709999998,2.9472072
3.388353261,3.5433688
3.6219290619999995,3.547444
3.8295829139999995,3.5489814
3.536598913,3.0690153
3.3475668799999996,3.3162248
3.300416705,2.5288103
3.305632834,2.46943
3.2016996,2.4953787
2.8972256979999997,2.983749
2.8330426579999997,2.6392303
2.802886676,2.768922
2.799706427,2.7849503
2.767092735,2.8542862
2.777469707,2.8392782
2.793751601,2.8620155
2.828465961,2.9192863
2.876506519,2.9923604
2.763849268,3.0943184
2.805769975,2.981302
2.922956236,3.1421332
2.9006514539999997,3.0691495
2.8305513159999998,3.171498
2.706333982,3.086797
2.682382895,2.9618697
2.606383413,3.093221
2.620889201,3.116576
2.73999731,3.141292
2.814654519,3.3276763
2.85384644,3.1620646
2.9305282349999997,3.351207
2.990244563,3.4751484
2.999022483,3.2759352
3.0191931039999997,3.1389487
3.0670667889999996,3.1195385
3.096394222,3.1065636
3.120948741,3.1238124
3.013931662,3.1250632
3.094660396,3.0919619
3.123649989,2.731799
3.001635531,3.0062184
2.951557151,2.7209883
2.942280535,2.6847405
2.9782955380000002,2.7273316
2.9706274019999994,2.759331
2.983934611,2.744866
2.963841159,2.7887435
2.95495637,2.740678
2.914904476,2.7440195
2.8205812359999998,2.8053987
2.763107861,2.794913
2.7416423259999996,2.7833295
2.7487136889999997,2.7805753
2.7651091529999996,2.8037298
2.796174072,2.838588
2.8533035469999994,2.934524
2.934739583,3.0059512
2.9792917429999997,3.0209477
3.0405012,3.1928291
3.1054449079999995,3.2242024
3.122182208,3.128363
3.1433518309999995,3.188616
3.2400178489999996,3.0944452
3.2732024249999996,2.987738
3.312265282,3.0338812
3.204549622,2.8672872
3.023033654,2.9614387
2.9540969109999997,2.6529372
2.837457362,2.6653402
2.755948398,2.7202508
2.690075973,2.7539146
2.592339457,2.9521909
2.577821715,2.9772217
2.578561098,2.9796197
2.635261103,2.9979644
2.695583181,3.030678
2.711638558,3.0842435
2.719094581,3.0831194
2.690049222,3.1846466
2.755923684,3.0388575
2.9364319479999996,3.247421
3.0376819169999996,3.5148268
3.294285714,3.7338774
3.297871393,3.6964927
3.279745938,3.5210416
3.2997645309999997,3.1493664
3.27420967,2.9629529
3.3501366239999997,2.7827258
3.610401626,3.0043435
3.646949977,3.0140405
3.5683058859999996,2.876927
3.503348627,2.7813957
3.4963526519999997,2.6626632
3.5775827039999997,2.6663215
3.421879407,2.6381762
3.205248913,2.5287867
3.131810984,2.3839471
3.012790426,2.4005594
2.802153388,2.640988
2.731169757,2.6142602
2.6252888229999995,2.7060013
2.575635932,2.7538714
2.6360457669999997,2.81749
2.653765789,2.7955825
2.6930940079999997,2.8032682
2.730598525,2.8487034
2.749000686,2.9442558
2.758571453,2.9777112
2.792797861,3.0822387
3.000699863,3.1613755
3.1689454559999994,3.5444772
3.1820914339999997,3.4949598
3.142761613,3.3912854
3.05478932,3.1076133
2.946735005,2.833878
2.907763203,2.6949346
2.908056178,2.6702192
2.887835927,2.6914802
2.848770375,2.694066
2.853679315,2.6879528
2.8593745989999997,2.7089763
2.846811612,2.7275805
2.852661041,2.7212176
2.8364207089999995,2.7443795
2.9481088169999996,2.7570796
3.063662088,3.1912384
2.9402283459999996,3.2076485
2.94720519,2.8510032
3.081093864,3.0252268
3.156781407,2.8266437
3.354375458,3.32019
3.322008185,3.1564085
3.080982871,3.1844282
2.966641762,2.6835048
2.8849244279999997,2.5585225
2.877084325,2.6590796
2.884596383,2.722662
2.8596906779999998,2.7672513
2.81119277,2.7833848
2.8769212599999996,2.788084
2.842500687,2.804955
2.7581240269999996,2.7919686
2.742647826,2.6910276
2.743260355,2.7143774
2.8090744389999998,2.719707
3.0042119959999996,3.175735
3.054896625,3.100866
3.1027100499999998,3.139383
3.0708680809999995,3.0638638
2.975907022,2.9593413
2.9236350019999997,2.766508
2.896674966,2.6560616
2.853711825,2.6798308
2.8890929489999997,2.6620004
2.9289959339999996,2.7008135
2.933746167,2.7636886
2.910080795,2.883181
2.971071682,2.7590942
2.979511883,2.7636168
2.953816506,2.7799299
2.924891484,2.759981
2.8555216150000002,2.807958
2.965285788,2.6793914
3.272520538,3.2078686
3.2347586419999996,3.1354494
2.931936899,3.3266532
2.7843600819999996,2.7902029
2.7552123909999997,2.6064153
2.792846796,2.6516542
2.801785714,2.6729605
2.718501774,2.689709
2.6255786609999996,2.7632194
2.664106799,2.7108278
2.7001760299999997,2.7129905
2.773863725,2.771986
2.733144279,2.8169925
2.6278357370000003,2.909501
2.665409954,2.8017642
2.817177827,2.966015
2.830969865,3.0406427
2.8532607549999995,2.943354
2.838228537,2.9573138
2.78210576,2.8378391
2.749783654,2.7716715
2.7480706269999997,2.702239
2.7203511899999997,2.7283378
2.853898112,2.6945665
3.2507833939999995,3.372255
3.406314274,3.284437
3.5166286609999995,3.404382
3.510492617,3.2917225
3.5142144330000002,3.0402925
3.6316585089999998,2.9967356
3.5923736269999997,2.9904783
3.32605072,2.6278083
3.151871223,2.524422
2.9819648169999997,2.3661354
2.7094112129999997,2.6830552
2.642499028,2.5527544
2.6811165329999995,2.654243
2.681845037,2.6771038
2.653149542,2.6458418
2.647896339,2.7611284
2.622844751,2.7045794
2.660534185,2.7113442
2.6921140109999997,2.7282572
2.693512529,2.7602034
2.686480245,2.7749763
2.654079826,2.7954807
2.623675686,2.839348
2.7174363269999997,2.8586104
2.7839031779999996,2.9396899
2.763025915,2.937195
2.821368421,3.0126796
2.854623455,2.9045398
2.87561414,2.9662642
2.8289339819999997,3.0234723
2.7839267969999995,2.8053138
2.7826773119999997,2.7243426
2.7813191959999997,2.7235808
2.76080712,2.7522957
2.7590543480000003,2.72221
2.7633388439999997,2.7067347
2.746359947,2.7288282
2.686791858,2.726531
2.657468793,2.6788175
2.658230043,2.6764772
2.693893927,2.696539
2.7737469679999998,2.8277993
2.7834593059999997,2.8904953
2.793470595,2.840469
2.787667182,2.8566933
2.753006979,2.8017836
2.6853010999999998,2.7996407
2.7350368080000003,2.767369
2.730263107,2.7390804
2.68605849,2.734766
2.653626316,2.6931849
2.5740342359999997,2.7774937
2.570012592,2.7361243
2.616756293,2.778194
2.645741129,2.8627326
2.720166858,2.8226664
2.7645517159999997,2.8392682
2.7352883119999998,3.0407488
2.713238387,2.8763542
2.73689217,2.7816525
2.7456350109999996,2.7734497
2.737510812,2.7966824
2.7194364139999996,2.7608452
2.67628627,2.7312713
2.6882605219999998,2.6830049
2.7540627859999995,2.7761636
2.78162832,2.7879512
2.751832609,2.8683622
2.6681320399999997,2.7899466
2.628261166,2.7052393
2.655259211,2.7003133
2.6915162969999997,2.698545
2.804858882,2.9529414
2.8440535469999997,2.8791783
2.796952266,3.0335796
2.709868304,2.8658447
2.712527689,2.6877966
2.7915182659999997,2.765255
2.817489068,2.7651858
2.772600114,2.8309345
2.7436846979999996,2.6882465
2.710599039,2.7188935
2.7611169259999997,2.666995
2.816750343,2.741404
2.810468636,2.8076637
2.802467792,2.7703567
2.819137574,2.7292995
2.866737986,2.7595198
2.8869234429999997,2.7243078
2.845479224,2.8982935
2.875028375,2.650328
2.964262128,2.8353853
2.908153745,2.706049
2.707057032,2.9776351
2.723113095,2.6254365
2.906206654,2.813832
2.955963804,2.672815
2.920566449,2.797641
2.810296646,2.8261416
2.796043535,2.790527
2.8412079709999998,2.5878708
3.0088616129999997,2.8483064
3.091617677,2.7367182
3.0679398719999997,3.0303996
2.9834757329999997,2.8695824
2.827985126,2.7753365
2.786711305,2.5052361
2.749864979,2.5111365
2.659170137,2.5932474
2.572344093,2.6194758
2.4902232140000002,2.6715407
2.4749561989999997,2.7238464
2.479213158,2.7435296
2.4470715679999997,2.7818694
2.4456892999999997,2.7949796
2.48038272,2.8157604
2.5583541669999996,2.8552191
2.555040751,2.9959788
2.53320008,2.9628637
2.513059521,2.9431503
2.533021244,2.7761264
2.546558894,2.8741596
2.644530606,2.87675
2.6643823259999997,2.9075265
2.6666150369999997,2.9802608
2.6928040369999997,2.892768
2.646654361,2.9264143
2.665413805,2.7355103
2.698346612,2.8418214
2.712476716,2.799273
2.717685412,2.8008687
2.760334077,2.7839878
2.949977278,3.1143954
3.122548249,3.225945
3.173196404,3.2414796
3.208341461,3.1692677
3.184194108,3.0950897
3.131944196,2.93131
3.0660686499999996,2.738565
3.025036058,2.6065152
2.996926511,2.5135386
2.9477593250000003,2.475985
2.7699060639999997,2.6059332
2.6649664029999998,2.480984
2.6518755720000002,2.534904
2.692273237,2.5760314
2.726666686,2.600312
2.737318364,2.6366284
2.7188771179999995,2.664536
2.7490167469999998,2.699487
2.876171746,2.813664
2.951989302,2.7527463
3.0791203069999997,2.9758656
3.152413158,3.065118
3.184034398,3.1126633
3.1941060070000002,2.981517
3.196914588,2.8988326
3.1846419409999998,2.8156848
3.18986099,2.7603197
3.234544659,2.745701
3.2108459249999997,2.769
3.1319835809999996,2.6955435
3.0804458809999997,2.6438744
3.037619565,2.5923195
3.025041209,2.5514715
2.985315847,2.536168
2.810508005,2.5692685
2.745091247,2.4525645
2.7893295559999998,2.4330606
2.8075347829999995,2.4721863
2.8323856359999997,2.5049458
2.881123168,2.5543797
2.9688667119999996,2.5662465
3.113258757,2.8258333
3.089772254,3.0760016
3.075130318,2.8733861
3.047519565,2.769357
2.9822889589999995,2.653733
2.9091719109999996,2.5624533
2.802621628,2.51823
2.8213491749999995,2.4712403
2.858917506,2.4572775
2.846530563,2.532967
2.801631121,2.5300207
2.706951052,2.566387
2.7281412319999996,2.5041463
2.693006693,2.5253036
2.550513787,2.6889684
2.504340144,2.6125886
2.432060897,2.6212845
2.4082872829999995,2.694355
2.4092564700000003,2.6966393
2.445226935,2.7241066
2.479720568,2.7193663
2.504153261,2.7534852
2.5273097829999998,2.787883
2.551224943,2.826363
2.585785224,2.876913
2.577173662,2.8326702
2.571898284,2.8464801
2.6371642059999996,2.7917693
2.684326659,2.8821824
2.813361486,2.9902308
2.829106751,3.0180109
2.804140611,3.1761315
2.8569995419999996,2.880671
2.872521339,2.7458835
2.870095481,2.740629
2.8583094389999997,2.6842844
2.8292208679999997,2.6051428
2.8580747140000002,2.6006253
3.031899794,2.8581607
3.1018490389999998,2.8772101
3.0978042259999996,3.0088959
3.072876717,2.9354243
3.067229462,2.7502809
3.0164699079999995,2.7432702
2.9800852609999997,2.632371
2.8724754,2.591239
2.604472426,2.6697562
2.5546935410000002,2.5228496
2.705629918,2.7374485
2.6105713059999998,2.6010692
2.6014099539999997,2.627942
2.6073758590000002,2.6095033
2.6115256860000002,2.640461
2.707069533,2.6454835
2.9061172799999997,3.120486
2.966663444,3.0148227
2.939339858,3.0926452
2.920263203,2.8918812
2.857120711,2.712004
2.657967491,2.8108826
2.596584191,2.5310812
2.614669565,2.5365212
2.664146577,2.5864377
2.6764864229999996,2.554816
2.7007426129999996,2.5744777
2.680184298,2.665186
2.7042078,2.572446
2.7302896839999997,2.6290855
2.74265595,2.6099977
2.748234682,2.6875021
2.7627954029999997,2.578613
2.740807151,2.681678
2.7724683349999997,2.55621
2.858071763,2.674814
2.962427589,2.769122
2.9631422119999997,2.922574
2.868325103,2.8105738
2.8309735,2.6057823
2.8312517170000002,2.5495028
2.880690762,2.5148027
2.985036654,2.6880765
3.0005734889999998,2.8733017
3.001190561,2.8409111
2.9823647639999997,2.7518382
2.892167372,2.663107
2.819274496,2.4961326
2.6483689929999996,2.614044
2.6029465099999998,2.459867
2.4948392609999996,2.4771872
2.4464832459999997,2.5801895
2.412508059,2.597116
2.402442708,2.6405134
2.423072392,2.701532
2.4366935610000002,2.6622796
2.487923557,2.7407794
2.47044816,2.7621937
2.469185842,2.7214334
2.4900333939999997,2.7353473
2.509775183,2.7447193
2.535013095,2.806035
2.5062403229999997,2.7762506
2.471300183,2.771981
2.4792791189999996,2.6920836
2.495511785,2.706171
2.48592603,2.7138004
2.452793269,2.7222242
2.4599397319999996,2.7010226
2.4579939989999997,2.7026715
2.4493571669999996,2.6956384
2.426487414,2.70353
2.396873054,2.7323227
2.448681865,2.6903505
2.5475992329999997,2.8139994
2.6069363849999996,2.8850908
2.7145945929999997,3.1084118
2.74198861,2.9526827
2.7199854759999997,3.0190158
2.680042963,2.808835
2.623329083,2.6662276
2.625260007,2.6155772
2.635274428,2.5808458
2.624120538,2.6357358
2.658789495,2.5904503
2.641602995,2.6542473
2.638005952,2.6282725
2.626854586,2.6315618
2.675256233,2.618124
2.819838518,2.913666
2.942469465,2.8866732
3.1380912469999998,3.1882577
3.000178694,2.9852703
2.826064245,2.9257905
2.649143724,2.755284
2.914985806,2.7406213
3.193144842,2.8733873
3.272654348,3.0998101
3.236083276,3.0480156
3.210408509,2.944286
3.1997252400000002,2.897204
3.115995307,2.8701937
2.995423134,2.5575924
3.163106301,2.6829958
3.2515093779999997,2.886658
3.2607592719999996,2.9685326
3.234786802,2.928154
3.216401773,2.9072626
3.115679437,2.8779473
2.78424754,2.5268695
2.576163061,2.5076258
2.779389194,2.5447156
2.7862803339999997,2.5029712
2.595294471,2.6627982
2.604436613,2.465347
2.5842734449999996,2.4754965
2.576239474,2.482092
2.605043822,2.5373974
2.6186511889999995,2.5214183
2.642781064,2.5398717
2.640436585,2.585787
2.6415837719999997,2.571971
2.622808242,2.568967
2.57970881,2.5975313
2.611377401,2.59468
2.6358683099999998,2.5473201
2.6247201949999996,2.6475055
2.642767571,2.5515726
2.609802893,2.655509
2.618438015,2.5466454
2.613639086,2.570743
2.62659611,2.5585763
2.670888495,2.6163576
2.7209148919999997,2.6473658
2.7132346039999997,2.703755
2.69206333,2.6200204
2.7193329900000003,2.6357782
2.8158003199999997,2.5905733
3.056828432,3.086215
3.141802117,3.0759907
3.136808578,3.0723681
3.1112571439999996,2.9558501
3.0582159300000002,2.8701339
3.0004998859999996,2.7853868
3.079584268,2.715724
3.252297597,2.9242477
3.111910682,2.7380345
3.188293879,2.8275845
3.1139553199999996,2.9494734
2.7214966279999997,2.5407372
2.357723443,2.6474514
2.3414855899999996,2.5545063
2.399464359,2.5116022
2.5810369900000003,2.56102
2.8671628549999997,2.9047842
2.909619565,3.0306318
2.778155391,3.0138025
2.750361333,2.729416
2.801667963,2.703508
2.7063493709999995,2.6561995
2.725180092,2.509717
2.847345723,2.669953
2.882538484,2.775579
2.8632387919999998,2.869538
2.863499714,2.7498398
2.8425682230000002,2.7055085
2.7062044989999996,2.6322708
2.5232694019999995,2.582511
2.4586236269999997,2.4412394
2.468523169,2.501098
2.493508234,2.545496
2.5077639649999997,2.556022
2.53853135,2.5962393
2.535600126,2.5678022
2.546248628,2.6184745
2.5888262589999997,2.6379912
2.6002858289999997,2.6096184
2.574918269,2.8160815
2.660104986,2.629183
2.678569254,2.6637304
2.6985788119999996,2.7374032
2.8074507779999998,2.6530378
2.875540311,3.013838
2.869974691,2.9813802
2.785875515,2.8110614
2.6446574939999996,2.6514776
2.6198984199999997,2.4687264
2.582479805,2.4752026
2.518941106,2.4611833
2.526430441,2.4718683
2.572467864,2.5016234
2.5981260299999995,2.5284264
2.6425357719999996,2.5810502
2.704881064,2.64269
2.8788975189999997,2.940742
2.9246089169999996,3.0355878
2.990500401,3.07352
3.070462683,3.115066
2.806530407,2.7308512
2.6653327799999995,2.5628533
2.4291651209999996,2.6373065
2.3790624709999997,2.515475
2.363079675,2.541715
2.3813987880000003,2.5725343
2.444412683,2.6199276
2.5011826919999995,2.624613
2.547407109,2.7118652
2.538153934,2.6791072
2.541972654,2.6795747
2.591948455,2.6361628
2.594992398,2.6666937
2.5539163620000003,2.6720028
2.491442162,2.663365
2.532315732,2.5477908
2.584804748,2.627753
2.5842132319999997,2.5486236
2.557272389,2.6171777
2.5561348969999997,2.5879712
2.613255375,2.5624177
2.76292214,2.9232974
2.78153135,2.955228
2.720882326,2.8461182
2.490314245,2.9214702
2.3973535,2.541872
2.3504484079999997,2.529677
2.363153344,2.577769
2.387991701,2.5981026
2.41993627,2.6553128
2.381099325,2.71881
2.368147904,2.6692939
2.4008694509999997,2.6623251
2.4711681349999997,2.750635
2.534036842,2.7149322
2.701109897,2.908213
2.991123284,3.3287876
3.106514251,3.3255994
3.23501664,3.3972373
3.2360581809999998,3.2424903
3.043996623,3.0231073
2.6751614249999998,2.6314268
2.380097025,2.5305715
2.3286873,2.4629476
2.3464170669999995,2.4910605
2.386361276,2.50909
2.434598284,2.542529
2.460422254,2.5695086
2.4420579829999998,2.6001306
2.448730826,2.621337
2.532750572,2.6391072
2.6410280189999997,2.8736615
2.635062386,2.9441695
2.710544545,2.6667309
2.752572893,2.9198856
2.690415046,2.8051531
2.666609325,2.6844008
2.68421503,2.630638
2.683867395,2.5686045
2.6568087489999996,2.6201594
2.63131087,2.5913053
2.647185412,2.5085237
2.64307849,2.5503163
2.608245137,2.523463
2.591839188,2.5160356
2.591249886,2.5281866
2.5839197570000003,2.5161242
2.5552867609999996,2.5051968
2.5478334479999996,2.5046182
2.1464935929999998,2.5094554
1.451431261,1.596174
2.258325836,2.5044389
2.5665623859999998,2.74076
2.6191499539999996,3.3172958
2.5641970339999998,3.3662102
2.4755957799999995,3.2804875
2.415546932,2.7277293
2.403136447,2.632162
2.4125671009999996,2.6649342
2.416269918,2.6459951
2.4320519689999998,2.6644948
2.483578984,2.710222
2.4307585159999996,2.6947246
2.413445456,2.6593833
2.414190304,2.6405163
2.468853251,2.8284187
2.556309696,2.5810485
2.666712014,2.9037297
2.70037643,2.9525652
2.6945543549999997,2.9135354
2.6955685669999996,2.8331802
2.75616417,2.7914271
2.790846154,2.8330417
2.839020014,2.8849945
2.8051135529999995,2.929225
2.7557456499999997,2.8674982
2.771430664,2.6982415
2.723712546,2.7235706
2.710061785,2.6047661
2.6736423179999997,2.6082265
2.631906651,2.5595365
2.5650526559999998,2.4975498
2.5580545189999997,2.4567204
2.558431605,2.4667225
2.5475534,2.4971054
2.5501296379999996,2.495327
2.565887815,2.4959774
2.586258978,2.5083077
2.5420910759999997,2.561137
2.509401316,2.539976
2.493455092,2.5100317
2.440034153,2.4911785
2.3603719109999997,2.5273614
2.340935899,2.546332
2.3113482719999996,2.5632646
2.305960412,2.6177535
2.320803947,2.6267092
