Seconds_sin,Seconds_cos,path_delay
-0.7914265362683737,-0.6112642944670044,3307069
-0.7914709866833034,-0.6112067385415169,3307069
-0.7915154340844202,-0.611149177865889,3273283
-0.7915598751036832,-0.6110916168021301,3273283
-0.7916043063060711,-0.6110340598016479,3273283
-0.7916487460854321,-0.6109764830346279,3273283
-0.7916931752282813,-0.610918911392471,3273283
-0.7917376015148667,-0.6108613347949648,3278535
-0.7917820238870521,-0.6108037546129884,3278535
-0.7918264343512974,-0.6107461812099282,3220253
-0.7918708471550284,-0.6106885961158743,3281862
-0.7919152631601337,-0.6106309982092427,3398991
-0.7919596681101309,-0.6105734059774397,3281862
-0.7920040673373259,-0.6105158125070411,3287647
-0.7920484548640286,-0.6104582255547916,3364641
-0.7920928543059713,-0.6104006144798835,3246927
-0.7921372414218025,-0.6103430107346662,3875156
-0.7921816263254059,-0.6102854011955677,3875156
-0.792226005153411,-0.610227790877036,3875156
-0.792270372987478,-0.6101701861663534,3768860
-0.7923147503311598,-0.6101125604408353,3768860
-0.7923591172028531,-0.6100549396452055,3403236
-0.7924034796229024,-0.6099973159625512,3407831
-0.7924478386244659,-0.6099396880507224,3407831
-0.7924921856688218,-0.6098820670046411,3397910
-0.792536542169709,-0.6098244249992624,3397910
-0.7925808828309138,-0.6097667949068475,3363163
-0.7926252315604189,-0.6097091456537227,3363163
-0.7926695676411494,-0.6096515041690567,3363163
-0.792713894945181,-0.6095938654225783,3363163
-0.7927582307219955,-0.6095362069824329,3397910
-0.7928025551906964,-0.6094785545719412,3352369
-0.7928468769983348,-0.6094208969456064,3352369
-0.7928911934669586,-0.6093632375870257,3325472
-0.7929354989817027,-0.609305583803922,3271022
-0.7929798070982678,-0.6092479179565524,3344831
-0.7930241167370778,-0.6091902414462805,3402477
-0.793068416930372,-0.6091325685493706,3297919
-0.7931127125778782,-0.6090748928886823,3297919
-0.7931569979651204,-0.6090172219067027,3348586
-0.7932012869586231,-0.6089595375451344,3379334
-0.7932455739333644,-0.6089018471273735,3626888
-0.7932898538445223,-0.6088441572252594,3836262
-0.7933341279280507,-0.608786466229859,3836262
-0.7933783885460004,-0.6087287840969504,3857040
-0.7934226588057737,-0.6086710807107373,3857040
-0.7934669256165194,-0.6086133731299936,3857040
-0.7935111837549428,-0.6085556681650656,3857040
-0.7935554367112035,-0.6084979612669964,3919306
-0.7935996790935823,-0.6084402594688842,3919306
-0.7936439343488195,-0.6083825321878715,3919306
-0.7936881734342937,-0.6083248173061285,4017039
-0.7937324127843238,-0.6082670933854435,4017039
-0.7937766429540739,-0.6082093727496812,3910630
-0.7938208666506547,-0.6081516518681863,3910630
-0.7938650949462127,-0.6080939162876411,3423792
-0.7939093143901869,-0.6080361835651753,3423792
-0.7939535330199031,-0.6079784432076631,3423792
-0.7939977424704838,-0.6079207061383707,3441322
-0.7940419433428864,-0.6078629715752165,3423792
-0.7940861535391136,-0.6078052161321548,3411551
-0.7941303522140619,-0.6077474670390408,3432165
-0.7941745486577757,-0.6076897121592716,3432165
-0.7942187384577055,-0.6076319572592036,3594428
-0.7942629226549368,-0.6075742009793026,3716178
-0.7943071072665774,-0.6075164354532329,3716178
-0.7943512854152268,-0.6074586696715891,3576332
-0.7943954600187322,-0.6074008998195729,3553915
-0.7944396281255944,-0.6073431297575262,3288525
-0.7944837877916481,-0.6072853620302695,3288525
-0.7945279559522532,-0.6072275744812108,3205812
-0.7945721118727747,-0.607169794237196,3205812
-0.7946162634105188,-0.6071120110189758,3142828
-0.7946604131646344,-0.6070542214242585,3142828
-0.7947045514836896,-0.6069964380876611,3142828
-0.7947487013635584,-0.6069386309017886,3142828
-0.7947928331869031,-0.6068808386452283,3115651
-0.7948369653830691,-0.6068230371868175,3176791
-0.794881086778717,-0.606765241161263,3242477
-0.7949252103195452,-0.6067074336106546,3294674
-0.7949693352016375,-0.6066496155847019,3294674
-0.7950134494640732,-0.6065918027563805,3298883
-0.7950575609336359,-0.6065339848699806,3369892
-0.795101666245067,-0.6064761663365825,3369892
-0.7951457708402777,-0.6064183400218207,3369892
-0.7951898686448147,-0.6063605138897505,3369892
-0.7952339557650142,-0.6063026930488824,3369892
-0.7952780536127357,-0.6062448494147712,3369892
-0.7953221329094305,-0.6061870213922383,3374842
-0.7953662188001979,-0.606129175994256,3458599
-0.7954102954740391,-0.6060713339648245,3458599
-0.7954543621311296,-0.6060134963567707,3636779
-0.7954984369352811,-0.6059556393280985,3636779
-0.7955425020266343,-0.6058977863214244,3525252
-0.7955865573839719,-0.6058399373678827,3525252
-0.795630617895279,-0.6057820729169662,3637385
-0.7956746719764956,-0.6057242081798417,3525252
-0.7957187130881777,-0.6056663517492897,3525252
-0.795762755167911,-0.60560848531669,3495607
-0.7958068003672055,-0.6055506060514767,3495607
-0.7958508333871298,-0.6054927340579828,3495607
-0.7958948641371969,-0.6054348563140654,3419412
-0.7959388874548617,-0.6053769796061929,3419412
-0.7959829159622451,-0.6053190873384396,3402337
-0.7960269328219427,-0.6052612016494121,3402337
-0.7960709468691668,-0.6052033109218985,3571241
-0.7961149576075846,-0.6051454158080303,3579923
-0.7961589643270189,-0.6050875172417033,3579923
-0.7962029633664675,-0.6050296200405859,3843606
-0.7962469592993342,-0.6049717181873583,3843606
-0.7962909547377586,-0.6049138082428182,3674076
-0.7963349441853127,-0.6048558974411796,3548714
-0.7963789212018791,-0.6047979942636476,3474975
-0.796422906178464,-0.6047400718608363,3548714
-0.796466881989024,-0.6046821527833296,3474975
-0.7965108529571281,-0.6046242313383646,3474975
-0.7965548177208566,-0.6045663093207335,3474975
-0.7965987870731729,-0.6045083725090578,3328734
-0.7966427428940475,-0.6044504447795936,3378656
-0.7966867041115934,-0.6043925011876028,3378656
-0.7967306516527017,-0.6043345668725737,3304814
-0.7967745979958075,-0.6042766253866017,3304814
-0.7968185364468664,-0.6042186855557132,3229795
-0.7968624809986767,-0.6041607289261969,3229795
-0.7969064088064216,-0.6041027856277874,3248968
-0.7969503357070108,-0.6040448347734486,3180423
-0.7969942694915806,-0.6039868660803658,3180423
-0.7970381932693402,-0.6039289018336065,3180423
-0.797082102230076,-0.6038709483858969,3180423
-0.7971260150817865,-0.6038129810461443,3199596
-0.797169922571374,-0.6037550120268564,3255945
-0.7972138427486646,-0.6036970174929701,3255945
-0.7972577312302679,-0.6036390560538358,3278955
-0.7973016240040238,-0.6035810801876963,3278955
-0.797345522662717,-0.6035230877851473,3317172
-0.7973894007344481,-0.603465113818817,3405520
-0.797433288363283,-0.6034071184615916,3404844
-0.7974771650120877,-0.6033491288501903,3373173
-0.797521039162269,-0.6032911337766655,3404844
-0.7975649099371374,-0.6032331343991028,3373173
-0.7976087737091794,-0.6031751355138398,3377753
-0.7976526400902525,-0.6031171244103836,3410100
-0.7976964987268089,-0.6030591147797951,3353303
-0.7977403515617263,-0.6030011040538594,3353303
-0.7977842089109122,-0.6029430785840318,3353303
-0.7978280481443953,-0.6028850683124475,3354975
-0.7978718886925164,-0.6028270475304146,3354975
-0.7979157332915294,-0.6027690126124939,3423833
-0.7979595667685934,-0.6027109836418105,3564418
-0.798003394892292,-0.6026529529840344,3564418
-0.7980472151273577,-0.6025949239974304,3596259
-0.7980910384676082,-0.6025368821223268,3808967
-0.798134847076849,-0.6024788509828497,3933877
-0.7981786670107376,-0.6024207960628203,3933877
-0.7982224736047551,-0.6023627500371401,4034350
-0.798266264226247,-0.6023047164004873,4034350
-0.7983100730075038,-0.6022466499157583,3933877
-0.798353867250978,-0.6021885939183901,3933877
-0.7983976576647511,-0.6021305342161606,3933877
-0.7984414458289048,-0.6020724687134001,4034350
-0.7984852273828762,-0.6020144031925786,4034350
-0.798529007482128,-0.6019563308161213,3930661
-0.7985727805565188,-0.6018982589725859,3692396
-0.7986165497550566,-0.6018401834850589,3931656
-0.7986603136433877,-0.6017821062569454,3931656
-0.7987040661612042,-0.6017240353331075,4101305
-0.7987478302950466,-0.6016659402018328,3931656
-0.798791585084819,-0.6016078486835776,3331628
-0.7988353334547025,-0.6015497568982257,3490639
-0.7988790785069136,-0.6014916607268503,3490639
-0.7989228076781522,-0.6014335768575432,3650089
-0.7989665478188885,-0.6013754696247327,3295501
-0.7990102773860148,-0.6013173676450096,3295501
-0.7990540091193995,-0.6012592539913333,3295501
-0.7990977335593233,-0.6012011412334084,3295501
-0.7991414426598359,-0.6011430400691306,3295501
-0.7991851642094576,-0.6010849135583943,3295501
-0.7992288766526763,-0.6010267903550566,3295501
-0.7992725820604831,-0.6009686677077003,3461421
-0.7993162847181041,-0.6009105399179204,3357604
-0.7993599751951026,-0.600852419530857,3357604
-0.799403676187706,-0.6007942763522147,3461421
-0.7994473634672667,-0.6007361426160706,3493278
-0.7994910482302193,-0.6006780034259163,3798618
-0.7995347284743223,-0.6006198614460663,3599340
-0.7995783982737282,-0.6005617245662758,3599340
-0.7996220755283641,-0.6005035689550157,3599340
-0.7996657392862837,-0.6004454225087584,3536921
-0.7997094069306757,-0.600387262078891,3410233
-0.7997530688473916,-0.6003291004683841,3410233
-0.7997967151801505,-0.6002709508105828,3240609
-0.7998403746270304,-0.6002127748694556,3410233
-0.7998840237083162,-0.6001546039281828,3410233
-0.7999276651515045,-0.6000964343547314,3410233
-0.799971303559733,-0.6000382600142607,3240609
-0.800014930890213,-0.5999800916303204,3240609
-0.8000585664664762,-0.5999219034371116,3227234
-0.8001021921596959,-0.5998637196074197,3166876
-0.8001458165248149,-0.5998055287323029,3201234
-0.8001894295453887,-0.5997473441740491,3223059
-0.8002330363253537,-0.5996891591262137,3223059
-0.8002766524489414,-0.5996309527910615,3223059
-0.8003202507321256,-0.5995727614460713,3223059
-0.800363855866925,-0.5995145521351655,3223059
-0.800407451321941,-0.599456346924707,3223059
-0.8004510335053634,-0.5993981506145941,3258801
-0.8004946302471941,-0.5993399260398126,3285598
-0.8005382071566712,-0.5992817191291442,3451576
-0.8005817988652507,-0.59922348362333,3578398
-0.8006253709330057,-0.5991652655306272,3578398
-0.8006689318408432,-0.5991070535261984,3578398
-0.8007125083228541,-0.5990488118804036,3754404
-0.8007560715468817,-0.5989905791252524,3754404
-0.8007996262764763,-0.5989323488971487,3578398
-0.8008431807407193,-0.598874110194361,3387649
-0.8008867198660427,-0.598815883174629,3387649
-0.8009302766505111,-0.5987576237047306,3387649
-0.8009738148410588,-0.5986993802727386,3387649
-0.8010173541456683,-0.5986411265169417,3387649
-0.801060885814724,-0.5985828741433635,3387649
-0.8011044045116632,-0.5985246302968772,3387649
-0.8011479397862119,-0.5984663554255227,3573749
-0.8011914596811921,-0.5984080923031713,3653383
-0.8012349749379947,-0.5983498265530884,3653383
-0.801278486269358,-0.5982915572209642,3653383
-0.8013219829832341,-0.5982332986284009,3596609
-0.801365491285743,-0.5981750156738075,3596609
-0.8014089929662283,-0.5981167327477606,3580359
-0.8014524869117605,-0.5980584513431395,3580359
-0.80149597772101,-0.5980001652985074,3580359
-0.8015394557866883,-0.5979418874917358,3580359
-0.8015829469342911,-0.5978835833037544,3763448
-0.8016264266399675,-0.5978252856081255,3763448
-0.8016698987004245,-0.5977669893174523,3687607
-0.8017133664212817,-0.5977086899999495,3629581
-0.8017568281890157,-0.5976503898202435,3315382
-0.8018002817009652,-0.5975920918689042,3540641
-0.8018437513868047,-0.5975337633656662,3540641
-0.8018871979090197,-0.5974754570939467,3371661
-0.8019306457747339,-0.597417140168675,3371661
-0.801974080847373,-0.5973588315652588,3298576
-0.8020175298724533,-0.5973004953767311,3298576
-0.8020609643136647,-0.5972421699145449,3449389
-0.8021043918116528,-0.5971838449225318,3449389
-0.80214781977063,-0.5971255104559048,3449389
-0.8021912349393053,-0.5970671843155947,3354077
-0.8022346605935511,-0.5970088352297225,3354077
-0.8022780747577583,-0.5969504927236301,3354077
-0.8023214837233533,-0.5968921483450398,3354077
-0.8023648894015083,-0.5968337995252158,3382636
-0.8024082803816636,-0.5967754616059054,3382636
-0.8024516867609114,-0.596717094119624,3382636
-0.8024950803747236,-0.59665873493511,3382636
-0.8025384682448801,-0.5966003746119857,3463700
-0.802581852714899,-0.5965420099982232,3463700
-0.802625220181116,-0.5964836593983234,3399402
-0.8026686076774102,-0.59642527297995,3399402
-0.802711979302138,-0.5963668990519543,3399402
-0.8027553458712309,-0.5963085230609744,3451130
-0.8027987077399086,-0.5962501445292344,3528981
-0.8028420615450141,-0.5961917679858988,3528981
-0.8028854231022641,-0.5961333721323596,3332664
-0.8029287742753493,-0.5960749813913392,3332664
-0.8029721177510618,-0.5960165921468755,3400308
-0.8030154589555745,-0.5959581970896684,3400308
-0.8030587878371186,-0.5958998097646766,3346141
-0.8031021300885022,-0.5958413955469278,3286570
-0.8031454594615919,-0.5957829898094007,3286570
-0.803188783134257,-0.5957245828797998,3305885
-0.8032321042006451,-0.5956661705866836,3365456
-0.8032754119487114,-0.595607767376004,3305885
-0.803318732225275,-0.595549338389337,3305885
-0.803362038950516,-0.5954909188000012,3305885
-0.8034053418596391,-0.5954324954781998,3305885
-0.8034486401874915,-0.5953740694562292,3310130
-0.8034919285033232,-0.5953156480641262,3369249
-0.8035352288392431,-0.595257201564387,3295583
-0.8035785140756997,-0.59519876656113,3295583
-0.8036217984086731,-0.5951403238921137,3295583
-0.8036650758212973,-0.595081881681125,3362252
-0.8037083467461513,-0.595023439345517,3666256
-0.8037516179070225,-0.5949649878033528,3666256
-0.8037948809405219,-0.5949065383518762,3783711
-0.803838144463286,-0.5948480793495271,3783711
-0.8038814004789065,-0.5947896216008413,3666256
-0.8039246428763602,-0.5947311733683688,3666256
-0.8039678990919449,-0.5946726975653787,3783711
-0.8040111438365849,-0.5946142283754959,3783711
-0.804054382303427,-0.5945557587801623,3883145
-0.8040976178906105,-0.5944972841844155,3883145
-0.8041408447432857,-0.5944388125076919,3883145
-0.8041840760304745,-0.5943803259353493,3748537
-0.8042272995010967,-0.5943218410399985,3748537
-0.8042705169924845,-0.5942633553372122,4009436
-0.8043137310602918,-0.5942048653687317,4109939
-0.8043569319591882,-0.5941463843272985,4109939
-0.8044001437914106,-0.5940878795837852,4020778
-0.8044433482386183,-0.5940293759357705,3928727
-0.8044865457880532,-0.5939708727252595,3928727
-0.8045297381208986,-0.5939123676765103,3612246
-0.8045729208038788,-0.5938538667964665,3612246
-0.8046161098122531,-0.5937953484413602,3852179
-0.8046592897009154,-0.593736833536558,3852179
-0.8047024634773335,-0.5936783180085918,3612246
-0.8047456376068552,-0.5936197930938085,3466089
-0.8047887988386531,-0.5935612767556844,3466089
-0.8048319702677762,-0.59350273768104,3466089
-0.8048751289649974,-0.5934442069593222,3466089
-0.8049182833393399,-0.5933856731890738,3466089
-0.8049614338324301,-0.5933271357711851,3728251
-0.8050045679191369,-0.5932686117007402,3706022
-0.8050477214396352,-0.5932100523464277,3706022
-0.8050908610269585,-0.5931515029828979,3660467
-0.8051339923811675,-0.5930929558782183,3660467
-0.8051773317520575,-0.5930341174271824,4002951
-0.8052202340039015,-0.5929758635481734,4002951
-0.8052633585460698,-0.5929172989406734,3875261
-0.8053064809258262,-0.5928587283483832,3551498
-0.8053495939136951,-0.5928001615916163,3875261
-0.8053927023001519,-0.5927415921644599,3687514
-0.8054357950401465,-0.5926830350769685,3687514
-0.8054789042864003,-0.592624446635118,3743341
-0.8055220029938137,-0.5925658635905668,3743341
-0.8055650892336633,-0.5925072885694825,3953005
-0.8056081746663628,-0.5924487057212051,3953005
-0.8056512478541742,-0.5923901305989254,3723134
-0.8056943321110441,-0.592331531495782,3723134
-0.8057374108487118,-0.5922729309691726,3457525
-0.8057804784444879,-0.5922143366702398,3861344
-0.8058235445682995,-0.5921557354441327,3861344
-0.8058665961568571,-0.5920971450687472,3673136
-0.8059096613077815,-0.5920385273027229,3523838
-0.8059527212912146,-0.5919799076347826,3523838
-0.8059957606024691,-0.5919213071776073,3673136
-0.806038803773631,-0.5918626925319537,3662048
-0.8060818343198427,-0.5918040861463848,3662048
-0.8061248777464062,-0.5917454532806667,3662048
-0.8061679100015064,-0.5916868266944965,3662048
-0.8062109388850585,-0.591628195763245,3509601
-0.8062539612688319,-0.5915695647498415,3509601
-0.8062969660751252,-0.5915109487558522,3464741
-0.8063399927930287,-0.5914522939532304,3464741
-0.8063830022523724,-0.5913936537353528,3494630
-0.8064260078104598,-0.5913350098944626,3398877
-0.8064690096760998,-0.591276362145529,3398877
-0.8065119958296791,-0.5912177268847981,3468686
-0.80655499594525,-0.5911590636332642,3414644
-0.8065979876451651,-0.5911004029154185,3456295
-0.8066409717776879,-0.59104174357616,3456295
-0.8066839491357362,-0.5909830845352286,3414644
-0.8067269163424763,-0.5909244304042263,3414644
-0.8067698972145563,-0.5908657486675076,3414644
-0.8068128602893703,-0.5908070822795586,3392447
-0.8068558265436638,-0.5907484025983829,3456295
-0.806898793104831,-0.5906897135433857,3456295
-0.806941730788728,-0.5906310549841518,3475436
-0.8069846849111875,-0.590572365014476,3475436
-0.8070276346551092,-0.5905136720711719,3475436
-0.8070705768764724,-0.5904549804517513,3502039
-0.8071135142578997,-0.5903962864909155,3502039
-0.8071564351496979,-0.5903376061174076,3502039
-0.807199374555668,-0.5902788914715978,3502039
-0.8072423002298816,-0.5902201866418748,3502039
-0.8072852189758554,-0.5901614823275959,3502039
-0.8073281350017355,-0.5901027727732006,3502039
-0.8073710409799995,-0.5900440680041382,3498118
-0.8074139544969945,-0.5899853439565472,3498118
-0.8074568572300359,-0.5899266257020389,3550775
-0.8074997543750827,-0.5898679061316873,3537662
-0.8075426525754343,-0.5898091761505846,3712437
-0.8075855295083706,-0.5897504663234144,3712437
-0.8076284258968847,-0.5896917208875501,3712437
-0.8076713070130751,-0.589632987397916,3659780
-0.8077141844835987,-0.5895742499329454,3659780
-0.8077570585385146,-0.589515508177017,3659780
-0.8077999179401448,-0.5894567775298672,3845441
-0.8078427917910485,-0.5893980181093629,3845441
-0.8078856492880153,-0.5893392721297995,3815512
-0.8079285069341293,-0.5892805169723403,3675890
-0.8079713587823986,-0.5892217607890297,3454246
-0.8080141948737858,-0.5891630172392593,3454246
-0.8080570505370532,-0.5891042378708187,3551334
-0.8080998883592377,-0.5890454739948244,3551334
-0.8081427236843122,-0.5889867045664966,3509085
-0.8081855530578649,-0.5889279343252052,3509085
-0.808228376469208,-0.5888691632866746,3509085
-0.8082712001010716,-0.5888103829648162,3380156
-0.8083140192387827,-0.5887515998297116,3380156
-0.808356828007834,-0.5886928219480113,3380156
-0.8083996416640686,-0.5886340283719634,3339265
-0.8084424370514985,-0.5885752509018994,3460017
-0.8084852467034045,-0.5885164448534427,3460017
-0.808528043379313,-0.5884576476427337,3334612
-0.808570833292599,-0.5883988507369062,3460017
-0.8086136210769141,-0.5883400477690438,3498122
-0.8086563917162778,-0.5882812593788875,3419602
-0.8086991831699566,-0.5882224333874432,3419602
-0.8087419564709828,-0.5881636233595945,3439118
-0.8087847264149278,-0.5881048089566436,3659179
-0.8088274941398359,-0.5880459886126881,3659179
-0.8088702451298484,-0.5879871822953108,3659179
-0.8089130131987289,-0.5879283434890286,3971622
-0.8089557669735479,-0.587869515352037,3679491
-0.8089985158463334,-0.587810684964496,3679491
-0.8090412609659661,-0.5877518507453631,3679491
-0.8090839922663514,-0.5876930265524193,3574662
-0.8091267391237464,-0.5876341719428617,3803369
-0.8091694711549201,-0.5875753287459123,3803369
-0.8092121961613988,-0.5875164862228512,3536580
-0.8092549217994075,-0.5874576338285467,3536580
-0.8092976366505673,-0.5873987872917396,3385247
-0.809340355543679,-0.5873399261828123,3385247
-0.8093830663290958,-0.587281067240985,3455897
-0.8094257717954586,-0.5872222066248228,3580140
-0.8094684720084405,-0.5871633442444449,3580140
-0.8095111615249535,-0.5871044876055033,3580140
-0.8095538646307986,-0.5870456032211966,3580140
-0.8095965519572654,-0.5869867315867598,3580140
-0.8096392392421006,-0.5869278509999953,3455897
-0.8096819212613416,-0.5868689686655298,3455897
-0.809724588598095,-0.5868100975781226,3455897
-0.8097672680286574,-0.5867512007907649,3609571
-0.8098099333451306,-0.5866923144677754,3609571
-0.8098525979834048,-0.5866334200670208,3925860
-0.8098952574867394,-0.5865745237397275,4006449
-0.809937903371048,-0.5865156372023776,4006449
-0.8099805641129942,-0.5864567211305499,3831145
-0.8100232012573424,-0.5863978286324114,3831145
-0.8100658506134489,-0.5863389102472302,3831145
-0.8101084888296067,-0.5862799982314004,3691997
-0.8101511205131916,-0.5862210862219305,3691997
-0.8101937527795988,-0.5861621643853434,3596772
-0.8102363782182989,-0.586103242962956,3596772
-0.8102789981499797,-0.586044320130368,3596772
-0.8103216132729728,-0.5859853949226778,3422604
-0.8103642166278417,-0.5859264769654504,3422604
-0.8104068326374032,-0.5858675324803483,3536803
-0.8104494351548592,-0.5858085976299507,3447419
-0.8104920372576306,-0.5857496543251012,3272918
-0.8105346319114283,-0.585690712298057,3272918
-0.8105772206542504,-0.5856317694220752,3260883
-0.810619808577371,-0.5855728186502395,3333221
-0.8106623876459087,-0.5855138711048906,3333221
-0.8107049690328244,-0.5854549113172484,3333221
-0.8107475420120414,-0.585395954138251,3262395
-0.8107901008744858,-0.5853370074785476,3262395
-0.8108326658677275,-0.5852780432938127,3172060
-0.8108752381541504,-0.5852190599668212,3275710
-0.8109177880879036,-0.5851600985735629,3413636
-0.810960345465859,-0.5851011178265639,3413636
-0.81100288427501,-0.5850421537783537,3578830
-0.8110454359604413,-0.5849831628412374,3578830
-0.8110879761134958,-0.5849241788506551,3578830
-0.8111305099625433,-0.584865194560169,3769415
-0.8111730402080066,-0.5848062062253612,3769415
-0.8112155569212859,-0.5847472276196681,3769415
-0.8112580888414856,-0.5846882188733241,3727689
-0.8113006062275226,-0.5846292212461282,3727689
-0.811343119420985,-0.5845702203912079,3727689
-0.8113856328831363,-0.5845112101156251,3735828
-0.8114281244702358,-0.5844522211598785,3553896
-0.8114706335713836,-0.5843931988406926,3553896
-0.8115131254774662,-0.5843341913475492,3420852
-0.8115556224907559,-0.5842751677109355,3420852
-0.8115981105016689,-0.5842161475259999,3420852
-0.8116405890437759,-0.58415713144382,3420852
-0.8116830706779647,-0.5840981020126587,3420852
-0.8117255470295901,-0.5840390708672774,3550220
-0.8117680183161639,-0.5839800377059546,3550220
-0.811810482624442,-0.5839210051891185,3439625
-0.8118529369549834,-0.5838619774891731,3439625
-0.8118954019160972,-0.5838029259497584,3439625
-0.8119378487477054,-0.5837438905641312,3395132
-0.8119803040763889,-0.5836848343001684,3395132
-0.812022748862087,-0.5836257836409047,3395132
-0.8120651813682038,-0.5835667410069102,3395132
-0.8121076252023953,-0.5835076735469088,3395132
-0.8121500577124806,-0.5834486127823206,3395132
-0.8121924844068327,-0.5833895510489169,3559482
-0.8122349083264249,-0.583330484113392,3395132
-0.8122773201538295,-0.5832714249504369,3606315
-0.8123197386856512,-0.5832123473844457,3606315
-0.8123621491752321,-0.5831532719512066,3606315
-0.8124045564432711,-0.5830941919366132,3606315
-0.8124469581772579,-0.5830351105624094,3606315
-0.8124893489399043,-0.5829760354072974,3722059
-0.8125317523037205,-0.5829169336176856,3568096
-0.8125741397903874,-0.5828578448849359,3568096
-0.8126165242928532,-0.5827987512393987,3722059
-0.8126589045845825,-0.5827396543906949,3568096
-0.8127012671599709,-0.5826805731758847,3568096
-0.8127436525131367,-0.5826214511152208,3547452
-0.8127860124383337,-0.5825623554475459,3547452
-0.8128283816437614,-0.5825032377544214,3528242
-0.8128707406288589,-0.5824441252424909,3518531
-0.8129130916395336,-0.5823850147806476,3518531
-0.8129554451383156,-0.582325891765052,3517803
-0.812997785318236,-0.5822667782620295,3517803
-0.8130401345640849,-0.5822076430175189,3517803
-0.8130824712935684,-0.5821485161667456,3508877
-0.8131247942085658,-0.5820893995283521,3508877
-0.8131671324702638,-0.5820302523667378,3508877
-0.8132094495819688,-0.5819711256674092,3508877
-0.8132517703569995,-0.581911984763337,3484500
-0.8132940913047152,-0.5818528345284893,3484500
-0.8133363943788102,-0.5817937001883714,3484500
-0.8133787055645184,-0.5817345454192905,3484500
-0.8134210162812925,-0.5816753822123722,3464069
-0.8134633078713387,-0.5816162366604114,3484500
-0.8135056035190446,-0.581557076341708,3525029
-0.8135478895921346,-0.5814979203231805,3525029
-0.8135901852947548,-0.5814387417364332,3787071
-0.8136324671030634,-0.5813795734937568,3787071
-0.8136747434720225,-0.581320403766923,3787071
-0.8137170158301603,-0.5812612305568459,3525029
-0.8137592762568148,-0.5812020649533044,3465505
-0.8138015450506256,-0.5811428785360916,3465505
-0.8138438082956198,-0.5810836907872071,3352456
-0.8138860559971922,-0.5810245157076723,3352456
-0.813928315057302,-0.5809653156152966,3398576
-0.8139705515994883,-0.5809061379679378,3398576
-0.8140128013894634,-0.5808469326544455,3528770
-0.8140550424832066,-0.5807877304210762,3528770
-0.8140972737034018,-0.5807285329210959,3528770
-0.8141395038942971,-0.5806693277578452,3528770
-0.8141817222995837,-0.5806101300126303,3710249
-0.8142239430690343,-0.5805509198452052,3710249
-0.8142661708473624,-0.5804916907360294,3814371
-0.8143083810908603,-0.5804324771109747,3814371
-0.8143505888651321,-0.5803732578393086,3643539
-0.8143927867581118,-0.5803140433216799,3538106
-0.814434992584627,-0.580254808557136,3741065
-0.8144771824803904,-0.5801955870383753,3820295
-0.8145193717203743,-0.5801363573266606,3741065
-0.81456156339181,-0.5800771150844432,3820295
-0.8146037357774254,-0.5800178908080874,3820295
-0.8146459234103927,-0.5799586359998691,4108211
-0.8146881020908906,-0.5798993846449078,4108211
-0.8147302677612764,-0.5798401424475877,3745606
-0.8147724367116747,-0.5797808865208649,3745606
-0.8148145854764492,-0.5797216498414064,3745606
-0.8148567518628168,-0.579662379272262,3659615
-0.8148989041940587,-0.5796031193353969,3642140
-0.8149410496801799,-0.5795438598985987,3551740
-0.8149831946543928,-0.5794845920565275,3551740
-0.8150253275731432,-0.5794253320439923,3558586
-0.8150674689858549,-0.5793660509565541,3449105
-0.8151096026463683,-0.5793067716449373,3449105
-0.8151517178364597,-0.579247509194704,3461599
-0.8151938455603922,-0.5791882199772881,3461599
-0.8152359583844992,-0.5791289425999249,3461599
-0.8152780697658104,-0.5790696581232126,3459748
-0.8153201875613675,-0.5790103554815722,3459748
-0.8153622927440529,-0.5789510614647506,3459748
-0.8154043943474368,-0.5788917633538153,3598848
-0.8154464828019531,-0.5788324746296841,3482860
-0.8154885730010482,-0.5787731743133178,3482860
-0.815530673076878,-0.5787138509408378,3482860
-0.8155727534214158,-0.5786545462334246,3617224
-0.8156148336866108,-0.5785952324988187,3617224
-0.81565689838294,-0.5785359315723806,3669251
-0.815698977732606,-0.5784766008456881,3669251
-0.8157410434412138,-0.5784172802099189,3646734
-0.8157831052557268,-0.5783579559229074,3692184
-0.8158251618623309,-0.5782986298378214,3692184
-0.8158672048105589,-0.578239313878437,3692184
-0.8159092642957688,-0.5781799654401191,3692184
-0.815951308582636,-0.5781206293000485,3692184
-0.815993348855672,-0.5780612896772327,3646734
-0.8160353852329278,-0.5780019464048085,3646734
-0.8160774071697737,-0.5779426143719282,3602643
-0.816119441414397,-0.577883255809902,3602643
-0.8161614618858597,-0.5778239075465262,3530391
-0.8162034842908383,-0.5777645473992803,3619932
-0.8162454980011956,-0.577705190380682,3619932
-0.8162875007597316,-0.5776458396833057,3468507
-0.8163295111169144,-0.5775864690932601,3468507
-0.8163715144572444,-0.5775270992626972,3468507
-0.8164135064703291,-0.5774677362873375,3468507
-0.8164555049163197,-0.5774083550589111,3468507
-0.8164974906917403,-0.577348982586868,3468507
-0.8165394735145166,-0.577289605131286,3479116
-0.8165814573278616,-0.5772302171129867,3479116
-0.8166234325882668,-0.5771708320313463,3455238
-0.816665401391896,-0.5771114469228741,3541013
-0.8167073602907192,-0.5770520666690011,3541013
-0.8167493304045849,-0.5769926613776489,3471534
